entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Breast,anatomical structure,Female reproductive organ,anatomical structure,part of,"The female reproductive organs and breasts will need to mature to accommodate these possibilities.
"
Sex organ,anatomical structure,Sexual reproduction,biological process,use,"Let us look at the systems involved in the process of sexual reproduction.
"
Germ cell,cell type,Male reproductive system,anatomical structure,part of,"7.3.3 (a) Male Reproductive System The male reproductive system (Fig. 7.10) consists of portions which produce the germ-cells and other portions that deliver the germ-cells to the site of fertilisation.
"
Germ cell,cell type,Testicle,anatomical structure,part of,"The formation of germ-cells or sperms takes place in the testes.
"
Sperm,cell type,Scrotum,anatomical structure,location of creation,"These are located outside the abdominal cavity in scrotum because sperm formation requires a lower temperature than the normal body temperature.
"
Testosterone,None,Hormone,None,instance of,"We have discussed the role of the testes in the secretion of the hormone, testosterone, in the previous chapter.
"
Puberty,physiological condition,Puberty,physiological condition,has effect,"In addition to regulating the formation of sperms, testosterone brings about changes in appearance seen in boys at the time of puberty.
"
Vas deferens,anatomical structure,Urinary bladder,anatomical structure,connects with,"The sperms formed are delivered through the vas deferens which unites with a tube coming from the urinary bladder.
"
Urethra,anatomical structure,Urine,body fluids,connects with,"The urethra thus forms a common passage for both the sperms and urine.
"
Prostate,anatomical structure,Vas deferens,anatomical structure,connects with,"Along the path of the vas deferens, glands like the prostate and the seminal vesicles add their secretions so that the sperms are now in a fluid which makes their transport easier and this fluid also provides nutrition.
"
Egg,vegetable,Ovary,anatomical structure,produced by,"7.3.3 (b) Female Reproductive System The female germ-cells or eggs are made in the ovaries.
"
Hormone,None,Hormone,None,subject has role,"They are also responsible for the production of some hormones.
"
Ovary,anatomical structure,Egg,vegetable,contains,"Figure 7.10 Figure 7.10 Figure 7.10 Figure 7.10 Figure 7.10 Human–male reproductive system Figure 7.11 Figure 7.11 Figure 7.11 Figure 7.11 Figure 7.11 Human –female reproductive system Rationalised 2023-24  Science 124 When a girl is born, the ovaries already contain thousands of immature eggs.
"
Puberty,physiological condition,Maturing,biological process,subclass of,"On reaching puberty, some of these start maturing.
"
Egg,vegetable,Ovary,anatomical structure,produced by,"One egg is produced every month by one of the ovaries.
"
Ovary,anatomical structure,Ovarian tube,anatomical structure,connects with,"The egg is carried from the ovary to the womb through a thin oviduct or fallopian tube.
"
Uterus,anatomical structure,Oviduct,anatomical structure,connects with,"The two oviducts unite into an elastic bag-like structure known as the uterus.
"
Cervix,medical term,Uterus,anatomical structure,part of,"The uterus opens into the vagina through the cervix.
"
Sexual intercourse,human sexual activity,Vagina,anatomical structure,uses,"The sperms enter through the vaginal passage during sexual intercourse.
"
Ovid,Roman deity,Egg,vegetable,child,"They travel upwards and reach the oviduct where they may encounter the egg.
"
Embryo,organism,Fertilisation,biological process,location of creation,"The fertilised egg (zygote) starts dividing and form a ball of cells or embryo.
"
Embryo,organism,Uterus,anatomical structure,location of creation,"The embryo is implanted in the lining of the uterus where they continue to grow and develop organs to become foetus.
"
Mother,kinship,Child,human,child,"We have seen in earlier sections that the mother’s body is designed to undertake the development of the child.
"
Embryo,organism,Uterus,anatomical structure,location of creation,"Hence the uterus prepares itself every month to receive and nurture the growing embryo.
"
Embryo,organism,Blood,animal product,develops from,"The lining thickens and is richly supplied with blood to nourish the growing embryo.
"
Uterus,anatomical structure,Uterus,anatomical structure,connects with,"This is a disc which is embedded in the uterine wall.
"
Blood vessel,anatomical structure,Blood vessel,anatomical structure,part of,"On the mother’s side are blood spaces, which surround the villi.
"
Embryo,organism,Mother,kinship,mother,"This provides a large surface area for glucose and oxygen to pass from the mother to the embryo.
"
Placenta,medical term,Blood,animal product,connects with,"The developing embryo will also generate waste substances which can be removed by transferring them into the mother’s blood through the placenta.
"
Mother,kinship,Child,human,child,"The development of the child inside the mother’s body takes approximately nine months.
"
Abdominal contraction,biological process,Uterus,anatomical structure,location,"The child is born as a result of rhythmic contractions of the muscles in the uterus.
"
Egg as food,food,Fertilisation,engineering process,fabrication method,"7.3.3 (c) What happens when the Egg is not Fertilised?
"
Fertilisation,biological process,Egg as food,vegetable,part of,"If the egg is not fertilised, it lives for about one day.
"
Uterus,anatomical structure,Ovary,anatomical structure,connects with,"Since the ovary releases one egg every month, the uterus also prepares itself every month to receive a fertilised egg.
"
Sponge,bacteria,Bacteria,taxon,subclass of,"Thus its lining becomes thick and spongy.
"
Embryo,organism,Fertilisation,biological process,fabrication method,"This would be required for nourishing the embryo if fertilisation had taken place.
"
Lebanon,sovereign state,Rome,comune of Italy,capital,"Now, however, this lining is not needed any longer.
"
Blood,animal product,Vagina,anatomical structure,produced by,"So, the lining slowly breaks and comes out through the vagina as blood and mucous.
"
Period,physiological condition,Month,point in time with respect to recurrent timeframe,month of the year,"This cycle takes place roughly every month and is known as menstruation.
"
Lebanon,sovereign state,Rome,comune of Italy,capital,"It usually lasts for about two to eight days.
"
Sexual development,biological process,Reproductive development,biological process,part of,"7.3.3 (d) Reproductive Health As we have seen, the process of sexual maturation is gradual, and takes place while general body growth is still going on.
"
Human body,nan,Mind,facet of human behavior,different from,"Therefore, some degree of sexual maturation does not necessarily mean that the body or the mind is ready for sexual acts or for having and bringing up children.
"
Human body,nan,Mind,fictional location,opposite of,"How do we decide if the body or the mind is ready for this major responsibility?
"
John F. Kennedy School of Government,private school,Harvard University,nan,part of,"All of us are under many different kinds of pressures about these issues.
"
Social pressure,pressure,Pressure,pressure,subclass of,"There can be pressure from our friends for participating in many activities, whether we really want to or not.
"
Marriage,interpersonal relationship,Child,human,has effect,"There can be pressure from families to get married and start having children.
"
Sydney,city,London,city,twinned administrative body,"There can be pressure from government agencies to avoid having children.
"
Decision-making,mental process,Decision-making,mental process,part of,"In this situation, making choices can become very difficult.
"
Organism,anatomical entity,Reproduction,biological process,manifestation of,"Rationalised 2023-24  How do Organisms Reproduce?
"
Health consequences of sex,health risk,Sex,human sexual activity,facet of,"125 We must also consider the possible health consequences of having sex.
"
Sexually transmitted infection,infectious disease,Human sexual activity,human behaviour,has cause,"Since the sexual act is a very intimate connection of bodies, it is not surprising that many diseases can be sexually transmitted.
"
HIV,organisms known by a particular common name,HIV/AIDS,syndrome,has effect,"These include bacterial infections such as gonorrhoea and syphilis, and viral infections such as warts and HIV-AIDS.
"
Human sexual activity,human behaviour,Human sexual activity,human behaviour,has effect,"Is it possible to prevent the transmission of such diseases during the sexual act?
"
Condom,essential medicine,Sex,human sexual activity,use,"Using a covering, called a condom, for the penis during sex helps to prevent transmission of many of these infections to some extent.
"
Pregnancy,physiological condition,Human sexual activity,human behaviour,has cause,"The sexual act always has the potential to lead to pregnancy.
"
Pregnancy,physiological condition,Health,nan,has effect,"Pregnancy will make major demands on the body and the mind of the woman, and if she is not ready for it, her health will be adversely affected.
"
Pregnancy,physiological condition,Pregnancy,physiological condition,different from,"Therefore, many ways have been devised to avoid pregnancy.
"
Birth control,family planning,Birth control,family planning,subclass of,"These contraceptive methods fall in a number of categories.
"
Sperm,cell type,Egg,vegetable,followed by,"One category is the creation of a mechanical barrier so that sperm does not reach the egg.
"
Condom,essential medicine,Penis,sex organ,part of,"Condoms on the penis or similar coverings worn in the vagina can serve this purpose.
"
Egg,vegetable,Fertilisation,biological process,has effect,"Another category of contraceptives acts by changing the hormonal balance of the body so that eggs are not released and fertilisation cannot occur.
"
Pill,toy,Oral administration,route of administration,use,"These drugs commonly need to be taken orally as pills.
"
Side effect,health risk,Side effect,health problem,subclass of,"However, since they change hormonal balances, they can cause side-effects too.
"
Loop birth control,contraception,Birth control,family planning,subclass of,"Other contraceptive devices such as the loop or the copper-T are placed in the uterus to prevent pregnancy.
"
Inflammation,nan,Uterus,anatomical structure,afflicts,"Again, they can cause side effects due to irritation of the uterus.
"
Vas deferens,sex organ,Male reproductive system,anatomical structure,part of,"If the vas deferens in the male is blocked, sperm transfer will be prevented.
"
Fallopian tube,anatomical structure,Uterus,anatomical structure,part of,"If the fallopian tube in the female is blocked, the egg will not be able to reach the uterus.
"
Fertilisation,biological process,Fertilisation,biological process,different from,"In both cases fertilisation will not take place.
"
Surgery,academic discipline,Surgery,academic discipline,subclass of,"Surgical methods can be used to create such blocks.
"
Infection,physiological condition,Surgery,academic discipline,has cause,"While surgical methods are safe in the long run, surgery itself can cause infections and other problems if not performed properly.
"
Removal of unwanted pregnancy,surgery,Surgery,academic discipline,subclass of,"Surgery can also be used for removal of unwanted pregnancies.
"
Sex-selective abortion,abortion,Abortion,medical procedure,subclass of,"These may be misused by people who do not want a particular child, as happens in illegal sex-selective abortion of female foetuses.
"
Female,organism,Male,organism,opposite of,"For a healthy society, the female-male sex ratio must be maintained.
"
Female foeticide,female reproductive system disease,Child sex ratio,None,has effect,"Because of reckless female foeticides, child sex ratio is declining at an alarming rate in some sections of our society, although prenatal sex determination has been prohibited by law.
"
Organism,anatomical entity,Population,statistic,manifestation of,"We have noted earlier that reproduction is the process by which organisms increase their populations.
"
Death,biological process,Birth,biological process,opposite of,"The rates of birth and death in a given population will determine its size.
"
China,sovereign state,Beijing,city,contains administrative territorial entity,"The size of the human population is a cause for concern for many people.
"
Population,statistic,Living standard,quality,has effect,"This is because an expanding population makes it harder to improve everybody’s standard of living.
"
Inequality,None,Society,concept,facet of,"However, if inequality in society is the main reason for poor standards of living for many people, the size of the population is relatively unimportant.
"
China,sovereign state,Beijing,city,contains administrative territorial entity,"If we look around us, what can we identify as the most important reason(s) for poor living standards?
"
Life,phenomenon,Organism,anatomical entity,part of,"Rationalised 2023-24  Science 126 What you have learnt � Reproduction, unlike other life processes, is not essential to maintain the life of an individual organism.
"
DNA,structural class of chemical compounds,Cellular apparatus,nan,part of,"� Reproduction involves creation of a DNA copy and additional cellular apparatus by the cell involved in the process.
"
Mode of reproduction,biological process,Organism,anatomical entity,facet of,"� Various organisms use different modes of reproduction depending on their body design.
"
Bacteria,taxon,Protozoa,taxon,different from,"� In fission, many bacteria and protozoa simply divide into two or more daughter cells.
"
Hydra,nan,Organism,anatomical entity,instance of,"� Organisms such as hydra can regenerate if they are broken into pieces.
"
Glossary of leaf morphology,morphology,Leaf,plant organ,facet of,"They can also give out buds which mature into new individuals.
"
Asexual reproduction,biological process,New birth,birth,has effect,"� These are examples of asexual reproduction where new generations are created from a single individual.
"
New birth,biological process,Sexual reproduction,biological process,part of,"� Sexual reproduction involves two individuals for the creation of a new individual.
"
DNA copy,DNA,DNA,structural class of chemical compounds,subclass of,"� DNA copying mechanisms creates variations which are useful for ensuring the survival of the species.
"
Modes of sexual reproduction,None,Sexual reproduction,biological process,facet of,"Modes of sexual reproduction allow for greater variation to be generated.
"
Pollination,biological process,Reproduction,biological process,subclass of,"� Reproduction in flowering plants involves transfer of pollen grains from the anther to the stigma which is referred to as pollination.
"
Fertilisation,biological process,Fertilisation,biological process,follows,"This is followed by fertilisation.
"
Puberty,physiological condition,Sexual development,child sexuality,subclass of,"� Changes in the body at puberty, such as increase in breast size in girls and new facial hair growth in boys, are signs of sexual maturation.
"
Testicle,anatomical structure,Sperm,cell type,subclass of,"� The male reproductive system in human beings consists of testes which produce sperms, vas deferens, seminal vesicles, prostate gland, urethra and penis.
"
Ovary,anatomical structure,Female reproductive system,anatomical structure,part of,"� The female reproductive system in human beings consists of ovaries, fallopian tubes, uterus and vagina.
"
Sperm,cell type,Sexual reproduction,biological process,has effect,"� Sexual reproduction in human beings involves the introduction of sperm in the vagina of the female.
"
Fertilisation,biological process,Fallopian tube,anatomical structure,location,"Fertilisation occurs in the fallopian tube.
"
Condom,essential medicine,Birth control,family planning,subclass of,"� Contraception to avoid pregnancy can be achieved by the use of condoms, oral pills, copper-T and other methods.
"
Q U E S T I O N S,television series,List of QU E S T I O N S episodes,None,list of episodes,"Q U E S T I O N S ?
"
1.1.1,literary work,Doctor Who,television series,part of the series,"1.
"
Pollination,biological process,Fertilisation,biological process,opposite of,"How is the process of pollination different from fertilisation?
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Prostate,anatomical structure,Prostate,anatomical structure,produced by,"What is the role of the seminal vesicles and the prostate gland?
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Puberty,physiological condition,Puberty,physiological condition,has effect,"What are the changes seen in girls at the time of puberty?
"
4.4.4,video game,Konami,video game developer,publisher,"4.
"
Embryo,organism,Embryo,organism,location of creation,"How does the embryo get nourishment inside the mother’s body?
"
4.5,literary work,Doctor Who,television series,part of the series,"5.
"
Copper-T,None,Sexually transmitted infection,infectious disease,facet of,"If a woman is using a copper-T, will it help in protecting her from sexually transmitted diseases?
"
Organism,anatomical entity,Reproduction,biological process,manifestation of,"Rationalised 2023-24  How do Organisms Reproduce?
"
127 E X E R C I S E S 1,natural number,Natural number,integer sequence,instance of,"127 E X E R C I S E S 1.
"
Budding,asexual reproduction,Asexual reproduction,biological process,subclass of,"Asexual reproduction takes place through budding in (a) Amoeba.
"
Bacteria,taxon,Yeast,organisms known by a particular common name,parent taxon,"(b) Yeast.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Female reproductive system,anatomical structure,Human body,nan,part of,"Which of the following is not a part of the female reproductive system in human beings?
"
Vas deferens,anatomical structure,Uterus,anatomical structure,part of,"(a) Ovary (b) Uterus (c) Vas deferens (d) Fallopian tube 3.
"
Ovule,anatomical structure,Ovary,anatomical structure,part of,"(b) ovules.
"
Pollen,nan,Pollen,plant organ,subclass of,"(d) pollen grains.
"
4.4.4,video game,Konami,video game developer,publisher,"4.
"
Sexual reproduction,biological process,Asexual reproduction,biological process,opposite of,"What are the advantages of sexual reproduction over asexual reproduction?
"
4.5,literary work,Doctor Who,television series,part of the series,"5.
"
Testicle,anatomical structure,Human body,nan,part of,"What are the functions performed by the testis in human beings?
"
5.6,"version, edition, or translation",5.7,"version, edition, or translation",followed by,"6.
"
Period,biological process,Menstruation,nan,subclass of,"Why does menstruation occur?
"
5.7,album,6.1,album,followed by,"7.
"
 labelled diagram,diagram,Diagram,graphics,subclass of,"Draw a labelled diagram of the longitudinal section of a flower.
"
8.8,album,9.9,album,followed by,"8.
"
Birth control,family planning,Birth control,family planning,instance of,"What are the different methods of contraception?
"
Unicellular organism,organism,Organism,anatomical entity,subclass of,"How are the modes for reproduction different in unicellular and multicellular organisms?
"
10.10.10,literary work,Doctor Who,television series,part of the series,"10.
"
Species,rank,Population,statistic,has quality,"How does reproduction help in providing stability to populations of species?
"
11.11.11,day,2008 Summer Olympics,Summer Olympic Games,part of,"11.
"
Birth control,family planning,Birth control,family planning,subclass of,"What could be the reasons for adopting contraceptive methods?
"
Rationalised 2023–24,literary work,Rationalised Science,book series,part of the series,"Rationalised 2023-24  Science 128 Figure 8.1 Figure 8.1 Figure 8.1 Figure 8.1 Figure 8.1 Creation of diversity over succeeding generations.
"
Organism,anatomical entity,Person,agent,has parts of the class,"The original organism at the top will give rise to, say, two individuals, similar in body design, but with subtle differences.
"
Generation,group of humans,Person,agent,has parts of the class,"Each of them, in turn, will give rise to two individuals in the next generation.
"
Different from each other,None,Person,agent,facet of,"Each of the four individuals in the bottom row will be different from each other.
"
Parent,kinship,Child,human,different from,"While some of these differences will be unique, others will be inherited from their respective parents, who were different from each other.
"
Reproduction,biological process,Newborn,organism,has effect,"Heredity 8 CHAPTER W e have seen that reproductive processes give rise to new individuals that are similar, but subtly different.
"
Asexual reproduction,biological process,Sexual variation,None,has effect,"We have discussed how some amount of variation is produced even during asexual reproduction.
"
Sexual reproduction,biological process,Sexual reproduction,biological process,instance of,"And the number of successful variations are maximised by the process of sexual reproduction.
"
Sugarcane,organisms known by a particular common name,Plant,taxon,subclass of,"If we observe a field of sugarcane we find very little variations among the individual plants.
"
Reproduction,biological process,Animal reproduction,biological process,part of,"But in a number of animals including human beings, which reproduce sexually, quite distinct variations are visible among different individuals.
"
Inheritance,evolutionary process,Evolutionary process,process,instance of,"In this chapter, we shall be studying the mechanism by which variations are created and inherited.
"
Elements of inheritance,None,Elements of inheritance,None,facet of,"8.1 8.1 8.1 8.1 8.1 AAAAACCUMUL CCUMUL CCUMUL CCUMUL CCUMULAAAAATION OF V TION OF V TION OF V TION OF V TION OF VARIA ARIA ARIA ARIA ARIATION TION TION TION TION DURING REPRODUCTION DURING REPRODUCTION DURING REPRODUCTION DURING REPRODUCTION DURING REPRODUCTION Inheritance from the previous generation provides both a common basic body design, and subtle changes in it, for the next generation.
"
Reproduction,biological process,New generation,child,has effect,"Now think about what would happen when this new generation, in its turn, reproduces.
"
Second generation,human,First generation,human,follows,"The second generation will have differences that they inherit from the first generation, as well as newly created differences (Fig. 8.1).
"
Asexual reproduction,biological process,Reproduction,biological process,subclass of,"Figure 8.1 would represent the situation if a single individual reproduces, as happens in asexual reproduction.
"
Bacteria,taxon,Bacteria,taxon,has parts of the class,"If one bacterium divides, and then the resultant two bacteria divide again, the four individual bacteria generated would be very similar.
"
DNA,structural class of chemical compounds,DNA,structural class of chemical compounds,part of,"There would be only very minor differences between them, generated due to small inaccuracies in DNA copying.
"
Inheritance,natural phenomenon,Sexual reproduction,biological process,part of,"However, if sexual reproduction is involved, even greater diversity will be generated, as we will see when we discuss the rules of inheritance.
"
Heredity 129 8.2 HEREDITY 8.2 HEREDITY 8.2 HEREDITY,Heredity,Reproduction,biological process,instance of,"Depending on the nature of variations, different individuals would have Rationalised 2023-24  Heredity 129 8.2 HEREDITY 8.2 HEREDITY 8.2 HEREDITY 8.2 HEREDITY 8.2 HEREDITY The most obvious outcome of the reproductive process still remains the generation of individuals of similar design.
"
Lebanon,sovereign state,Rome,comune of Italy,capital,"Let us take a closer look at these rules.
"
Inherited Traits,None,Inherited similarities and differences,None,facet of,"8.2.1 Inherited Traits What exactly do we mean by similarities and differences?
"
Child,human,Human,organisms known by a particular common name,subclass of,"We know that a child bears all the basic features of a human being.
"
Pregnancy,physiological condition,Child,human,has effect,"However, it does not look exactly like its parents, and human populations show a great deal of variation.
"
Q U E S T I O N S,television series,List of QU E S T I O N S episodes,None,list of episodes,"Q U E S T I O N S ?
"
1.1.1,literary work,Doctor Who,television series,part of the series,"1.
"
Asexual reproduction,biological process,Species,rank,has effect,"If a trait A exists in 10% of a population of an asexually reproducing species and a trait B exists in 60% of the same population, which trait is likely to have arisen earlier?
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Species,rank,Survival,nan,has quality,"How does the creation of variations in a species promote survival?
"
Activity 8.1 Activity 8.1,None,Activity 8.1 Activity 8.1,None,followed by,"Activity 8.1 Activity 8.1 Activity 8.1 Activity 8.1 Activity 8.1 � Observe the ears of all the students in the class.
"
Free ear lobule,anatomical structure,Earlobe,anatomical structure,part of,"Prepare a list of students having free or attached earlobes and calculate the percentage of students having each (Fig. 8.2).
"
Earlobe,anatomical structure,Earlobe,anatomical structure,part of,"Find out about the earlobes of the parents of each student in the class.
"
Earlobe,anatomical structure,Ear,anatomical structure,part of,"Correlate the earlobe type of each student with that of their parents.
"
Earlobe,anatomical structure,Inheritance,evolutionary process,instance of,"Based on this evidence, suggest a possible rule for the inheritance of earlobe types.
"
Felix Mendel,human,Inheritance of Traits,None,notable work,"8.2.2 Rules for the Inheritance of Traits ––––– Mendel’s Contributions The rules for inheritance of such traits in human beings are related to the fact that both the father and the mother contribute practically equal amounts of genetic material to the child.
"
Paternal DNA,DNA,DNA,structural class of chemical compounds,subclass of,"This means that each trait can be influenced by both paternal and maternal DNA.
"
Child,human,Child,human,opposite of,"Thus, for each trait there will be two versions in each child.
"
Child,human,Father,kinship,follows,"What will, then, the trait seen in the child be?
"
Mendel inheritance,None,Mendel,human,named after,"Mendel (see box) worked out the main rules of such inheritance, and it is interesting to look at some of his experiments from more than a century ago.
"
Figure 8.2 Figure 8,anatomical structure,Earlobe,anatomical structure,part of,"Figure 8.2 Figure 8.2 Figure 8.2 Figure 8.2 Figure 8.2 (a) Free and (b) attached earlobes.
"
Earlobe,anatomical structure,Head,cardinal body part,part of,"The lowest part of the ear, called the earlobe, is closely attached to the side of the head in some of us, and not in others.
"
Free and attached earlobes,gene,Gene variant,gene,instance of,"Free and attached earlobes are two variants found in human populations.
"
Heat wave,meteorological phenomenon,Heat,physical phenomenon,subclass of,"Bacteria that can withstand heat will survive better in a heat wave, as we have discussed earlier.
"
Evolution,biological process,Environmental factor,None,has cause,"Selection of variants by environmental factors forms the basis for evolutionary processes, as we will discuss in later sections.
"
Science 130,literary work,Felix Mendel,human,author,"(a) (b) Rationalised 2023-24  Science 130 Mendel used a number of contrasting visible characters of garden peas – round/wrinkled seeds, tall/short plants, white/violet flowers and so on.
"
First generation,child,Second generation,child,followed by,"In the first place, there were no halfway characteristics in this first- generation, or F1 progeny – no ‘medium-height’ plants.
"
Tall,plant,Plant,taxon,subclass of,"All plants were tall.
"
Father,kinship,Child,human,child,"This meant that only one of the parental traits was seen, not some mixture of the two.
"
F1 generation,child,F2 generation,child,follows,"So the next question was, were the tall plants in the F1 generation exactly the same as the tall plants of the parent generation?
"
Self-pollination,biological process,Reproduction,biological process,subclass of,"Mendelian experiments test this by getting both the parental plants and these F1 tall plants to reproduce by self-pollination.
"
Progeny,plant,Plant,taxon,subclass of,"The progeny of the parental plants are, of course, all tall.
"
Second generation,child,F1 generation,child,follows,"However, the second-generation, or F2, progeny of the F1 tall plants are not all tall.
"
Shortness,physical quantity,Length,physical quantity,opposite of,"Instead, one quarter of them are short.
"
Longitude,physical quantity,Shortitude,physical quantity,opposite of,"This indicates that both the tallness and shortness traits were inherited in the F1 plants, but only the tallness trait was expressed.
"
Gene,biological sequence,Gene quality,quality,encodes,"This led Mendel to propose that two copies of factor (now called genes) controlling traits are present in sexually reproducing organism.
"
Child,human,Birth,biological process,different from,"These two may be identical, or may be different, depending on the parentage.
"
Gregor Johann Mendel,human,University of Vienna,university,educated at,"Gregor Johann Mendel (1822–1884) Mendel was educated in a monastery and went on to study science and mathematics at the University of Vienna.
"
Bertrand Russell,human,Harvard University,nan,educated at,"Failure in the examinations for a teaching certificate did not suppress his zeal for scientific quest.
"
Peanut,taxon,Peanut,taxon,has fruit type,"He went back to his monastery and started growing peas.
"
Mathematics,academic discipline,Science,academic discipline,instance of,"Many others had studied the inheritance of traits in peas and other organisms earlier, but Mendel blended his knowledge of science and mathematics and was the first one to keep count of individuals exhibiting a particular trait in each generation.
"
Inheritance,legal concept,Inheritance law,law,part of,"This helped him to arrive at the laws of inheritance.
"
Tall plant,plant,Short plant,plant,opposite of,"In this explanation, both TT and Tt are tall plants, while only tt is a short plant.
"
Longitude,physical quantity,Shortness,physical quantity,opposite of,"In other words, a single copy of ‘T’ is enough to make the plant tall, while both copies have to be ‘t’ for the plant to be short.
"
Dominant trait,None,Recreational trait,None,opposite of,"Traits like ‘T’ are called dominant traits, while those that behave like ‘t’ are called recessive traits.
"
Dominance,None,Dominance,None,opposite of,"Work out which trait would be considered dominant and which one recessive in Fig. 8.4.
"
Rationalised 2023-24,Heredity,Heredity,evolutionary process,instance of,"Rationalised 2023-24  Heredity 131 x RR yy (round, green) rr YY (wrinkled, yellow) Ry rY Rr Yy (round, yellow) F1 x Rr Yy F1 Rr Yy F1 315 round, yellow 108 round, green 101 wrinkled, yellow 32 wrinkled, green 9 3 3 1 556 seeds 16 Figure 9.5 Independent inheritance of two separate traits, shape and colour of seeds RY Ry rY ry RY Ry rY ry RRYY RRYy RrYY RrYy RRYy RRyy RrYy Rryy RrYY RrYy rrYY rrYy RrYy Rryy rrYy rryy F2 Figure 8.5 Figure 8.5 Figure 8.5 Figure 8.5 Figure 8.5 Independent inheritance of two separate traits, shape and colour of seeds What happens when pea plants showing two different characteristics, rather than just one, are bred with each other?
"
Progeny,plant,Plant,taxon,subclass of,"What do the progeny of a tall plant with round seeds and a short plant with wrinkled-seeds look like?
"
Seed,food,Seed,food,part of,"They are all tall and have round seeds.
"
Self-pollination,pollination,Progeny,kinship,has effect,"But what happens when these F1 progeny are used to generate F2 progeny by self-pollination?
"
Progeny,plant,Progeny,plant,opposite of,"A Mendelian experiment will find that some F2 progeny are tall plants with round seeds, and some were short plants with wrinkled seeds.
"
Seed,food,Seed,food,part of,"Some of them would be tall, but have wrinkled seeds, while others would be short, but have round seeds.
"
Zygote,cell type,Fertilizer,chemical substance,follows,"You can see as to how new combinations of traits are formed in F2 offspring when factors controlling for seed shape and seed colour recombine to form zygote leading to form F2 offspring (Fig. 8.5).
"
Tall and short traits,gene,Gene trait,quality,instance of,"Thus, the tall/short trait and the round seed/wrinkled seed trait are independently inherited.
"
Heredity,evolutionary process,Heredity,evolutionary process,has cause,"How does the mechanism of heredity work?
"
Cellular DNA,DNA,DNA,structural class of chemical compounds,subclass of,"Cellular DNA is the information source for making proteins in the cell.
"
Gene,biological sequence,Protein,group or class of chemical substances,encodes,"A section of DNA that provides information for one protein is called the gene for that protein.
"
Protein regulation,regulation of gene expression,Protein,group or class of chemical substances,facet of,"How do proteins control the characteristics that we are discussing here?
"
Tallness,physical quantity,Physical characteristics,quality,instance of,"Let us take the example of tallness as a characteristic.
"
Hormone,None,Growth,biological process,has effect,"We know that plants have hormones that can trigger growth.
"
Plant height,physical quantity,Plant hormone,nan,has cause,"Plant height can thus depend on the amount of a particular plant hormone.
"
Plant hormone,nan,Hormone,None,subclass of,"The amount of the plant hormone made will depend on the efficiency of the process for making it.
"
Enzyme,protein,Catalysis,chemical reaction,molecular function,"Consider now an enzyme that is important for this process.
"
Enzyme,protein,Enzyme,protein,molecular function,"If this enzyme works efficiently, a lot of hormone will be made, and the plant will be tall.
"
Gene,biological sequence,Enzyme,protein,encodes,"If the gene for that enzyme has an alteration that makes the enzyme less efficient, the amount of hormone will be less, and the plant will be short.
"
Phenotypic trait,quality,Characteristics,quality,subclass of,"Thus, genes control characteristics, or traits.
"
Progeny,kinship,Sexual reproduction,biological process,has cause,"If the interpretations of Mendelian experiments we have been discussing are correct, then both parents must be contributing equally to the DNA of the progeny during sexual reproduction.
"
The previous Chapter,literary work,This issue,None,followed by,"We have disscussed this issue in the previous Chapter.
"
Gene,biological sequence,Gene quality,quality,has effect,"If both parents can help determine the trait in the progeny, both parents must be contributing a copy of the same gene.
"
Gene,biological sequence,Inheritance,evolutionary process,has effect,"This means that each pea plant must have two sets of all genes, one inherited from each parent.
"
Gene set,biological sequence,Germ cell,cell type,part of,"For this mechanism to work, each germ cell must have only one gene set.
"
Gene,biological sequence,Plant,taxon,part of,"If progeny plants inherited a single whole gene set from each parent, then the experiment explained in Fig. 8.5 cannot work.
"
Figure 8.4 Figure 8.4 Rationalised 2023-24,"version, edition, or translation",Figure 8.4 Figure 8.4 Rationalised 2023-24,"version, edition, or translation",followed by,"This is because the two characteristics ‘R’ and ‘y’ would then be linked to each other and cannot be independently Figure 8.4 Figure 8.4 Figure 8.4 Figure 8.4 Figure 8.4 Rationalised 2023-24  Science 132 inherited.
"
Gene,biological sequence,Chromosome,cellular component,part of,"This is explained by the fact that each gene set is present, not as a single long thread of DNA, but as separate independent pieces, each called a chromosome.
"
Male,organism,Female,organism,opposite of,"Thus, each cell will have two copies of each chromosome, one each from the male and female parents.
"
Chromosome pair,chromosome,Chromosome,cellular component,subclass of,"Every germ- cell will take one chromosome from each pair and these may be of either maternal or paternal origin.
"
DNA,structural class of chemical compounds,Chromosome,cellular component,part of,"When two germ cells combine, they will restore the normal number of chromosomes in the progeny, ensuring the stability of the DNA of the species.
"
Sexual reproduction,biological process,Organism,anatomical entity,has effect,"Such a mechanism of inheritance explains the results of the Mendel experiments, and is used by all sexually reproducing organisms.
"
Asexual reproduction,biological process,Organism,anatomical entity,has effect,"But asexually reproducing organisms also follow similar rules of inheritance.
"
Inheritance and inheritance,None,Inheritance,concept,facet of,"Can we work out how their inheritance might work?
"
