entity1,entity_1_type,entity2,entity_2_type,relation,sentence
2 s,Time,F,Force,Duration of force application,"(8.5) we have, F ( ) = m v− u t Substitution of values in this relation gives F = 5 kg (7 m s-1 – 3 m s-1)/2 s = 10 N."
as,Acceleration,Ft,Force,Multiplication,"(8.5) as = + Ft v u m On substituting the values of u, F, m and t, we get the final velocity, v = 13 m s-1."
Ft,Force,as,Acceleration,Division,"(8.5) as = + Ft v u m On substituting the values of u, F, m and t, we get the final velocity, v = 13 m s-1."
as,Acceleration,m,Mass,Multiplication,"(8.5) as = + Ft v u m On substituting the values of u, F, m and t, we get the final velocity, v = 13 m s-1."
m,Mass,as,Acceleration,Division,"(8.5) as = + Ft v u m On substituting the values of u, F, m and t, we get the final velocity, v = 13 m s-1."
t,Time,as,Acceleration,Division,"(8.5) as = + Ft v u m On substituting the values of u, F, m and t, we get the final velocity, v = 13 m s-1."
v,Final velocity,as,Acceleration,Multiplication,"(8.5) as = + Ft v u m On substituting the values of u, F, m and t, we get the final velocity, v = 13 m s-1."
2 kg mass,Object,5 m s-2,Acceleration,Requires greater force than,Rationalised 2023-24  SCIENCE 94 Example 8.2 Which would require a greater force –– accelerating a 2 kg mass at 5 m s–2 or a 4 kg mass at 2 m s-2 ?
4 kg mass,Object,2 m s-2,Acceleration,Requires lesser force than,Rationalised 2023-24  SCIENCE 94 Example 8.2 Which would require a greater force –– accelerating a 2 kg mass at 5 m s–2 or a 4 kg mass at 2 m s-2 ?
F1,Force,2 kg,Mass,Applied on,"Thus,  F1 = m1a1 = 2 kg × 5 m s-2 = 10 N; and F2  =  m2a2  = 4 kg × 2 m s-2 = 8 N."
m1,Mass,F1,Force,Experiences,"Thus,  F1 = m1a1 = 2 kg × 5 m s-2 = 10 N; and F2  =  m2a2  = 4 kg × 2 m s-2 = 8 N."
a1,Acceleration,F1,Force,Causes,"Thus,  F1 = m1a1 = 2 kg × 5 m s-2 = 10 N; and F2  =  m2a2  = 4 kg × 2 m s-2 = 8 N."
2 kg,Mass,F1,Force,Experiences,"Thus,  F1 = m1a1 = 2 kg × 5 m s-2 = 10 N; and F2  =  m2a2  = 4 kg × 2 m s-2 = 8 N."
5 m/s^2,Acceleration,a1,Force,Caused by,"Thus,  F1 = m1a1 = 2 kg × 5 m s-2 = 10 N; and F2  =  m2a2  = 4 kg × 2 m s-2 = 8 N."
4 kg,Mass,F2,Force,Experiences,"Thus,  F1 = m1a1 = 2 kg × 5 m s-2 = 10 N; and F2  =  m2a2  = 4 kg × 2 m s-2 = 8 N."
a2,Acceleration,F2,Force,Causes,"Thus,  F1 = m1a1 = 2 kg × 5 m s-2 = 10 N; and F2  =  m2a2  = 4 kg × 2 m s-2 = 8 N."
2 m/s^2,Acceleration,a2,Force,Caused by,"Thus,  F1 = m1a1 = 2 kg × 5 m s-2 = 10 N; and F2  =  m2a2  = 4 kg × 2 m s-2 = 8 N."
m2,Mass,F2,Force,Experiences,"Thus,  F1 = m1a1 = 2 kg × 5 m s-2 = 10 N; and F2  =  m2a2  = 4 kg × 2 m s-2 = 8 N."
Chloroplasts,Organelle,Thylakoids,Membrane,contains,⇒ F1 > F2.
2 kg,Mass,Force,Physical quantity,Acceleration,"Thus, accelerating a 2 kg mass at 5 m s-2 would require a greater force."
Acceleration,Physical quantity,Force,Physical quantity,Required for accelerating,"Thus, accelerating a 2 kg mass at 5 m s-2 would require a greater force."
Motorcar,Vehicle,Velocity,Physical quantity,Moving with,Example 8.3 A motorcar is moving with a velocity of 108 km/h and it takes 4 s to stop after the brakes are applied.
Velocity,Physical quantity,Motorcar,Vehicle,Moving with,Example 8.3 A motorcar is moving with a velocity of 108 km/h and it takes 4 s to stop after the brakes are applied.
Brakes,Mechanical device,Motorcar,Vehicle,Applied to,Example 8.3 A motorcar is moving with a velocity of 108 km/h and it takes 4 s to stop after the brakes are applied.
Motorcar,Vehicle,Time,Physical quantity,Takes,Example 8.3 A motorcar is moving with a velocity of 108 km/h and it takes 4 s to stop after the brakes are applied.
Time,Physical quantity,Motorcar,Vehicle,Takes to stop,Example 8.3 A motorcar is moving with a velocity of 108 km/h and it takes 4 s to stop after the brakes are applied.
Initial velocity,Velocity,Motorcar,Vehicle,Given,Solution: The initial velocity of the motorcar u = 108 km/h = 108 × 1000 m/(60 × 60 s) = 30 m s-1 and the final velocity of the motorcar v = 0 m s-1.
Final velocity,Velocity,Motorcar,Vehicle,Given,Solution: The initial velocity of the motorcar u = 108 km/h = 108 × 1000 m/(60 × 60 s) = 30 m s-1 and the final velocity of the motorcar v = 0 m s-1.
Motorcar,Vehicle,Passengers,Human,Together with,"The total mass of the motorcar along with its passengers = 1000 kg and the time taken to stop the motorcar, t = 4 s."
Total mass,Physical property,Motorcar,Vehicle,Comprises of,"The total mass of the motorcar along with its passengers = 1000 kg and the time taken to stop the motorcar, t = 4 s."
Time taken,Physical property,Stop,Event,Measured in,"The total mass of the motorcar along with its passengers = 1000 kg and the time taken to stop the motorcar, t = 4 s."
Motorcar,Vehicle,Stop,Event,Related to,"The total mass of the motorcar along with its passengers = 1000 kg and the time taken to stop the motorcar, t = 4 s."
Magnitude,Physical quantity,Force,Physical quantity,Applied by,(8.5) we have the magnitude of the force (F) applied by the brakes as m(v – u)/t.
Brakes,Object,Magnitude,Physical quantity,Applied by,(8.5) we have the magnitude of the force (F) applied by the brakes as m(v – u)/t.
m,Physical quantity,Magnitude,Physical quantity,Applied by,(8.5) we have the magnitude of the force (F) applied by the brakes as m(v – u)/t.
v,Physical quantity,Magnitude,Physical quantity,Applied by,(8.5) we have the magnitude of the force (F) applied by the brakes as m(v – u)/t.
u,Physical quantity,Magnitude,Physical quantity,Applied by,(8.5) we have the magnitude of the force (F) applied by the brakes as m(v – u)/t.
t,Physical quantity,Magnitude,Physical quantity,Applied by,(8.5) we have the magnitude of the force (F) applied by the brakes as m(v – u)/t.
F,Force,1000 kg,Mass,Applied on,"On substituting the values, we get F = 1000 kg × (0 – 30) m s-1/4 s = – 7500 kg m s-2 or – 7500 N."
1000 kg,Mass,F,Force,Experiences,"On substituting the values, we get F = 1000 kg × (0 – 30) m s-1/4 s = – 7500 kg m s-2 or – 7500 N."
0 m s-1,Velocity,F,Force,Initial velocity,"On substituting the values, we get F = 1000 kg × (0 – 30) m s-1/4 s = – 7500 kg m s-2 or – 7500 N."
30 m s-1,Velocity,F,Force,Final velocity,"On substituting the values, we get F = 1000 kg × (0 – 30) m s-1/4 s = – 7500 kg m s-2 or – 7500 N."
4 s,Time,F,Force,Time taken,"On substituting the values, we get F = 1000 kg × (0 – 30) m s-1/4 s = – 7500 kg m s-2 or – 7500 N."
-7500 kg m s-2,Force,F,Force,Value of force,"On substituting the values, we get F = 1000 kg × (0 – 30) m s-1/4 s = – 7500 kg m s-2 or – 7500 N."
-7500 N,Force,F,Force,Value of force (in Newtons),"On substituting the values, we get F = 1000 kg × (0 – 30) m s-1/4 s = – 7500 kg m s-2 or – 7500 N."
Force,Physical quantity,Brakes,Mechanical component,Exerted by,The negative sign tells us that the force exerted by the brakes is opposite to the direction of motion of the motorcar.
Brakes,Mechanical component,Motorcar,Vehicle,Related to,The negative sign tells us that the force exerted by the brakes is opposite to the direction of motion of the motorcar.
Direction of motion,Physical quantity,Motorcar,Vehicle,Opposite to,The negative sign tells us that the force exerted by the brakes is opposite to the direction of motion of the motorcar.
Force,Physical quantity,Mass m1,Object,Causes acceleration of,"Example 8.4 A force of 5 N gives a mass m1, an acceleration of 10 m s–2 and a mass m2, an acceleration of 20 m s-2."
Force,Physical quantity,Mass m2,Object,Causes acceleration of,"Example 8.4 A force of 5 N gives a mass m1, an acceleration of 10 m s–2 and a mass m2, an acceleration of 20 m s-2."
Mass m1,Object,Acceleration of 10 m s–2,Physical quantity,Caused by force,"Example 8.4 A force of 5 N gives a mass m1, an acceleration of 10 m s–2 and a mass m2, an acceleration of 20 m s-2."
Mass m2,Object,Acceleration of 20 m s-2,Physical quantity,Caused by force,"Example 8.4 A force of 5 N gives a mass m1, an acceleration of 10 m s–2 and a mass m2, an acceleration of 20 m s-2."
m1,Variable,F,Variable,Related by equation,(8.4) we have m1 = F/a1; and m2 = F/a2.
a1,Variable,F,Variable,Related by equation,(8.4) we have m1 = F/a1; and m2 = F/a2.
m2,Variable,F,Variable,Related by equation,(8.4) we have m1 = F/a1; and m2 = F/a2.
a2,Variable,F,Variable,Related by equation,(8.4) we have m1 = F/a1; and m2 = F/a2.
a1,Acceleration,Not applicable,Not applicable,Not applicable,"Here, a1 = 10 m s-2; a2 = 20 m s-2 and F = 5 N."
a2,Acceleration,Not applicable,Not applicable,Not applicable,"Here, a1 = 10 m s-2; a2 = 20 m s-2 and F = 5 N."
F,Force,Not applicable,Not applicable,Not applicable,"Here, a1 = 10 m s-2; a2 = 20 m s-2 and F = 5 N."
N,Force,m1,Mass,Applied on,"Thus,  m1 = 5 N/10 m s-2 = 0.50 kg; and m2 = 5 N/20 m s-2 = 0.25 kg."
N,Force,m2,Mass,Applied on,"Thus,  m1 = 5 N/10 m s-2 = 0.50 kg; and m2 = 5 N/20 m s-2 = 0.25 kg."
m1,Mass,m2,Mass,Comparison of masses,"Thus,  m1 = 5 N/10 m s-2 = 0.50 kg; and m2 = 5 N/20 m s-2 = 0.25 kg."
Masses 1,Object,Masses 2,Object,Tied together,"If the two masses were tied together, the total mass, m would be m = 0.50 kg + 0.25 kg = 0.75 kg."
Masses 1,Object,Total mass,Object,Contribute to,"If the two masses were tied together, the total mass, m would be m = 0.50 kg + 0.25 kg = 0.75 kg."
Masses 2,Object,Total mass,Object,Contribute to,"If the two masses were tied together, the total mass, m would be m = 0.50 kg + 0.25 kg = 0.75 kg."
Acceleration,Physical quantity,Combined mass,Physical quantity,Produced in,"The acceleration, a produced in the combined mass by the 5 N force would be, a = F/m = 5 N/0.75 kg = 6.67 m s-2."
5 N force,Physical quantity,Combined mass,Physical quantity,Produces,"The acceleration, a produced in the combined mass by the 5 N force would be, a = F/m = 5 N/0.75 kg = 6.67 m s-2."
Combined mass,Physical quantity,Acceleration,Physical quantity,Related by Newton's second law,"The acceleration, a produced in the combined mass by the 5 N force would be, a = F/m = 5 N/0.75 kg = 6.67 m s-2."
Combined mass,Physical quantity,5 N force,Physical quantity,Related by Newton's second law,"The acceleration, a produced in the combined mass by the 5 N force would be, a = F/m = 5 N/0.75 kg = 6.67 m s-2."
Combined mass,Physical quantity,0.75 kg,Physical quantity,Related by division,"The acceleration, a produced in the combined mass by the 5 N force would be, a = F/m = 5 N/0.75 kg = 6.67 m s-2."
a,Physical quantity,5 N/0.75 kg,Physical quantity,Calculated by formula,"The acceleration, a produced in the combined mass by the 5 N force would be, a = F/m = 5 N/0.75 kg = 6.67 m s-2."
a,Physical quantity,m s-2,Unit,Expressed in,"The acceleration, a produced in the combined mass by the 5 N force would be, a = F/m = 5 N/0.75 kg = 6.67 m s-2."
Ball,Object,Mass,Physical property,Has,Example 8.5 The velocity-time graph of a ball of mass 20 g moving along a straight line on a long table is given in Fig. 8.9.
Velocity-time graph,Graph type,Ball,Object,Represents,Example 8.5 The velocity-time graph of a ball of mass 20 g moving along a straight line on a long table is given in Fig. 8.9.
Straight line,Geometric shape,Table,Object,Located on,Example 8.5 The velocity-time graph of a ball of mass 20 g moving along a straight line on a long table is given in Fig. 8.9.
Table,Object,Ball,Object,Supports,Example 8.5 The velocity-time graph of a ball of mass 20 g moving along a straight line on a long table is given in Fig. 8.9.
Fig. 8.9,Figure,Velocity-time graph,Graph type,Belongs to,Example 8.5 The velocity-time graph of a ball of mass 20 g moving along a straight line on a long table is given in Fig. 8.9.
Table,Object,Ball,Object,Exerts force on,Fig. 8.9 How much force does the table exert on the ball to bring it to rest?
Ball,Object,Velocity,Physical quantity,Initial value of,Solution: The initial velocity of the ball is 20 cm s-1.
Table,Object,Frictional force,Force,Exerts,"Due to the frictional force exerted by the table, the velocity of the ball decreases down to zero in 10 s."
Velocity,Physical quantity,Ball,Object,Decreases,"Due to the frictional force exerted by the table, the velocity of the ball decreases down to zero in 10 s."
Ball,Object,Table,Object,Experiences frictional force,"Due to the frictional force exerted by the table, the velocity of the ball decreases down to zero in 10 s."
Velocity,Physical quantity,Time,Physical quantity,Decreases over,"Due to the frictional force exerted by the table, the velocity of the ball decreases down to zero in 10 s."
u,Velocity,20 cm s–1,Speed,Initial value,"Thus, u = 20 cm s–1; v = 0 cm s-1 and t = 10 s."
v,Velocity,0 cm s-1,Speed,Final value,"Thus, u = 20 cm s–1; v = 0 cm s-1 and t = 10 s."
t,Time,u,Velocity,Duration,"Thus, u = 20 cm s–1; v = 0 cm s-1 and t = 10 s."
Velocity-time graph,Graph type,Ball,Object,Represents,"Since the velocity-time graph is a straight line, it is clear that the ball moves with a constant acceleration."
Ball,Object,Acceleration,Physical quantity,Experiences constant,"Since the velocity-time graph is a straight line, it is clear that the ball moves with a constant acceleration."
Acceleration a,Physical quantity,v,Physical quantity,Equals,The acceleration a is = v− u a t = (0 cm s-1 – 20 cm s-1)/10 s = –2 cm s-2 = –0.02 m s-2.
Acceleration a,Physical quantity,u,Physical quantity,Minus,The acceleration a is = v− u a t = (0 cm s-1 – 20 cm s-1)/10 s = –2 cm s-2 = –0.02 m s-2.
Acceleration a,Physical quantity,t,Time,Multiply by,The acceleration a is = v− u a t = (0 cm s-1 – 20 cm s-1)/10 s = –2 cm s-2 = –0.02 m s-2.
v,Physical quantity,u,Physical quantity,Minus,The acceleration a is = v− u a t = (0 cm s-1 – 20 cm s-1)/10 s = –2 cm s-2 = –0.02 m s-2.
Rationalised 2023-24,Exam name,Force,Physical quantity,Related to,"Rationalised 2023-24  FORCE AND LAWS OF MOTION 95 The force exerted on the ball F is, F = ma = (20/1000) kg × (– 0.02 m s-2) = – 0.0004 N."
Force,Physical quantity,Ball,Object,Exerted on,"Rationalised 2023-24  FORCE AND LAWS OF MOTION 95 The force exerted on the ball F is, F = ma = (20/1000) kg × (– 0.02 m s-2) = – 0.0004 N."
Ball,Object,Mass,Physical quantity,Has,"Rationalised 2023-24  FORCE AND LAWS OF MOTION 95 The force exerted on the ball F is, F = ma = (20/1000) kg × (– 0.02 m s-2) = – 0.0004 N."
Ball,Object,Acceleration,Physical quantity,Has,"Rationalised 2023-24  FORCE AND LAWS OF MOTION 95 The force exerted on the ball F is, F = ma = (20/1000) kg × (– 0.02 m s-2) = – 0.0004 N."
Mass,Physical quantity,20/1000 kg,Value,of,"Rationalised 2023-24  FORCE AND LAWS OF MOTION 95 The force exerted on the ball F is, F = ma = (20/1000) kg × (– 0.02 m s-2) = – 0.0004 N."
Acceleration,Physical quantity,-0.02 m/s^2,Value,of,"Rationalised 2023-24  FORCE AND LAWS OF MOTION 95 The force exerted on the ball F is, F = ma = (20/1000) kg × (– 0.02 m s-2) = – 0.0004 N."
-0.02 m/s^2,Value,Force,Physical quantity,Causes,"Rationalised 2023-24  FORCE AND LAWS OF MOTION 95 The force exerted on the ball F is, F = ma = (20/1000) kg × (– 0.02 m s-2) = – 0.0004 N."
20/1000 kg,Value,Acceleration,Physical quantity,Causes,"Rationalised 2023-24  FORCE AND LAWS OF MOTION 95 The force exerted on the ball F is, F = ma = (20/1000) kg × (– 0.02 m s-2) = – 0.0004 N."
-0.02 m/s^2,Value,Ball,Object,Causes,"Rationalised 2023-24  FORCE AND LAWS OF MOTION 95 The force exerted on the ball F is, F = ma = (20/1000) kg × (– 0.02 m s-2) = – 0.0004 N."
-0.0004 N,Value,Force,Physical quantity,is,"Rationalised 2023-24  FORCE AND LAWS OF MOTION 95 The force exerted on the ball F is, F = ma = (20/1000) kg × (– 0.02 m s-2) = – 0.0004 N."
Table,Object,Frictional force,Force,Exerts,The negative sign implies that the frictional force exerted by the table is opposite to the direction of motion of the ball.
Ball,Object,Frictional force,Force,Exerted upon,The negative sign implies that the frictional force exerted by the table is opposite to the direction of motion of the ball.
Table,Object,Ball,Object,Opposite direction of motion,The negative sign implies that the frictional force exerted by the table is opposite to the direction of motion of the ball.
8.5,Law,Third Law of Motion,Law,Describes,8.5 Third Law of Motion The first two laws of motion tell us how an applied force changes the motion and provide us with a method of determining the force.
Applied force,Physical quantity,Motion,Physical quantity,Changes,8.5 Third Law of Motion The first two laws of motion tell us how an applied force changes the motion and provide us with a method of determining the force.
Applied force,Physical quantity,Third Law of Motion,Law,Determines the force,8.5 Third Law of Motion The first two laws of motion tell us how an applied force changes the motion and provide us with a method of determining the force.
Object 1,Physical object,Force,Physical concept,Exerts on,"The third law of motion states that when one object exerts a force on another object, the second object instantaneously exerts a force back on the first."
Object 2,Physical object,Force,Physical concept,Exerts on,"The third law of motion states that when one object exerts a force on another object, the second object instantaneously exerts a force back on the first."
Object 1,Physical object,Object 2,Physical object,Experiences force from,"The third law of motion states that when one object exerts a force on another object, the second object instantaneously exerts a force back on the first."
Object 2,Physical object,Object 1,Physical object,Experiences force from,"The third law of motion states that when one object exerts a force on another object, the second object instantaneously exerts a force back on the first."
Third law of motion,Scientific law,Force,Physical concept,Describes,"The third law of motion states that when one object exerts a force on another object, the second object instantaneously exerts a force back on the first."
Forces,Physical quantity,Magnitude,Physical property,Equal to,These two forces are always equal in magnitude but opposite in direction.
Forces,Physical quantity,Direction,Physical property,Opposite,These two forces are always equal in magnitude but opposite in direction.
Magnitude,Physical property,Direction,Physical property,Opposite,These two forces are always equal in magnitude but opposite in direction.
Football,Sport,Game,Activity,in,"In the game of football sometimes we, while looking at the football and trying to kick it with a greater force, collide with a player of the opposite team."
Player,Athlete,Opposite team,Team,of,"In the game of football sometimes we, while looking at the football and trying to kick it with a greater force, collide with a player of the opposite team."
Collision,Event,Player,Athlete,involves,"In the game of football sometimes we, while looking at the football and trying to kick it with a greater force, collide with a player of the opposite team."
Football,Sport,Player,Athlete,involved in,"In the game of football sometimes we, while looking at the football and trying to kick it with a greater force, collide with a player of the opposite team."
Football,Sport,Kick,Action,perform in,"In the game of football sometimes we, while looking at the football and trying to kick it with a greater force, collide with a player of the opposite team."
Both,Object,Each,Object,Apply force to,Both feel hurt because each applies a force to the other.
Both,Object,Other,Object,Receive force from,Both feel hurt because each applies a force to the other.
Spring balance A,Measuring instrument,Balance B,Measuring instrument,Exerts equal and opposite force on,It means that the force exerted by spring balance A on balance B is equal but opposite in direction to the force exerted by the balance B on balance A.
Balance B,Measuring instrument,Spring balance A,Measuring instrument,Exerts equal and opposite force on,It means that the force exerted by spring balance A on balance B is equal but opposite in direction to the force exerted by the balance B on balance A.
Acceleration,Physical quantity,Force,Physical quantity,In accordance with the second law of motion,"You must accelerate, and this requires a force in accordance with the second law of motion."
Road,Object,Feet,Body part,Exerts force on,The road exerts an equal and opposite force on your feet to make you move forward.
Force 1,Physical quantity,Object 1,Physical object,Acts on,This is because each force acts on a different object that may have a different mass.
Object 1,Physical object,Mass 1,Physical quantity,Has,This is because each force acts on a different object that may have a different mass.
Force 2,Physical quantity,Object 2,Physical object,Acts on,This is because each force acts on a different object that may have a different mass.
Object 2,Physical object,Mass 2,Physical quantity,Has,This is because each force acts on a different object that may have a different mass.
Object 1,Physical object,Object 2,Physical object,Different,This is because each force acts on a different object that may have a different mass.
Gun,Weapon,Bullet,Projectile,Exerts forward force on,"When a gun is fired, it exerts a forward force on the bullet."
Bullet,Object,Gun,Object,Exerts force on (equal and opposite),The bullet exerts an equal and opposite force on the gun.
Gun,Object,Recoil,Physical phenomenon,Results in,This results in the recoil of the gun (Fig. 8.11).
Gun,Object,Bullet,Object,Comparison of acceleration,"Since the gun has a much greater mass than the bullet, the acceleration of the gun is much less than the acceleration of the bullet."
Sailor,Person,Boat,Object,Interacts with,"As the sailor jumps forward, the force on the boat moves it backwards (Fig. 8.12)."
Force,Physical quantity,Boat,Object,Acts on,"As the sailor jumps forward, the force on the boat moves it backwards (Fig. 8.12)."
Boat,Object,Backwards,Direction,Moves in,"As the sailor jumps forward, the force on the boat moves it backwards (Fig. 8.12)."
Bullet,Object,Forward force,Force,Applied on,Fig. 8.11: A forward force on the bullet and recoil of the gun.
Gun,Object,Recoil,Force,Applied by,Fig. 8.11: A forward force on the bullet and recoil of the gun.
Object,Physical entity,Mass,Physical property,Measure of,• The mass of an object is a measure of its inertia.
Force of friction,Physical force,Objects,Physical object,Opposes motion of,• Force of friction always opposes motion of objects.
Object,Physical entity,Rate of change of momentum,Physical quantity,Proportional to,• Second law of motion: The rate of change of momentum of an object is proportional to the applied unbalanced force in the direction of the force.
Rate of change of momentum,Physical quantity,Applied unbalanced force,Physical quantity,in the direction of the force,• Second law of motion: The rate of change of momentum of an object is proportional to the applied unbalanced force in the direction of the force.
Cartwheels,Object,White line,Visual aid,Painted on,• You can paint a white line on cartwheels to observe the motion of the two carts when the children throw the bag towards each other.
Children,Person,Bag,Object,Thrown towards,• You can paint a white line on cartwheels to observe the motion of the two carts when the children throw the bag towards each other.
Cartwheels,Object,Motion,Physical phenomenon,Observed during,• You can paint a white line on cartwheels to observe the motion of the two carts when the children throw the bag towards each other.
Children,Person,Carts,Object,Motion of observed,• You can paint a white line on cartwheels to observe the motion of the two carts when the children throw the bag towards each other.
Sailor,Person,Boat,Object,Related by action,"Fig. 8.12: As the sailor jumps in forward direction, the boat moves backwards."
Forward direction,Direction,Sailor,Person,Movement,"Fig. 8.12: As the sailor jumps in forward direction, the boat moves backwards."
Boat,Object,Backwards,Direction,Movement,"Fig. 8.12: As the sailor jumps in forward direction, the boat moves backwards."
Second law of motion,Physical law,Arrangement,Object,Applied to,"The second law of motion can be seen, as this arrangement would show different accelerations for the same force."
Accelerations,Physical quantity,Arrangement,Object,Varies for same force,"The second law of motion can be seen, as this arrangement would show different accelerations for the same force."
Cart,Object,Activity,Event,Shown in,The cart shown in this activity can be constructed by using a 12 mm or 18 mm thick plywood board of about 50 cm × 100 cm with two pairs of hard ball-bearing wheels (skate wheels are good to use).
Plywood board,Material,Cart,Object,Used to construct,The cart shown in this activity can be constructed by using a 12 mm or 18 mm thick plywood board of about 50 cm × 100 cm with two pairs of hard ball-bearing wheels (skate wheels are good to use).
Hard ball-bearing wheels,Object,Cart,Object,Used in construction,The cart shown in this activity can be constructed by using a 12 mm or 18 mm thick plywood board of about 50 cm × 100 cm with two pairs of hard ball-bearing wheels (skate wheels are good to use).
Skate wheels,Object,Hard ball-bearing wheels,Object,Alternative option for construction,The cart shown in this activity can be constructed by using a 12 mm or 18 mm thick plywood board of about 50 cm × 100 cm with two pairs of hard ball-bearing wheels (skate wheels are good to use).
Thickness,Characteristic,Plywood board,Material,Described by,The cart shown in this activity can be constructed by using a 12 mm or 18 mm thick plywood board of about 50 cm × 100 cm with two pairs of hard ball-bearing wheels (skate wheels are good to use).
Size,Characteristic,Plywood board,Material,Described by,The cart shown in this activity can be constructed by using a 12 mm or 18 mm thick plywood board of about 50 cm × 100 cm with two pairs of hard ball-bearing wheels (skate wheels are good to use).
Skateboards,Vehicle,Straight-line motion,Motion type,Difficult to maintain,Skateboards are not as effective because it is difficult to maintain straight-line motion.
Force,Physical quantity,SI unit,Unit of measurement,is,Rationalised 2023-24  FORCE AND LAWS OF MOTION 97 • The SI unit of force is kg m s–2.
Object,Matter,Mass,Physical property,has,• The momentum of an object is the product of its mass and velocity and has the same direction as that of the velocity.
Object,Matter,Velocity,Physical property,has,• The momentum of an object is the product of its mass and velocity and has the same direction as that of the velocity.
Momentum,Physical property,Object,Matter,is product of,• The momentum of an object is the product of its mass and velocity and has the same direction as that of the velocity.
Momentum,Physical property,Mass,Physical property,is product of,• The momentum of an object is the product of its mass and velocity and has the same direction as that of the velocity.
Momentum,Physical property,Velocity,Physical property,is product of,• The momentum of an object is the product of its mass and velocity and has the same direction as that of the velocity.
Momentum,Physical property,Velocity,Physical property,has same direction as,• The momentum of an object is the product of its mass and velocity and has the same direction as that of the velocity.
kg,Unit,meter,magnitude,squared,Its SI unit is kg m s–1.
meter,Unit,kg,magnitude,squared,Its SI unit is kg m s–1.
second,Unit,kg,magnitude,meter,Its SI unit is kg m s–1.
Third law of motion,Scientific law,Action,Physical phenomenon,Related by,"• Third law of motion: To every action, there is an equal and opposite reaction and they act on two different bodies."
Equal and opposite reaction,Physical phenomenon,Action,Physical phenomenon,Related by,"• Third law of motion: To every action, there is an equal and opposite reaction and they act on two different bodies."
Equal and opposite reaction,Physical phenomenon,Two different bodies,Physical object,Act on,"• Third law of motion: To every action, there is an equal and opposite reaction and they act on two different bodies."
Object,Physical object,Net zero external unbalanced force,Force,Experiences,An object experiences a net zero external unbalanced force.
Carpet,Object,Dust,Object,Produces,"When a carpet is beaten with a stick, dust comes out of it, Explain."
Stick,Object,Carpet,Object,Used to beat,"When a carpet is beaten with a stick, dust comes out of it, Explain."
Ball,Object,Rest,State,Comes to,"After covering a short distance, the ball comes to rest."
Velocity,Physical quantity,Force,Physical quantity,Proportional to,(b) velocity is proportional to the force exerted on the ball.
Ball,Object,Force,Physical quantity,Acted upon by,"(d) there is no unbalanced force on the ball, so the ball would want to come to rest."
Ball,Object,Rest,State,Tendency to come to,"(d) there is no unbalanced force on the ball, so the ball would want to come to rest."
Stone,Object,Velocity,Physical quantity,Thrown with,A stone of 1 kg is thrown with a velocity of 20 m s–1 across the frozen surface of a lake and comes to rest after travelling a distance of 50 m.
Stone,Object,Mass,Physical quantity,Weighs,A stone of 1 kg is thrown with a velocity of 20 m s–1 across the frozen surface of a lake and comes to rest after travelling a distance of 50 m.
Velocity,Physical quantity,Stone,Object,Thrown with,A stone of 1 kg is thrown with a velocity of 20 m s–1 across the frozen surface of a lake and comes to rest after travelling a distance of 50 m.
Frozen surface,Surface,Lake,Body of water,Located on,A stone of 1 kg is thrown with a velocity of 20 m s–1 across the frozen surface of a lake and comes to rest after travelling a distance of 50 m.
Distance,Physical quantity,Stone,Object,Travels,A stone of 1 kg is thrown with a velocity of 20 m s–1 across the frozen surface of a lake and comes to rest after travelling a distance of 50 m.
Distance,Physical quantity,Frozen surface,Surface,Traveled across,A stone of 1 kg is thrown with a velocity of 20 m s–1 across the frozen surface of a lake and comes to rest after travelling a distance of 50 m.
Automobile vehicle,Vehicle,Mass,Physical property,has,An automobile vehicle has a mass of 1500 kg.
Object,Matter,Mass,m,has,"What is the momentum of an object of mass m, moving with a velocity v?"
Object,Matter,Velocity,v,has,"What is the momentum of an object of mass m, moving with a velocity v?"
Object,Matter,Momentum,p,calculated using,"What is the momentum of an object of mass m, moving with a velocity v?"
Mass,m,Velocity,v,multiplied to calculate,"What is the momentum of an object of mass m, moving with a velocity v?"
Wooden cabinet,Object,Floor,Surface,On,"Using a horizontal force of 200 N, we intend to move a wooden cabinet across a floor at  a constant velocity."
Horizontal force,Physical force,Wooden cabinet,Object,Applied to,"Using a horizontal force of 200 N, we intend to move a wooden cabinet across a floor at  a constant velocity."
Wooden cabinet,Object,Constant velocity,Physical property,Moving at,"Using a horizontal force of 200 N, we intend to move a wooden cabinet across a floor at  a constant velocity."
Object,Physical object,Us,Human,Opposite force,"According to the third law of motion when we push on an object, the object pushes back on us with an equal and opposite force."
Us,Human,Object,Physical object,Equal force,"According to the third law of motion when we push on an object, the object pushes back on us with an equal and opposite force."
Third law of motion,Scientific law,Object,Physical object,Describes,"According to the third law of motion when we push on an object, the object pushes back on us with an equal and opposite force."
Massive truck,Object,Roadside,Location,Parked along,"If the object is a massive truck parked along the roadside, it will probably not move."
Massive truck,Object,Not move,Action,Probably not,"If the object is a massive truck parked along the roadside, it will probably not move."
Student,Person,Two opposite and equal forces,Force,Justifies by answering,A student justifies this by answering that the two opposite and equal forces cancel each other.
Hockey ball,Object,Mass,Physical property,has,A hockey ball of mass 200 g travelling at 10 m s–1 is struck by a hockey stick so as to return it along its original path with a velocity at 5 m s–1.
