entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Magnetic field,Physical quantity,Electric current,Physical quantity,Produced by,"12.2 12.2 12.2 12.2 12.2 MA MA MA MA MAGNETIC FIELD DUE TO A CURRENT GNETIC FIELD DUE TO A CURRENT GNETIC FIELD DUE TO A CURRENT GNETIC FIELD DUE TO A CURRENT GNETIC FIELD DUE TO A CURRENT-----CCCCCARRYING ARRYING ARRYING ARRYING ARRYING CONDUCTOR CONDUCTOR CONDUCTOR CONDUCTOR CONDUCTOR In Activity 12.1, we have seen that an electric current through a metallic conductor produces a magnetic field around it."
Electric current,Physical quantity,Metallic conductor,Conductor type,Passes through,"12.2 12.2 12.2 12.2 12.2 MA MA MA MA MAGNETIC FIELD DUE TO A CURRENT GNETIC FIELD DUE TO A CURRENT GNETIC FIELD DUE TO A CURRENT GNETIC FIELD DUE TO A CURRENT GNETIC FIELD DUE TO A CURRENT-----CCCCCARRYING ARRYING ARRYING ARRYING ARRYING CONDUCTOR CONDUCTOR CONDUCTOR CONDUCTOR CONDUCTOR In Activity 12.1, we have seen that an electric current through a metallic conductor produces a magnetic field around it."
Magnetic field,Physical quantity,Conductor,Conductor type,Around,"12.2 12.2 12.2 12.2 12.2 MA MA MA MA MAGNETIC FIELD DUE TO A CURRENT GNETIC FIELD DUE TO A CURRENT GNETIC FIELD DUE TO A CURRENT GNETIC FIELD DUE TO A CURRENT GNETIC FIELD DUE TO A CURRENT-----CCCCCARRYING ARRYING ARRYING ARRYING ARRYING CONDUCTOR CONDUCTOR CONDUCTOR CONDUCTOR CONDUCTOR In Activity 12.1, we have seen that an electric current through a metallic conductor produces a magnetic field around it."
Figure 12.3,Image,Activity,Task,Repeating,In order to find the direction of the field produced let us repeat the activity in the following way – Figure 12.3 Figure 12.3 Figure 12.3 Figure 12.3 Figure 12.3 Drawing a magnetic field line with the help of a compass needle � Mark the position of two ends of the needle.
Magnetic field,Physical quantity,Compass needle,Instrument,Produced by,In order to find the direction of the field produced let us repeat the activity in the following way – Figure 12.3 Figure 12.3 Figure 12.3 Figure 12.3 Figure 12.3 Drawing a magnetic field line with the help of a compass needle � Mark the position of two ends of the needle.
Position,Physical property,Compass needle,Instrument,Marked at,In order to find the direction of the field produced let us repeat the activity in the following way – Figure 12.3 Figure 12.3 Figure 12.3 Figure 12.3 Figure 12.3 Drawing a magnetic field line with the help of a compass needle � Mark the position of two ends of the needle.
Ends,Physical property,Compass needle,Instrument,Two of,In order to find the direction of the field produced let us repeat the activity in the following way – Figure 12.3 Figure 12.3 Figure 12.3 Figure 12.3 Figure 12.3 Drawing a magnetic field line with the help of a compass needle � Mark the position of two ends of the needle.
Magnetic field line,Visual representation,Compass needle,Instrument,Drawn with the help of,In order to find the direction of the field produced let us repeat the activity in the following way – Figure 12.3 Figure 12.3 Figure 12.3 Figure 12.3 Figure 12.3 Drawing a magnetic field line with the help of a compass needle � Mark the position of two ends of the needle.
Field line,Physical object,Curve,Shape,Represents,This curve represents a field line.
Compass needle,Instrument,Field line,Physical phenomenon,Along,� Observe the deflection in the compass needle as you move it along a field line.
Straight conductor,Object,Current,Physical quantity,Carrying,We shall first consider the pattern of the magnetic field around a straight conductor carrying current.
Magnetic field,Physical quantity,Straight conductor,Object,Around pattern,We shall first consider the pattern of the magnetic field around a straight conductor carrying current.
Cells,Electric component,Copper wire,Material,Connected to,"Activity 12.4 Activity 12.4 Activity 12.4 Activity 12.4 Activity 12.4 � Take a long straight copper wire, two or three cells of 1.5 V each, and a plug key."
Plug key,Electric component,Copper wire,Material,Connected to,"Activity 12.4 Activity 12.4 Activity 12.4 Activity 12.4 Activity 12.4 � Take a long straight copper wire, two or three cells of 1.5 V each, and a plug key."
Wire,Object,Compass needle,Object,"Parallel to, Over",� Place the straight wire parallel to and over a compass needle.
Current,Physical quantity,North,Direction,Flows from,"If the current flows from north to south, as shown in Fig. 12.5 (a), the north pole of the compass needle would move towards the east."
Compass needle,Instrument,East,Direction,Moves towards,"If the current flows from north to south, as shown in Fig. 12.5 (a), the north pole of the compass needle would move towards the east."
Copper wire,Material,Direction,Physical property,Current flows through,"This would result in the change of the direction of current through the copper wire, that is, from south to north."
South,Direction,North,Direction,Current flows from,"This would result in the change of the direction of current through the copper wire, that is, from south to north."
Needle,Object,Fig. 12.5 (b),Image,Points towards,"You will see that now the needle moves in opposite direction, that is, towards the west [Fig. 12.5 (b)]."
West,Direction,Fig. 12.5 (b),Image,Opposite direction,"You will see that now the needle moves in opposite direction, that is, towards the west [Fig. 12.5 (b)]."
Electric current,Physical quantity,Direction of magnetic field,Physical quantity,Produced by,It means that the direction of magnetic field produced by the electric current is also reversed.
Copper wire,Conductor,Compass needle,Magnetic object,Parallel to and over,Figure 12.5 Figure 12.5 Figure 12.5 Figure 12.5 Figure 12.5 A simple electric circuit in which a straight copper wire is placed parallel to and over a compass needle.
Needle,Object,Deflection,Phenomenon,Becomes opposite,The deflection in the needle becomes opposite when the direction of the current is reversed.
Current,Physical quantity,Direction,Phenomenon,Reversed,The deflection in the needle becomes opposite when the direction of the current is reversed.
Battery,Device,Variable resistance,Rheostat,Connected to,"(a) (b) Activity 12.5 Activity 12.5 Activity 12.5 Activity 12.5 Activity 12.5 � Take a battery (12 V), a variable resistance (or a rheostat), an ammeter (0–5 A), a plug key, connecting wires and a long straight thick copper wire."
Variable resistance,Rheostat,Ammeter,Measuring instrument,Connected to,"(a) (b) Activity 12.5 Activity 12.5 Activity 12.5 Activity 12.5 Activity 12.5 � Take a battery (12 V), a variable resistance (or a rheostat), an ammeter (0–5 A), a plug key, connecting wires and a long straight thick copper wire."
Ammeter,Measuring instrument,Plug key,Switch,Connected to,"(a) (b) Activity 12.5 Activity 12.5 Activity 12.5 Activity 12.5 Activity 12.5 � Take a battery (12 V), a variable resistance (or a rheostat), an ammeter (0–5 A), a plug key, connecting wires and a long straight thick copper wire."
Plug key,Switch,Copper wire,Conductor,Connected to,"(a) (b) Activity 12.5 Activity 12.5 Activity 12.5 Activity 12.5 Activity 12.5 � Take a battery (12 V), a variable resistance (or a rheostat), an ammeter (0–5 A), a plug key, connecting wires and a long straight thick copper wire."
Wire,Object,Rectangular cardboard,Object,"Inserted through center, normal to plane","� Insert the thick wire through the centre, normal to the plane of a rectangular cardboard."
Fixed,Property,Cardboard,Material,Applied to,Take care that the cardboard is fixed and does not slide up or down.
Compass needle,Instrument,Given point,Location,Placed at,Rationalised 2023-24  Magnetic Effects of Electric Current 199 What happens to the deflection of the compass needle placed at a given point if the current in the copper wire is changed?
Current,Physical quantity,Copper wire,Conductor,Flows through,Rationalised 2023-24  Magnetic Effects of Electric Current 199 What happens to the deflection of the compass needle placed at a given point if the current in the copper wire is changed?
Deflection,Physical phenomenon,Compass needle,Instrument,Affected by,Rationalised 2023-24  Magnetic Effects of Electric Current 199 What happens to the deflection of the compass needle placed at a given point if the current in the copper wire is changed?
Current,Physical quantity,Deflection,Physical phenomenon,Causes change in,Rationalised 2023-24  Magnetic Effects of Electric Current 199 What happens to the deflection of the compass needle placed at a given point if the current in the copper wire is changed?
Wire,Object,Current,Physical quantity,Flow through,"To see this, vary the current in the wire."
It,Unknown,Magnitude of magnetic field,Physical quantity,Depends on,It indicates that the magnitude of the magnetic field produced at a given point increases as the current through the wire increases.
Given point,Physical location,Current-carrying wire,Object,Associated with,It indicates that the magnitude of the magnetic field produced at a given point increases as the current through the wire increases.
Current,Physical quantity,Wire,Object,Flowing through,It indicates that the magnitude of the magnetic field produced at a given point increases as the current through the wire increases.
Magnetic field,Physical quantity,Current-carrying wire,Object,Produced by,It indicates that the magnitude of the magnetic field produced at a given point increases as the current through the wire increases.
Compass,Instrument,Conducting wire,Object,Nearby,"To see this, now place the compass at a farther point from the conducting wire (say at point Q)."
Magnetic field,Physical quantity,Current,Physical quantity,Produced by,Thus the magnetic field produced by a given current in the conductor decreases as the distance from it increases.
Current,Physical quantity,Conductor,Object,Flowing through,Thus the magnetic field produced by a given current in the conductor decreases as the distance from it increases.
Conductor,Object,Distance,Physical quantity,Affects the magnetic field,Thus the magnetic field produced by a given current in the conductor decreases as the distance from it increases.
Distance,Physical quantity,Current,Physical quantity,Affects the magnetic field,Thus the magnetic field produced by a given current in the conductor decreases as the distance from it increases.
Fig. 12.6,Figure,Concentric circles,Magnetic field,Represent,"From Fig. 12.6, it can be noticed that the concentric circles representing the magnetic field around a current-carrying straight wire become larger and larger as we move away from it."
Magnetic field,Physical quantity,Current-carrying straight wire,Conductor,Surrounds,"From Fig. 12.6, it can be noticed that the concentric circles representing the magnetic field around a current-carrying straight wire become larger and larger as we move away from it."
Current-carrying straight wire,Conductor,Concentric circles,Magnetic field,Produces,"From Fig. 12.6, it can be noticed that the concentric circles representing the magnetic field around a current-carrying straight wire become larger and larger as we move away from it."
Concentric circles,Magnetic field,Current-carrying straight wire,Conductor,Surrounds,"From Fig. 12.6, it can be noticed that the concentric circles representing the magnetic field around a current-carrying straight wire become larger and larger as we move away from it."
Right-Hand Thumb Rule,Method,Direction of magnetic field,Physical property,Associated with,12.2.2 Right-Hand Thumb Rule A convenient way of finding the direction of magnetic field associated with a current-carrying conductor is given in Fig. 12.7.
Current-carrying conductor,Object,Magnetic field,Physical property,Produced by,12.2.2 Right-Hand Thumb Rule A convenient way of finding the direction of magnetic field associated with a current-carrying conductor is given in Fig. 12.7.
X,Point,Y,Point,Vertically connected,"� Connect the copper wire vertically between the points X and Y, as shown in Fig. 12.6 (a), in series with the battery, a plug and key."
Copper wire,Material,X,Point,Connected to,"� Connect the copper wire vertically between the points X and Y, as shown in Fig. 12.6 (a), in series with the battery, a plug and key."
Copper wire,Material,Y,Point,Connected to,"� Connect the copper wire vertically between the points X and Y, as shown in Fig. 12.6 (a), in series with the battery, a plug and key."
Copper wire,Material,Battery,Device,Connected in series with,"� Connect the copper wire vertically between the points X and Y, as shown in Fig. 12.6 (a), in series with the battery, a plug and key."
Battery,Device,Plug,Device,Connected in series with,"� Connect the copper wire vertically between the points X and Y, as shown in Fig. 12.6 (a), in series with the battery, a plug and key."
Plug,Device,Key,Device,Connected in series with,"� Connect the copper wire vertically between the points X and Y, as shown in Fig. 12.6 (a), in series with the battery, a plug and key."
Iron filings,Material,Cardboard,Material,On top of,� Sprinkle some iron filings uniformly on the cardboard.
Salt sprinkler,Device,Variable of the rheostat,Variable,Used for,(You may use a salt sprinkler for this purpose.) � Keep the variable of the rheostat at a fixed position and note the current through the ammeter.
Variable of the rheostat,Variable,Fixed position,Position,Kept at,(You may use a salt sprinkler for this purpose.) � Keep the variable of the rheostat at a fixed position and note the current through the ammeter.
Current,Physical quantity,Ammeter,Device,Measured by,(You may use a salt sprinkler for this purpose.) � Keep the variable of the rheostat at a fixed position and note the current through the ammeter.
Wire,Object,Key,Object,through,� Close the key so that a current flows through the wire.
Copper wire,Material,Points X and Y,Location,Placed between,Ensure that the copper wire placed between the points X and Y remains vertically straight.
Points X and Y,Location,Copper wire,Material,Placed between,Ensure that the copper wire placed between the points X and Y remains vertically straight.
Copper wire,Material,Vertically straight,Position,Remains,Ensure that the copper wire placed between the points X and Y remains vertically straight.
Iron filings,Material,Pattern,Physical property,Shows,Observe the pattern of the iron filings.
Iron filings,Material,Copper wire,Material,Around,You would find that the iron filings align themselves showing a pattern of concentric circles around the copper wire (Fig. 12.6).
Needle,Object,Direction,Concept,Points towards,Observe the direction of the needle.
Compass needle,Instrument,North pole,Location,Direction of,The direction of the north pole of the compass needle would give the direction of the field lines produced by the electric current through the straight wire at point P.
Electric current,Physical quantity,Straight wire,Conductor,Through,The direction of the north pole of the compass needle would give the direction of the field lines produced by the electric current through the straight wire at point P.
Field lines,Physical quantity,Electric current,Physical quantity,Produced by,The direction of the north pole of the compass needle would give the direction of the field lines produced by the electric current through the straight wire at point P.
Point P,Location,Straight wire,Conductor,At,The direction of the north pole of the compass needle would give the direction of the field lines produced by the electric current through the straight wire at point P.
Arrows,Symbol,Circles,Shape,Located on,The arrows in the circles show the direction of the field lines.
Field lines,Concept,Direction,Attribute,Have,The arrows in the circles show the direction of the field lines.
Fingers,Body part,Conductor,Object,Wrap around,"Then your fingers will wrap around the conductor in the direction of the field lines of the magnetic field, as shown in Fig. 12.7."
Conductor,Object,Magnetic field,Physical phenomenon,Direction of field lines shown in Fig. 12.7,"Then your fingers will wrap around the conductor in the direction of the field lines of the magnetic field, as shown in Fig. 12.7."
Power line,Object,Current,Physical quantity,Flows through,Example 12.1 A current through a horizontal power line flows in east to west direction.
Power line,Object,Direction,Physical quantity,Has,Example 12.1 A current through a horizontal power line flows in east to west direction.
Current,Physical quantity,Horizontal power line,Object,Flows through,Example 12.1 A current through a horizontal power line flows in east to west direction.
Direction,Physical quantity,Horizontal power line,Object,Has,Example 12.1 A current through a horizontal power line flows in east to west direction.
Magnetic field,Physical quantity,Wire,Conductor,Associated with,"Applying the right-hand thumb rule, we get that the magnetic field (at any point below or above the wire) turns clockwise in a plane perpendicular to the wire, when viewed from the east end, and anti-clockwise, when viewed from the west end."
East end,Direction,Wire,Conductor,Viewed from,"Applying the right-hand thumb rule, we get that the magnetic field (at any point below or above the wire) turns clockwise in a plane perpendicular to the wire, when viewed from the east end, and anti-clockwise, when viewed from the west end."
West end,Direction,Wire,Conductor,Viewed from,"Applying the right-hand thumb rule, we get that the magnetic field (at any point below or above the wire) turns clockwise in a plane perpendicular to the wire, when viewed from the east end, and anti-clockwise, when viewed from the west end."
Plane,Geometric shape,Wire,Conductor,Perpendicular to,"Applying the right-hand thumb rule, we get that the magnetic field (at any point below or above the wire) turns clockwise in a plane perpendicular to the wire, when viewed from the east end, and anti-clockwise, when viewed from the west end."
ourselves,Pronoun,Corkscrew,Object,Driving,"If we consider ourselves driving a corkscrew in the direction of the current, then the direction of the rotation of corkscrew is the direction of the magnetic field."
Corkscrew,Object,Direction of rotation,Object,Determines,"If we consider ourselves driving a corkscrew in the direction of the current, then the direction of the rotation of corkscrew is the direction of the magnetic field."
Direction of rotation,Object,Magnetic field,Object,Correlated with,"If we consider ourselves driving a corkscrew in the direction of the current, then the direction of the rotation of corkscrew is the direction of the magnetic field."
Circular Loop,Object,Current,Physical quantity,Current-carrying,12.2.3 Magnetic Field due to a Current through a Circular Loop We have so far observed the pattern of the magnetic field lines produced around a current-carrying straight wire.
Magnetic field,Physical quantity,Current,Physical quantity,Produces,12.2.3 Magnetic Field due to a Current through a Circular Loop We have so far observed the pattern of the magnetic field lines produced around a current-carrying straight wire.
Magnetic field,Physical quantity,Circular Loop,Object,Around,12.2.3 Magnetic Field due to a Current through a Circular Loop We have so far observed the pattern of the magnetic field lines produced around a current-carrying straight wire.
Straight wire,Object,Circular loop,Object,Bent into,Suppose this straight wire is bent in the form of a circular loop and a current is passed through it.
Current,Physical quantity,Straight wire,Object,Passed through,Suppose this straight wire is bent in the form of a circular loop and a current is passed through it.
Current-carrying straight wire,Object,Magnetic field,Physical quantity,Produced by,We know that the magnetic field produced by a current-carrying straight wire depends inversely on the distance from it.
Distance,Physical quantity,Current-carrying straight wire,Object,Inversely proportional to,We know that the magnetic field produced by a current-carrying straight wire depends inversely on the distance from it.
Current-carrying circular loop,Object,Concentric circles,Representation,Surrounds,"Similarly at every point of a current-carrying circular loop, the concentric circles representing the magnetic field around it would become larger and larger as we move away from the wire (Fig. 12.8)."
Magnetic field,Physical quantity,Current-carrying circular loop,Object,Around,"Similarly at every point of a current-carrying circular loop, the concentric circles representing the magnetic field around it would become larger and larger as we move away from the wire (Fig. 12.8)."
Wire,Object,Current-carrying circular loop,Object,Part of,"Similarly at every point of a current-carrying circular loop, the concentric circles representing the magnetic field around it would become larger and larger as we move away from the wire (Fig. 12.8)."
Magnetic field,Physical quantity,Concentric circles,Representation,Becomes larger away from,"Similarly at every point of a current-carrying circular loop, the concentric circles representing the magnetic field around it would become larger and larger as we move away from the wire (Fig. 12.8)."
Wire,Object,Current,Physical quantity,Carrying,Every point on the wire carrying current would give rise to the magnetic field appearing as straight lines at the center of the loop.
Magnetic field,Physical quantity,Every point on the wire,Object,Arises from,Every point on the wire carrying current would give rise to the magnetic field appearing as straight lines at the center of the loop.
Straight lines,Shape,Center of the loop,Object,Appears at,Every point on the wire carrying current would give rise to the magnetic field appearing as straight lines at the center of the loop.
Wire,Object,Loop,Object,within,"By applying the right hand rule, it is easy to check that every section of the wire contributes to the magnetic field lines in the same direction within the loop."
Magnetic field lines,Physical quantity,Wire,Object,Contributed by,"By applying the right hand rule, it is easy to check that every section of the wire contributes to the magnetic field lines in the same direction within the loop."
Magnetic field lines,Field,Bar magnet,Magnet,Around,Draw magnetic field lines around a bar magnet.
Wire,Conductor,Current,Physical quantity,Carries,Rationalised 2023-24  Magnetic Effects of Electric Current 201 We know that the magnetic field produced by a current-carrying wire at a given point depends directly on the current passing through it.
Magnetic field,Physical quantity,Wire,Conductor,Produced by,Rationalised 2023-24  Magnetic Effects of Electric Current 201 We know that the magnetic field produced by a current-carrying wire at a given point depends directly on the current passing through it.
Magnetic field,Physical quantity,Current,Physical quantity,Depends on,Rationalised 2023-24  Magnetic Effects of Electric Current 201 We know that the magnetic field produced by a current-carrying wire at a given point depends directly on the current passing through it.
Point,Location,Wire,Conductor,At,Rationalised 2023-24  Magnetic Effects of Electric Current 201 We know that the magnetic field produced by a current-carrying wire at a given point depends directly on the current passing through it.
Circular coil,Object,n turns,Quantity,Contains,"Therefore, if there is a circular coil having n turns, the field produced is n times as large as that produced by a single turn."
Field,Physical quantity,Circular coil,Object,Produced by,"Therefore, if there is a circular coil having n turns, the field produced is n times as large as that produced by a single turn."
Single turn,Quantity,Field,Physical quantity,Produces,"Therefore, if there is a circular coil having n turns, the field produced is n times as large as that produced by a single turn."
n times,Multiplier,Single turn,Quantity,Larger than,"Therefore, if there is a circular coil having n turns, the field produced is n times as large as that produced by a single turn."
Cardboard,Object,Holes,Object,Contain,Activity 12.6 Activity 12.6 Activity 12.6 Activity 12.6 Activity 12.6 � Take a rectangular cardboard having two holes.
Circular coil,Object,Cardboard,Object,Normal to plane,"Insert a circular coil having large number of turns through them, normal to the plane of the cardboard."
Coil,Object,Battery,Object,Connected in series with,"� Connect the ends of the coil in series with a battery, a key and a rheostat, as shown in Fig. 12.9."
Coil,Object,Key,Object,Connected in series with,"� Connect the ends of the coil in series with a battery, a key and a rheostat, as shown in Fig. 12.9."
Coil,Object,Rheostat,Object,Connected in series with,"� Connect the ends of the coil in series with a battery, a key and a rheostat, as shown in Fig. 12.9."
Battery,Object,Key,Object,Connected in series with,"� Connect the ends of the coil in series with a battery, a key and a rheostat, as shown in Fig. 12.9."
Battery,Object,Rheostat,Object,Connected in series with,"� Connect the ends of the coil in series with a battery, a key and a rheostat, as shown in Fig. 12.9."
Key,Object,Rheostat,Object,Connected in series with,"� Connect the ends of the coil in series with a battery, a key and a rheostat, as shown in Fig. 12.9."
Fig. 12.9,Image,Coil,Object,Shown in,"� Connect the ends of the coil in series with a battery, a key and a rheostat, as shown in Fig. 12.9."
Iron filings,Material,Cardboard,Material,On top of,� Sprinkle iron filings uniformly on the cardboard.
Iron filings,Material,Cardboard,Material,On,Note the pattern of the iron filings that emerges on the cardboard.
Circular coil,Object,Current,Physical quantity,Carrying,Figure 12.9 Figure 12.9 Figure 12.9 Figure 12.9 Figure 12.9 Magnetic field produced by a current- carrying circular coil.
Circular coil,Object,Magnetic field,Physical quantity,Produces,Figure 12.9 Figure 12.9 Figure 12.9 Figure 12.9 Figure 12.9 Magnetic field produced by a current- carrying circular coil.
Solenoid,Object,Copper wire,Material,Made of,12.2.4 Magnetic Field due to a Current in a Solenoid A coil of many circular turns of insulated copper wire wrapped closely in the shape of a cylinder is called a solenoid.
Copper wire,Material,Circular turns,Object,Wrapped around,12.2.4 Magnetic Field due to a Current in a Solenoid A coil of many circular turns of insulated copper wire wrapped closely in the shape of a cylinder is called a solenoid.
Circular turns,Object,Cylinder,Shape,In the shape of,12.2.4 Magnetic Field due to a Current in a Solenoid A coil of many circular turns of insulated copper wire wrapped closely in the shape of a cylinder is called a solenoid.
Cylinder,Shape,Solenoid,Object,Formed as,12.2.4 Magnetic Field due to a Current in a Solenoid A coil of many circular turns of insulated copper wire wrapped closely in the shape of a cylinder is called a solenoid.
Current,Physical quantity,Solenoid,Object,Produces magnetic field,12.2.4 Magnetic Field due to a Current in a Solenoid A coil of many circular turns of insulated copper wire wrapped closely in the shape of a cylinder is called a solenoid.
Magnetic field lines,Physical quantity,Current-carrying solenoid,Device,Surrounds,The pattern of the magnetic field lines around a current-carrying solenoid is shown in Fig. 12.10.
Field,Physical quantity,Pattern,Description,Compared with,Compare the pattern of the field with the magnetic field around a bar magnet (Fig. 12.4).
Magnetic field,Physical quantity,Around a bar magnet,Description,Compared to,Compare the pattern of the field with the magnetic field around a bar magnet (Fig. 12.4).
Solenoid,Object,North pole,Magnetic pole,One end behaves as,"In fact, one end of the solenoid behaves as a magnetic north pole, while the other behaves as the south pole."
Solenoid,Object,South pole,Magnetic pole,Other end behaves as,"In fact, one end of the solenoid behaves as a magnetic north pole, while the other behaves as the south pole."
Magnetic field,Physical quantity,All points inside solenoid,Location,Same at,This indicates that the magnetic field is the same at all points inside the solenoid.
Solenoid,Device,Strong magnetic field,Physical property,Produces,"A strong magnetic field produced inside a solenoid can be used to magnetise a piece of magnetic material, like soft iron, when placed inside the coil (Fig. 12.11)."
Strong magnetic field,Physical property,Solenoid,Device,Produced by,"A strong magnetic field produced inside a solenoid can be used to magnetise a piece of magnetic material, like soft iron, when placed inside the coil (Fig. 12.11)."
Soft iron,Magnetic material,Solenoid,Device,Placed inside,"A strong magnetic field produced inside a solenoid can be used to magnetise a piece of magnetic material, like soft iron, when placed inside the coil (Fig. 12.11)."
Solenoid,Device,Soft iron,Magnetic material,Magnetises,"A strong magnetic field produced inside a solenoid can be used to magnetise a piece of magnetic material, like soft iron, when placed inside the coil (Fig. 12.11)."
Magnet,Object,Electromagnet,Object,Formed as,The magnet so formed is called an electromagnet.
Solenoid coil,Object,Steel rod,Object,Magnetizes,Figure 12.11 Figure 12.11 Figure 12.11 Figure 12.11 Figure 12.11 A current-carrying solenoid coil is used to magnetise steel rod inside it – an electromagnet.
Loop of wire,Object,Table,Surface,Lying in,Consider a circular loop of wire lying in the plane of the table.
Circular,Shape,Loop of wire,Object,Describes,Consider a circular loop of wire lying in the plane of the table.
Loop,Object,Current,Physical quantity,Passes through,Let the current pass through the loop clockwise.
Clockwise,Direction,Loop,Object,Passes through,Let the current pass through the loop clockwise.
Loop,Object,Direction of magnetic field,Physical property,inside,Apply the right-hand rule to find out the direction of the magnetic field inside and outside the loop.
Loop,Object,Direction of magnetic field,Physical property,outside,Apply the right-hand rule to find out the direction of the magnetic field inside and outside the loop.
Magnetic field,Physical quantity,Given region,Region,Uniform,The magnetic field in a given region is uniform.
Carrying conductor,Conductor,Electric current,Electricity,Produces,Rationalised 2023-24  Science 202 12.3 12.3 12.3 12.3 12.3 FORCE ON A CURRENT FORCE ON A CURRENT FORCE ON A CURRENT FORCE ON A CURRENT FORCE ON A CURRENT-----CCCCCARRYING CONDUCTOR ARRYING CONDUCTOR ARRYING CONDUCTOR ARRYING CONDUCTOR ARRYING CONDUCTOR IN A MAGNETIC FIELD IN A MAGNETIC FIELD IN A MAGNETIC FIELD IN A MAGNETIC FIELD IN A MAGNETIC FIELD We have learnt that an electric current flowing through a conductor produces a magnetic field.
Magnetic field,Physical phenomenon,Carrying conductor,Conductor,Produced by,Rationalised 2023-24  Science 202 12.3 12.3 12.3 12.3 12.3 FORCE ON A CURRENT FORCE ON A CURRENT FORCE ON A CURRENT FORCE ON A CURRENT FORCE ON A CURRENT-----CCCCCARRYING CONDUCTOR ARRYING CONDUCTOR ARRYING CONDUCTOR ARRYING CONDUCTOR ARRYING CONDUCTOR IN A MAGNETIC FIELD IN A MAGNETIC FIELD IN A MAGNETIC FIELD IN A MAGNETIC FIELD IN A MAGNETIC FIELD We have learnt that an electric current flowing through a conductor produces a magnetic field.
Field,Physical quantity,Conductor,Material,Produces,The field so produced exerts a force on a magnet placed in the vicinity of the conductor.
Force,Physical quantity,Magnet,Object,Exerts on,The field so produced exerts a force on a magnet placed in the vicinity of the conductor.
Magnet,Object,Conductor,Material,Placed in,The field so produced exerts a force on a magnet placed in the vicinity of the conductor.
Vicinity,Location,Conductor,Material,Of,The field so produced exerts a force on a magnet placed in the vicinity of the conductor.
Andre Marie Ampere,Scientist,The magnet,Object,Exert force on,French scientist Andre Marie Ampere (1775–1836) suggested that the magnet must also exert an equal and opposite force on the current-carrying conductor.
The magnet,Object,Current-carrying conductor,Object,Exert force on,French scientist Andre Marie Ampere (1775–1836) suggested that the magnet must also exert an equal and opposite force on the current-carrying conductor.
Andre Marie Ampere,Scientist,Current-carrying conductor,Object,Affected by force,French scientist Andre Marie Ampere (1775–1836) suggested that the magnet must also exert an equal and opposite force on the current-carrying conductor.
Force,Physical quantity,Magnetic field,Physical quantity,Acts on,The force due to a magnetic field acting on a current-carrying conductor can be demonstrated through the following activity.
Current-carrying conductor,Object,Force,Physical quantity,Due to,The force due to a magnetic field acting on a current-carrying conductor can be demonstrated through the following activity.
Demonstration,Activity,Force,Physical quantity,Can be shown through,The force due to a magnetic field acting on a current-carrying conductor can be demonstrated through the following activity.
Magnetic field,Physical quantity,Current-carrying conductor,Object,Acts upon,The force due to a magnetic field acting on a current-carrying conductor can be demonstrated through the following activity.
Solenoid,Object,Current,Physical quantity,Carries,The magnetic field inside a long straight solenoid-carrying current (a) is zero.
Magnetic field,Physical quantity,Solenoid,Object,Inside,The magnetic field inside a long straight solenoid-carrying current (a) is zero.
North pole,Pole,Aluminium rod,Object,Below,For this put the north pole of the magnet vertically below and south pole vertically above the aluminium rod (Fig. 12.12).
South pole,Pole,Aluminium rod,Object,Above,For this put the north pole of the magnet vertically below and south pole vertically above the aluminium rod (Fig. 12.12).
Aluminium rod,Material,Battery,Device,Connected in series with,"� Connect the aluminium rod in series with a battery, a key and a rheostat."
Aluminium rod,Material,Key,Device,Connected in series with,"� Connect the aluminium rod in series with a battery, a key and a rheostat."
Aluminium rod,Material,Rheostat,Device,Connected in series with,"� Connect the aluminium rod in series with a battery, a key and a rheostat."
Battery,Device,Key,Device,Connected in series with,"� Connect the aluminium rod in series with a battery, a key and a rheostat."
Battery,Device,Rheostat,Device,Connected in series with,"� Connect the aluminium rod in series with a battery, a key and a rheostat."
Key,Device,Rheostat,Device,Connected in series with,"� Connect the aluminium rod in series with a battery, a key and a rheostat."
Rod,Object,Left,Direction,Displaced towards,It is observed that the rod is displaced towards the left.
AB,Rod,Force,Physical property,Perpendicular to,"Figure 12.12 Figure 12.12 Figure 12.12 Figure 12.12 Figure 12.12 A current-carrying rod, AB, experiences a force perpendicular to its length and the magnetic field."
AB,Rod,Magnetic field,Physical property,Perpendicular to,"Figure 12.12 Figure 12.12 Figure 12.12 Figure 12.12 Figure 12.12 A current-carrying rod, AB, experiences a force perpendicular to its length and the magnetic field."
Aluminium rod,Material,Current,Physical quantity,Carrying,The displacement of the rod in the above activity suggests that a force is exerted on the current-carrying aluminium rod when it is placed in a magnetic field.
Force,Physical quantity,Aluminium rod,Material,Exerted on,The displacement of the rod in the above activity suggests that a force is exerted on the current-carrying aluminium rod when it is placed in a magnetic field.
Displacement,Physical quantity,Aluminium rod,Material,Indicates,The displacement of the rod in the above activity suggests that a force is exerted on the current-carrying aluminium rod when it is placed in a magnetic field.
Magnetic field,Physical quantity,Aluminium rod,Material,Placed in,The displacement of the rod in the above activity suggests that a force is exerted on the current-carrying aluminium rod when it is placed in a magnetic field.
Rod,Object,Direction of force,Physical quantity,Reversal of,It is once again observed that Rationalised 2023-24  Magnetic Effects of Electric Current 203 the direction of force acting on the current-carrying rod gets reversed.
