entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Person,Human,Piece,Food,Consumer of,Take a piece of an apple or bread and eat it.
Small intestine,Organ,Coiled structure,Physical feature,Has,Record your observations in Table 2.2 Boojho is fascinated by the highly coiled small intestine seen in Fig. 2.2.
Coiled structure,Physical feature,Small intestine,Organ,Part of,Record your observations in Table 2.2 Boojho is fascinated by the highly coiled small intestine seen in Fig. 2.2.
Teeth,Body part,Mouth,Body part,Located in,"However, if we do not clean our teeth and mouth after eating, many harmful bacteria also begin to live and grow in it."
Harmful bacteria,Microorganism,Mouth,Body part,Live in,"However, if we do not clean our teeth and mouth after eating, many harmful bacteria also begin to live and grow in it."
Harmful bacteria,Microorganism,Teeth,Body part,Grow in,"However, if we do not clean our teeth and mouth after eating, many harmful bacteria also begin to live and grow in it."
Eating,Activity,Teeth,Body part,Follows,"However, if we do not clean our teeth and mouth after eating, many harmful bacteria also begin to live and grow in it."
Cleaning,Activity,Mouth,Body part,Follows,"However, if we do not clean our teeth and mouth after eating, many harmful bacteria also begin to live and grow in it."
Bacteria,Microorganism,Sugars,Organic compound,Break down,These bacteria break down the sugars present from the leftover food and release acids (see Chapter 4 to know what an acid is).
Sugars,Organic compound,Leftover food,Food type,Present in,These bacteria break down the sugars present from the leftover food and release acids (see Chapter 4 to know what an acid is).
Acids,Chemical compound,Sugars,Organic compound,Release,These bacteria break down the sugars present from the leftover food and release acids (see Chapter 4 to know what an acid is).
Acids,Chemical compound,Teeth,Body part,Damage gradually,The acids gradually damage the teeth (Fig. 2.5).
Toothache,Symptom,Not treated,Condition,Causes,"If it is not treated in time, it causes severe toothache and in extreme cases results in tooth loss."
Toothache,Symptom,Extreme cases,Condition,Results in,"If it is not treated in time, it causes severe toothache and in extreme cases results in tooth loss."
Tooth loss,Condition,Not treated,Condition,Causes,"If it is not treated in time, it causes severe toothache and in extreme cases results in tooth loss."
Tooth loss,Condition,Extreme cases,Condition,Results in,"If it is not treated in time, it causes severe toothache and in extreme cases results in tooth loss."
Chocolates,Food product,Tooth decay,Dental condition,Causes,"Chocolates, sweets, soft drinks and other sugar products are the major culprits of tooth decay."
Sweets,Food product,Tooth decay,Dental condition,Causes,"Chocolates, sweets, soft drinks and other sugar products are the major culprits of tooth decay."
Soft drinks,Beverage,Tooth decay,Dental condition,Causes,"Chocolates, sweets, soft drinks and other sugar products are the major culprits of tooth decay."
Sugar products,Food product,Tooth decay,Dental condition,Causes,"Chocolates, sweets, soft drinks and other sugar products are the major culprits of tooth decay."
Teeth,Body part,Brush,Tool,Used to clean,"Therefore, one should clean the teeth with a brush or datun and dental floss (a special strong thread which is moved between two teeth to take out trapped food particles) at least twice a day and rinse the mouth after every meal."
Teeth,Body part,Datun,Tool,Used to clean,"Therefore, one should clean the teeth with a brush or datun and dental floss (a special strong thread which is moved between two teeth to take out trapped food particles) at least twice a day and rinse the mouth after every meal."
Teeth,Body part,Dental floss,Tool,Used to remove trapped food particles,"Therefore, one should clean the teeth with a brush or datun and dental floss (a special strong thread which is moved between two teeth to take out trapped food particles) at least twice a day and rinse the mouth after every meal."
Dental floss,Tool,Two teeth,Body part,Moved between,"Therefore, one should clean the teeth with a brush or datun and dental floss (a special strong thread which is moved between two teeth to take out trapped food particles) at least twice a day and rinse the mouth after every meal."
Mouth,Body part,Food particles,Object,Trapped in,"Therefore, one should clean the teeth with a brush or datun and dental floss (a special strong thread which is moved between two teeth to take out trapped food particles) at least twice a day and rinse the mouth after every meal."
Mouth,Body part,Meal,Event,Occurs after,"Therefore, one should clean the teeth with a brush or datun and dental floss (a special strong thread which is moved between two teeth to take out trapped food particles) at least twice a day and rinse the mouth after every meal."
Teeth,Body part,Twice a day,Time,Cleaned at least,"Therefore, one should clean the teeth with a brush or datun and dental floss (a special strong thread which is moved between two teeth to take out trapped food particles) at least twice a day and rinse the mouth after every meal."
One,Object,Fingers,Body part,Dirty,"Also, one should not put dirty fingers or any unwashed object in the mouth."
One,Object,Unwashed object,Object,Dirty,"Also, one should not put dirty fingers or any unwashed object in the mouth."
Mouth,Body part,One,Object,Contains/Should not contain,"Also, one should not put dirty fingers or any unwashed object in the mouth."
Tooth,Body part,Gradual decay,Biological process,of,Fig. 2.5  Gradual decay of tooth (a) (b) (c) (d) Our mouth has the salivary glands which secrete saliva.
Mouth,Body part,Salivary glands,Organ,has,Fig. 2.5  Gradual decay of tooth (a) (b) (c) (d) Our mouth has the salivary glands which secrete saliva.
Salivary glands,Organ,Saliva,Substance,secrete,Fig. 2.5  Gradual decay of tooth (a) (b) (c) (d) Our mouth has the salivary glands which secrete saliva.
Test tube A,Container,Boiled rice,Food item,Contains,In test tube ‘A’ put one teaspoonful of boiled rice; in test tube ‘B’ keep one teaspoonful of boiled rice after chewing it for 3 to 5 minutes.
Test tube B,Container,Boiled rice,Food item,Contains,In test tube ‘A’ put one teaspoonful of boiled rice; in test tube ‘B’ keep one teaspoonful of boiled rice after chewing it for 3 to 5 minutes.
Boiled rice,Food item,Chewed,Action,Subject of,In test tube ‘A’ put one teaspoonful of boiled rice; in test tube ‘B’ keep one teaspoonful of boiled rice after chewing it for 3 to 5 minutes.
Boiled rice,Food item,3 to 5 minutes,Time duration,Chewed for,In test tube ‘A’ put one teaspoonful of boiled rice; in test tube ‘B’ keep one teaspoonful of boiled rice after chewing it for 3 to 5 minutes.
Test tubes,Laboratory equipment,Water,Chemical substance,Added to,Add 3–4 mL of water in both the test tubes (Fig. 2.4).
Test tube,Laboratory equipment,Iodine solution,Chemical reagent,Contains,Now pour 2–3 drops of iodine solution in each test tube and observe.
Iodine solution,Chemical reagent,Test tube,Laboratory equipment,Added to,Now pour 2–3 drops of iodine solution in each test tube and observe.
Saliva,Body fluid,Starch,Carbohydrate,Breaks down into,The saliva breaks down the starch into sugars.
Sugars,Carbohydrate,Starch,Carbohydrate,Produced from,The saliva breaks down the starch into sugars.
Tongue,Organ,Muscles,Tissue,Attached to,The tongue is a fleshy muscular organ attached at the back to the floor of the buccal cavity.
Tongue,Organ,Buccal cavity,Cavity,Located in,The tongue is a fleshy muscular organ attached at the back to the floor of the buccal cavity.
Buccal cavity,Cavity,Floor,Anatomy,Attached to,The tongue is a fleshy muscular organ attached at the back to the floor of the buccal cavity.
Tongue,Body part,Talking,Activity,Used for,We use our tongue for talking.
Tongue,Organ,Food,Object,Taste with,We also taste food with our tongue.
It,Subject,Taste buds,Object,Has,It has taste buds that detect different tastes of food.
Taste buds,Object,Different tastes of food,Object,Detect,It has taste buds that detect different tastes of food.
Paheli,Person,Food,Object,Wants to know about,We can find out the A B Rationalised 2023-24  NUTRITION IN ANIMALS 15 Paheli wants to know how food moves in the opposite direction during vomiting.
Food,Object,Opposite direction,Location,Moves in,We can find out the A B Rationalised 2023-24  NUTRITION IN ANIMALS 15 Paheli wants to know how food moves in the opposite direction during vomiting.
Vomiting,Biological process,Opposite direction,Location,Occurs during,We can find out the A B Rationalised 2023-24  NUTRITION IN ANIMALS 15 Paheli wants to know how food moves in the opposite direction during vomiting.
Fig. 2.6,Image,Tongue,Organ,Shown in,Use a clean toothpick to put the above samples one by one on different areas of the tongue as shown in Fig. 2.6.
Toothpick,Object,Used,Action,Put on,Use a clean toothpick to put the above samples one by one on different areas of the tongue as shown in Fig. 2.6.
Areas,Location,Tongue,Organ,On,Use a clean toothpick to put the above samples one by one on different areas of the tongue as shown in Fig. 2.6.
Tongue,Organ,Sweet substances,Taste,Detected by,"Ask the classmate which areas of the tongue could detect the sweet, salty, sour and bitter substances."
Tongue,Organ,Salty substances,Taste,Detected by,"Ask the classmate which areas of the tongue could detect the sweet, salty, sour and bitter substances."
Tongue,Organ,Sour substances,Taste,Detected by,"Ask the classmate which areas of the tongue could detect the sweet, salty, sour and bitter substances."
Tongue,Organ,Bitter substances,Taste,Detected by,"Ask the classmate which areas of the tongue could detect the sweet, salty, sour and bitter substances."
Foodpipe,Body part,Swallowed food,Food,Passes into,The foodpipe/oesophagus The swallowed food passes into the foodpipe or oesophagus.
Swallowed food,Food,Foodpipe,Body part,Passes into,The foodpipe/oesophagus The swallowed food passes into the foodpipe or oesophagus.
Foodpipe,Body part,Neck,Body part,Runs along,"The foodpipe runs along the neck Sometimes when you eat in a hurry, talk or laugh while eating, you may cough, get hiccups or a choking sensation."
Eating,Activity,Foodpipe,Body part,Occurs in,"The foodpipe runs along the neck Sometimes when you eat in a hurry, talk or laugh while eating, you may cough, get hiccups or a choking sensation."
Talking,Activity,Eating,Activity,Causes,"The foodpipe runs along the neck Sometimes when you eat in a hurry, talk or laugh while eating, you may cough, get hiccups or a choking sensation."
Laughing,Activity,Eating,Activity,Causes,"The foodpipe runs along the neck Sometimes when you eat in a hurry, talk or laugh while eating, you may cough, get hiccups or a choking sensation."
Coughing,Symptom,Eating,Activity,May occur during,"The foodpipe runs along the neck Sometimes when you eat in a hurry, talk or laugh while eating, you may cough, get hiccups or a choking sensation."
Hiccups,Symptom,Eating,Activity,May occur during,"The foodpipe runs along the neck Sometimes when you eat in a hurry, talk or laugh while eating, you may cough, get hiccups or a choking sensation."
Choking sensation,Symptom,Eating,Activity,May occur during,"The foodpipe runs along the neck Sometimes when you eat in a hurry, talk or laugh while eating, you may cough, get hiccups or a choking sensation."
Food particles,Object,Windpipe,Organ,Enter into,This happens when food particles enter the windpipe.
Windpipe,Organ,Nostrils,Organ,Carries air to,The windpipe carries air from the nostrils to the lungs.
Windpipe,Organ,Lungs,Organ,Carries air from,The windpipe carries air from the nostrils to the lungs.
Foodpipe,Organ,Adjacent,Location,Runs to,It runs adjacent to the foodpipe.
Air,Substance,Throat,Body part,Located in,"But inside the throat, air and food share a common passage."
Food,Substance,Throat,Body part,Passes through common passage with,"But inside the throat, air and food share a common passage."
Food,Substance,Windpipe,Organ,Blocked from,Then how is food prevented from entering the windpipe?
Food,Substance,Esophagus,Organ,Directed to,Then how is food prevented from entering the windpipe?
Flap-like valve,Anatomical structure,Passage of windpipe,Anatomical structure,Closes,During the act of swallowing a flap-like valve closes the passage of the windpipe and guides the food into the foodpipe.
Flap-like valve,Anatomical structure,Foodpipe,Anatomical structure,Guides,During the act of swallowing a flap-like valve closes the passage of the windpipe and guides the food into the foodpipe.
Passage of windpipe,Anatomical structure,Foodpipe,Anatomical structure,Connected to,During the act of swallowing a flap-like valve closes the passage of the windpipe and guides the food into the foodpipe.
Food particles,Object,Windpipe,Body part,Enter,"If, by chance, food particles enter the windpipe, we feel choked, get hiccups or cough."
Windpipe,Body part,Choked,Feeling,Causes,"If, by chance, food particles enter the windpipe, we feel choked, get hiccups or cough."
Windpipe,Body part,Hiccups,Feeling,Causes,"If, by chance, food particles enter the windpipe, we feel choked, get hiccups or cough."
Windpipe,Body part,Cough,Feeling,Causes,"If, by chance, food particles enter the windpipe, we feel choked, get hiccups or cough."
Food,Object,Oesophagus,Organ,Passes through,Food Oesophagus Stomach Rationalised 2023-24  SCIENCE 16 The working of the stomach was discovered by a strange accident.
Oesophagus,Organ,Stomach,Organ,Connects to,Food Oesophagus Stomach Rationalised 2023-24  SCIENCE 16 The working of the stomach was discovered by a strange accident.
Stomach,Organ,Working,Concept,Discovered by,Food Oesophagus Stomach Rationalised 2023-24  SCIENCE 16 The working of the stomach was discovered by a strange accident.
Stomach,Organ,Accident,Concept,Occurred due to,Food Oesophagus Stomach Rationalised 2023-24  SCIENCE 16 The working of the stomach was discovered by a strange accident.
Accident,Concept,Discovery,Concept,Led to,Food Oesophagus Stomach Rationalised 2023-24  SCIENCE 16 The working of the stomach was discovered by a strange accident.
Discovery,Concept,Working of stomach,Concept,Revealed,Food Oesophagus Stomach Rationalised 2023-24  SCIENCE 16 The working of the stomach was discovered by a strange accident.
Martin,Person,Shot gun,Weapon,Hit by,Martin was badly hit by a shot gun.
Bullet,Object,Chest wall,Body part,Damaged,The bullet had seriously damaged the chest wall and made a hole in his stomach.
Bullet,Object,Stomach,Body part,Made a hole in,The bullet had seriously damaged the chest wall and made a hole in his stomach.
He,Person,American army doctor William Beaumont,Person,Brought to,He was brought to an American army doctor William Beaumont.
Doctor,Profession,Patient,Person,Saved,The doctor saved the patient but he could not close the hole properly and left it bandaged (Fig. 2.8).
Doctor,Profession,Hole,Object,Closed improperly,The doctor saved the patient but he could not close the hole properly and left it bandaged (Fig. 2.8).
Hole,Object,Bandage,Object,Covered with,The doctor saved the patient but he could not close the hole properly and left it bandaged (Fig. 2.8).
Beaumont,Person,Stomach,Organ,Observing inside,Beaumont took it as a great opportunity to see the inside of the stomach through the hole.
Hole,Object,Stomach,Organ,Providing view,Beaumont took it as a great opportunity to see the inside of the stomach through the hole.
Beaumont,Person,Stomach,Organ,Observed,Beaumont found that the stomach was churning food.
Food,Substance,Stomach,Organ,Being churned,Beaumont found that the stomach was churning food.
Wall,Anatomical structure,Not specified,Not specified,Not applicable,Its wall secreted a fluid which could digest the food.
Fluid,Substance,Not specified,Not specified,Not applicable,Its wall secreted a fluid which could digest the food.
Food,Substance,Not specified,Not specified,Not applicable,Its wall secreted a fluid which could digest the food.
Wall,Anatomical structure,Fluid,Substance,Secretes,Its wall secreted a fluid which could digest the food.
Wall,Anatomical structure,Food,Substance,Digests,Its wall secreted a fluid which could digest the food.
End of stomach,Anatomical structure,Intestine,Anatomical structure,Connected to,He also observed that the end of the stomach opens into the intestine only after the digestion of the food inside the stomach is completed.
Digestion,Biological process,Food,Food item,Occurs in,He also observed that the end of the stomach opens into the intestine only after the digestion of the food inside the stomach is completed.
Stomach,Anatomical structure,Food,Food item,Contains,He also observed that the end of the stomach opens into the intestine only after the digestion of the food inside the stomach is completed.
Food,Object,Wall of the foodpipe,Body part,Pushed down by movement of,Food is pushed down by movement of the wall of the foodpipe.
Alimentary canal,Anatomical structure,Food,Substance,Moves throughout,Actually this movement takes place throughout the alimentary canal and pushes the food downwards (Fig. 2.7).
Food,Substance,Alimentary canal,Anatomical structure,Pushed downwards,Actually this movement takes place throughout the alimentary canal and pushes the food downwards (Fig. 2.7).
Food,Object,Stomach,Organ,Rejected by,At times the food is not accepted by our stomach and is vomited out.
Vomit,Action,Stomach,Organ,Result of,At times the food is not accepted by our stomach and is vomited out.
Stomach,Organ,Bag,Object,Described as,The stomach The stomach is a thick-walled bag.
Alimentary canal,Anatomical structure,Flattened J,Shape,Described as,Its shape is like a flattened J and it is the widest part of the alimentary canal.
Alimentary canal,Anatomical structure,Widest part,Characteristic,Has,Its shape is like a flattened J and it is the widest part of the alimentary canal.
Food pipe,Organ,Small intestine,Organ,Connected to,It receives food from the food pipe at one end and opens into the small intestine at the other.
Inner lining,Anatomical structure,Stomach,Organ,Located in,"The inner lining of the stomach secretes mucous, hydrochloric acid and digestive juices."
Mucous,Substance,Inner lining,Anatomical structure,Secreted by,"The inner lining of the stomach secretes mucous, hydrochloric acid and digestive juices."
Hydrochloric acid,Substance,Inner lining,Anatomical structure,Secreted by,"The inner lining of the stomach secretes mucous, hydrochloric acid and digestive juices."
Digestive juices,Substance,Inner lining,Anatomical structure,Secreted by,"The inner lining of the stomach secretes mucous, hydrochloric acid and digestive juices."
Mucous,Substance,Stomach lining,Anatomical structure,Protects,The mucous protects the lining of the stomach.
acid,Chemical compound,bacteria,Microorganism,Kills,The acid kills many bacteria that enter along with the food and makes the medium in the stomach acidic and helps the digestive juices to act.
food,Food item,bacteria,Microorganism,Enter along with,The acid kills many bacteria that enter along with the food and makes the medium in the stomach acidic and helps the digestive juices to act.
medium,Chemical compound,stomach,Organ,Located in,The acid kills many bacteria that enter along with the food and makes the medium in the stomach acidic and helps the digestive juices to act.
acid,Chemical compound,medium,Chemical compound,Makes acidic,The acid kills many bacteria that enter along with the food and makes the medium in the stomach acidic and helps the digestive juices to act.
digestive juices,Biological substance,medium,Chemical compound,Helps to act,The acid kills many bacteria that enter along with the food and makes the medium in the stomach acidic and helps the digestive juices to act.
Digestive juices,Fluid,Proteins,Macromolecule,Break down into,The digestive juices break down the proteins into simpler substances.
Simple substances,Chemical compounds,Proteins,Macromolecule,Broken down from,The digestive juices break down the proteins into simpler substances.
Small intestine,Organ,Length,Physical property,Has,The small intestine The small intestine is highly coiled and is about 7.5 metres long.
Liver,Organ,Pancreas,Organ,Both secrete to,It receives secretions from the liver and the pancreas.
Liver,Organ,Abdomen,Body part,Located in,The liver is a reddish brown gland situated in the upper part of the abdomen on the right side.
Liver,Organ,Upper part,Body part,Located in,The liver is a reddish brown gland situated in the upper part of the abdomen on the right side.
Liver,Organ,Right side,Body part,Located in,The liver is a reddish brown gland situated in the upper part of the abdomen on the right side.
Gland,Organ,Body,Organism,Part of/Located in/Largest,It is the largest gland in the body.
It,Pronoun,Bile juice,Fluid,Secretes,It secretes bile juice that is stored in a sac called the gall bladder (Fig. 2.2).
Bile juice,Fluid,Gall bladder,Organ,Stored in,It secretes bile juice that is stored in a sac called the gall bladder (Fig. 2.2).
Bile,Fluid,Digestion,Process,Plays a role in,The bile plays an important role in the digestion of fats.
Bile,Fluid,Fats,Nutrient,Involved in digestion of,The bile plays an important role in the digestion of fats.
Pancreas,Organ,Stomach,Organ,Located below,The pancreas is a large cream coloured gland located just below the stomach (Fig. 2.2).
Pancreatic juice,Fluid,Carbohydrates,Macromolecule,Acts on,"The pancreatic juice acts on carbohydrates, fats and proteins and changes them into simpler forms."
Pancreatic juice,Fluid,Fats,Macromolecule,Acts on,"The pancreatic juice acts on carbohydrates, fats and proteins and changes them into simpler forms."
Pancreatic juice,Fluid,Proteins,Macromolecule,Acts on,"The pancreatic juice acts on carbohydrates, fats and proteins and changes them into simpler forms."
Carbohydrates,Macromolecule,Simpler forms,Chemical compound,Changed into,"The pancreatic juice acts on carbohydrates, fats and proteins and changes them into simpler forms."
Fats,Macromolecule,Simpler forms,Chemical compound,Changed into,"The pancreatic juice acts on carbohydrates, fats and proteins and changes them into simpler forms."
Proteins,Macromolecule,Simpler forms,Chemical compound,Changed into,"The pancreatic juice acts on carbohydrates, fats and proteins and changes them into simpler forms."
Infection,Cause,Unknown,Unknown,Caused by,"It may be caused by an infection, food poisoning or indigestion."
Food poisoning,Cause,Unknown,Unknown,Caused by,"It may be caused by an infection, food poisoning or indigestion."
Indigestion,Cause,Unknown,Unknown,Caused by,"It may be caused by an infection, food poisoning or indigestion."
Excessive loss,Condition,Water,Chemical compound,From,This is because of the excessive loss of water and salts from the body.
Excessive loss,Condition,Salts,Chemical compound,From,This is because of the excessive loss of water and salts from the body.
Body,Organism,Water,Chemical compound,Contains,This is because of the excessive loss of water and salts from the body.
Body,Organism,Salts,Chemical compound,Contains,This is because of the excessive loss of water and salts from the body.
Patient,Person,Boiled water,Liquid,Given to,Even before a doctor is consulted the patient should be given plenty of boiled and cooled water with a pinch of salt and sugar dissolved in it.
Patient,Person,Cooled water,Liquid,Given to,Even before a doctor is consulted the patient should be given plenty of boiled and cooled water with a pinch of salt and sugar dissolved in it.
Boiled water,Liquid,Salt,Compound,Dissolved in,Even before a doctor is consulted the patient should be given plenty of boiled and cooled water with a pinch of salt and sugar dissolved in it.
Boiled water,Liquid,Sugar,Compound,Dissolved in,Even before a doctor is consulted the patient should be given plenty of boiled and cooled water with a pinch of salt and sugar dissolved in it.
Partly digested food,Food,Lower part of small intestine,Anatomical structure,Located in,The partly digested food now reaches the lower part of the small intestine where the intestinal juice completes the digestion of all components of the food.
Intestinal juice,Digestive juice,Lower part of small intestine,Anatomical structure,Secreted in,The partly digested food now reaches the lower part of the small intestine where the intestinal juice completes the digestion of all components of the food.
Food components,Food,Intestinal juice,Digestive juice,Digested by,The partly digested food now reaches the lower part of the small intestine where the intestinal juice completes the digestion of all components of the food.
Carbohydrates,Macromolecule,Simple sugars,Macromolecule,Broken into,"The carbohydrates get broken into simple sugars such as glucose, fats into fatty acids and glycerol, and proteins into amino acids."
Fats,Macromolecule,Fatty acids,Macromolecule,Broken into,"The carbohydrates get broken into simple sugars such as glucose, fats into fatty acids and glycerol, and proteins into amino acids."
Fats,Macromolecule,Glycerol,Macromolecule,Broken into,"The carbohydrates get broken into simple sugars such as glucose, fats into fatty acids and glycerol, and proteins into amino acids."
Proteins,Macromolecule,Amino acids,Macromolecule,Broken into,"The carbohydrates get broken into simple sugars such as glucose, fats into fatty acids and glycerol, and proteins into amino acids."
Absorption,Biological process,Small intestine,Organ,Occurs in,Absorption in the small intestine The digested food can now pass into the blood vessels in the wall of the intestine.
Digested food,Substance,Blood vessels,Organ,Passes into,Absorption in the small intestine The digested food can now pass into the blood vessels in the wall of the intestine.
Inner walls,Anatomical structure,Small intestine,Organ,Part of,The inner walls of the small intestine have thousands of finger-like outgrowths.
Finger-like outgrowths,Anatomical structure,Inner walls,Anatomical structure,Located on,The inner walls of the small intestine have thousands of finger-like outgrowths.
Villi,Anatomical structure,Digested food,Food,Absorption of,The villi increase the surface area for absorption of the digested food.
Villus,Anatomy,Blood vessels,Anatomy,Network of,Each villus has a network of thin and small blood vessels close to its surface.
Surface,Anatomical structure,Villi,Anatomical structure,On,The surface of the villi absorbs the digested food materials.
Digested food materials,Substance,Surface,Anatomical structure,Absorbed by,The surface of the villi absorbs the digested food materials.
Absorbed substances,Chemical compound,Blood vessels,Anatomical structure,Transported via,The absorbed substances are transported via the blood vessels to different organs of the body where they are used to build complex substances such as the proteins required by the body.
Blood vessels,Anatomical structure,Organs of the body,Anatomical structure,Transported to,The absorbed substances are transported via the blood vessels to different organs of the body where they are used to build complex substances such as the proteins required by the body.
Organs of the body,Anatomical structure,Complex substances,Chemical compound,Built in,The absorbed substances are transported via the blood vessels to different organs of the body where they are used to build complex substances such as the proteins required by the body.
Proteins,Chemical compound,Body,Anatomical structure,Required by,The absorbed substances are transported via the blood vessels to different organs of the body where they are used to build complex substances such as the proteins required by the body.
Glucose,Compound,Cells,Cell type,Present in,"In the cells, glucose breaks down with the help of oxygen into carbon dioxide and water, and energy is released."
Oxygen,Element,Cells,Cell type,Present in,"In the cells, glucose breaks down with the help of oxygen into carbon dioxide and water, and energy is released."
Carbon dioxide,Compound,Cells,Cell type,Produced in,"In the cells, glucose breaks down with the help of oxygen into carbon dioxide and water, and energy is released."
Water,Compound,Cells,Cell type,Produced in,"In the cells, glucose breaks down with the help of oxygen into carbon dioxide and water, and energy is released."
Energy,Physical quantity,Cells,Cell type,Released during,"In the cells, glucose breaks down with the help of oxygen into carbon dioxide and water, and energy is released."
Glucose,Compound,Oxygen,Element,Reactant in,"In the cells, glucose breaks down with the help of oxygen into carbon dioxide and water, and energy is released."
Glucose,Compound,Carbon dioxide,Compound,Product of,"In the cells, glucose breaks down with the help of oxygen into carbon dioxide and water, and energy is released."
Glucose,Compound,Water,Compound,Product of,"In the cells, glucose breaks down with the help of oxygen into carbon dioxide and water, and energy is released."
Oxygen,Element,Carbon dioxide,Compound,Reactant in,"In the cells, glucose breaks down with the help of oxygen into carbon dioxide and water, and energy is released."
Oxygen,Element,Water,Compound,Reactant in,"In the cells, glucose breaks down with the help of oxygen into carbon dioxide and water, and energy is released."
Carbon dioxide,Compound,Water,Compound,Not directly related,"In the cells, glucose breaks down with the help of oxygen into carbon dioxide and water, and energy is released."
Food,Substance,Large intestine,Organ,Enters into,The food that remains undigested and unabsorbed enters into the large intestine.
Undigested food,Substance,Large intestine,Organ,Enters into,The food that remains undigested and unabsorbed enters into the large intestine.
Unabsorbed food,Substance,Large intestine,Organ,Enters into,The food that remains undigested and unabsorbed enters into the large intestine.
Large intestine,Organ,Small intestine,Organ,Compared to,Large intestine The large intestine is wider and shorter than small intestine.
Function,Characteristic,Undigested food material,Substance,Absorbed from,Its function is to absorb  water and some salts from the undigested food material.
Water,Substance,Undigested food material,Substance,Absorbed from,Its function is to absorb  water and some salts from the undigested food material.
Salts,Substance,Undigested food material,Substance,Absorbed from,Its function is to absorb  water and some salts from the undigested food material.
Rectum,Organ,Waste,Substance,Passes into,The remaining waste passes into the rectum and remains there as semi-solid faeces.
Semi-solid faeces,Substance,Rectum,Organ,Remains there,The remaining waste passes into the rectum and remains there as semi-solid faeces.
Faecal matter,Biological substance,Anus,Body part,Removed through,The faecal matter is removed through the anus from time-to-time.
Cows,Animal,Grass-eating animals,Animal,Belongs to,"2.3 DIGESTION IN GRASS-EATING ANIMALS Have you observed cows, buffaloes and other grass-eating animals chewing continuously even when they are not eating?"
Buffaloes,Animal,Grass-eating animals,Animal,Belongs to,"2.3 DIGESTION IN GRASS-EATING ANIMALS Have you observed cows, buffaloes and other grass-eating animals chewing continuously even when they are not eating?"
Digestion,Biological process,Grass-eating animals,Animal,Occurs in,"2.3 DIGESTION IN GRASS-EATING ANIMALS Have you observed cows, buffaloes and other grass-eating animals chewing continuously even when they are not eating?"
Chewing,Activity,Cows,Animal,Performed by,"2.3 DIGESTION IN GRASS-EATING ANIMALS Have you observed cows, buffaloes and other grass-eating animals chewing continuously even when they are not eating?"
Chewing,Activity,Buffaloes,Animal,Performed by,"2.3 DIGESTION IN GRASS-EATING ANIMALS Have you observed cows, buffaloes and other grass-eating animals chewing continuously even when they are not eating?"
Grass,Plant,Stomach,Organ,Contained in,"Actually, they quickly swallow the grass and store it in a part of the stomach called rumen (Fig. 2.9)."
Rumen,Organ,Stomach,Organ,Part of,"Actually, they quickly swallow the grass and store it in a part of the stomach called rumen (Fig. 2.9)."
Fig. 2.9,Image,Stomach,Organ,Referenced in,"Actually, they quickly swallow the grass and store it in a part of the stomach called rumen (Fig. 2.9)."
Digestive system,Ruminant,Boojho,Person,Related to,Here the food gets Rationalised 2023-24  SCIENCE 18 Fig. 2.9  Digestive system of ruminant Boojho wants to know why we cannot digest cellulose like the cattle do.
Food,Substance,Cellulose,Substance,Cannot digest,Here the food gets Rationalised 2023-24  SCIENCE 18 Fig. 2.9  Digestive system of ruminant Boojho wants to know why we cannot digest cellulose like the cattle do.
Cattle,Animal,Ruminant,Animal,Digest cellulose,Here the food gets Rationalised 2023-24  SCIENCE 18 Fig. 2.9  Digestive system of ruminant Boojho wants to know why we cannot digest cellulose like the cattle do.
Rumen,Organ,Cellulose,Substrate,Digests,Rumen helps in digestion of cellulose.
Animals,Organism type,Humans,Organism type,including,"Many animals, including humans, cannot digest cellulose."
Animals,Organism type,Cellulose,Biological molecule,cannot digest,"Many animals, including humans, cannot digest cellulose."
Animals,Organism type,Horses,Rabbit,Belongs to,"Animals like horses, rabbit, etc., have a large sac-like structure called Caecum between the oesophagus and the small intestine (Fig. 2.9)."
Caecum,Anatomical structure,Horses,Rabbit,Located between,"Animals like horses, rabbit, etc., have a large sac-like structure called Caecum between the oesophagus and the small intestine (Fig. 2.9)."
Oesophagus,Anatomical structure,Caecum,Anatomical structure,Connected to,"Animals like horses, rabbit, etc., have a large sac-like structure called Caecum between the oesophagus and the small intestine (Fig. 2.9)."
Small intestine,Anatomical structure,Caecum,Anatomical structure,Connected to,"Animals like horses, rabbit, etc., have a large sac-like structure called Caecum between the oesophagus and the small intestine (Fig. 2.9)."
Cellulose,Carbohydrate,Food,Nutrient,Component of,The cellulose of the food is digested here by the action of certain bacteria which are not present in humans.
Digestion,Biological process,Certain bacteria,Microorganism,Performs,The cellulose of the food is digested here by the action of certain bacteria which are not present in humans.
Certain bacteria,Microorganism,Humans,Organism,Not present in,The cellulose of the food is digested here by the action of certain bacteria which are not present in humans.
Animals,Organism type,Digestive system,Organ system,Possess,So far you have learnt about animals which possess the digestive system.
Small organisms,Organism type,Digestive system,Organ system,Lack,But there are many small organisms which do not have a mouth and a digestive system.
Small organisms,Organism type,Mouth,Organ,Lack,But there are many small organisms which do not have a mouth and a digestive system.
Amoeba,Organism,Pond water,Environment,Found in,2.4 FEEDING AND DIGESTION IN AMOEBA Amoeba is a microscopic single-celled organism found in pond water.
