entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Cupboard,Location,Light,Physical entity,Does not allow to come in,Keep one part of soaked seeds in a sunny room and another in a completely dark region like a cupboard that does not allow any light to come in
Rinse,Action,Them,Object,Performed on,Rinse them and replace the water every day
Water,Object,Them,Object,Replaced with,Rinse them and replace the water every day
Seeds,Plant part,Conditions,Environmental factor,In,What do you notice after a few days Do the seeds in all the five conditions germinate uniformly Do you find slower or no germination in any of these Do you realise that abiotic factors like air water light and heat are important for the growth of plants
Uniformly,Adverb,Germination,Biological process,Occur,What do you notice after a few days Do the seeds in all the five conditions germinate uniformly Do you find slower or no germination in any of these Do you realise that abiotic factors like air water light and heat are important for the growth of plants
Slower,Adverb,Germination,Biological process,Occur,What do you notice after a few days Do the seeds in all the five conditions germinate uniformly Do you find slower or no germination in any of these Do you realise that abiotic factors like air water light and heat are important for the growth of plants
No germination,Biological process,Conditions,Environmental factor,Due to absence in,What do you notice after a few days Do the seeds in all the five conditions germinate uniformly Do you find slower or no germination in any of these Do you realise that abiotic factors like air water light and heat are important for the growth of plants
Abiotic factors,Environmental factor,Growth of plants,Biological process,Important for,What do you notice after a few days Do the seeds in all the five conditions germinate uniformly Do you find slower or no germination in any of these Do you realise that abiotic factors like air water light and heat are important for the growth of plants
Plains,Geographical location,High mountain regions,Geographical location,Transition from,For instance if we live in the plains and suddenly go to high mountain regions we may experience difficulty in breathing and doing physical exercise for some days
Difficulty in breathing,Symptom,Individual,Person,Experienced by,For instance if we live in the plains and suddenly go to high mountain regions we may experience difficulty in breathing and doing physical exercise for some days
Difficulty in doing physical exercise,Symptom,Individual,Person,Experienced by,For instance if we live in the plains and suddenly go to high mountain regions we may experience difficulty in breathing and doing physical exercise for some days
Acclimatisation,Biological process,Organism,Living being,Occurs in,Such small changes that take place in the body of a single organism over short periods to overcome small problems due to changes in the surroundings are called acclimatisation
Organism,Living being,Body,Physical entity,Contains,Such small changes that take place in the body of a single organism over short periods to overcome small problems due to changes in the surroundings are called acclimatisation
Small changes,Physical entity,Body,Physical entity,Take place in,Such small changes that take place in the body of a single organism over short periods to overcome small problems due to changes in the surroundings are called acclimatisation
Short periods,Time period,Small changes,Physical entity,Occur over,Such small changes that take place in the body of a single organism over short periods to overcome small problems due to changes in the surroundings are called acclimatisation
Changes in surroundings,Physical entity,Small problems,Physical entity,Due to,Such small changes that take place in the body of a single organism over short periods to overcome small problems due to changes in the surroundings are called acclimatisation
Organisms,Living being,Changes,Environmental condition,Adapt to,Those organisms which cannot adapt to these changes die and only the adapted ones survive
Organisms,Living being,Death,Biological process,Leads to,Those organisms which cannot adapt to these changes die and only the adapted ones survive
Adapted ones,Living being,Survive,Biological process,Leads to,Those organisms which cannot adapt to these changes die and only the adapted ones survive
Organisms,Living organism,Abiotic factors,Environmental factor,Adapt to,Organisms adapt to different abiotic factors in different ways
Deserts,Habitat,Abiotic factors,Environmental factor,Existence of,3A J OURNEY T HROUGH DIFFERENT HABITATS Some T errestrial Habitats Deserts We discussed the abiotic factors of a desert and the adaptations in camel s
Camels,Animal,Adaptations,Trait,Possess,3A J OURNEY T HROUGH DIFFERENT HABITATS Some T errestrial Habitats Deserts We discussed the abiotic factors of a desert and the adaptations in camel s
Desert animals,Rats and snakes,Long legs,Camel,Different from,What about other animals and plants that are found in deserts Do they have the same kind of adaptations There are desert animals like rats and snakes which do not have long legs that a camel has
Plants,Desert plants,Adaptations,Similar,Have the same kind of,What about other animals and plants that are found in deserts Do they have the same kind of adaptations There are desert animals like rats and snakes which do not have long legs that a camel has
Potted plants,Object,Sun,Celestial body,Located in/Exposed to,Leave the potted plants in the sun and observe after a few hours
Polythene bags,Object,Water,Substance,Collected in,What do you see Do you notice any difference in the amount of water collected in the two polythene bags Desert plants lose very little water through transpiration
Desert plants,Plant type,Water,Substance,Lose through transpiration,What do you see Do you notice any difference in the amount of water collected in the two polythene bags Desert plants lose very little water through transpiration
Leaf like structure,Plant part,Cactus,Plant species,Belongs to,The leaf like structure you see in a cactus is in fact its stem Fig
Stem,Plant part,Cactus,Plant species,Is,The leaf like structure you see in a cactus is in fact its stem Fig
Photosynthesis,Biological process,Plants,Organism,Carried out by,Photosynthesis in these plants is usually carried out by the stems
Stems,Plant part,Plants,Organism,Part of,Photosynthesis in these plants is usually carried out by the stems
Mountain regions,Geographical location,Habitats,Ecological concept,Located in,Mountain regions These habitats are normally very cold and windy
Mountain regions,Geographical location,Cold,Climate condition,Associated with,Mountain regions These habitats are normally very cold and windy
Mountain regions,Geographical location,Windy,Climate condition,Associated with,Mountain regions These habitats are normally very cold and windy
Habitats,Ecological concept,Cold,Climate condition,Associated with,Mountain regions These habitats are normally very cold and windy
Habitats,Ecological concept,Windy,Climate condition,Associated with,Mountain regions These habitats are normally very cold and windy
Snowfall,Weather event,Some areas,Location,Occurs in,In some areas snowfall may take place in winters
Winters,Season,Some areas,Location,Occurs in,In some areas snowfall may take place in winters
Yaks,Animal,Long hair,Physical attribute,Have,For example yaks have long hair to keep them warm
Snow leopard,Animal,Mountain habitats,Habitat,Adapted to,7 a Snow leopard b yak and c mountain goat are adapted to mountain habitats If you live in a mountain region or have visited one you may have seen a large number of such trees
Yak,Animal,Mountain habitats,Habitat,Adapted to,7 a Snow leopard b yak and c mountain goat are adapted to mountain habitats If you live in a mountain region or have visited one you may have seen a large number of such trees
Mountain goat,Animal,Mountain habitats,Habitat,Adapted to,7 a Snow leopard b yak and c mountain goat are adapted to mountain habitats If you live in a mountain region or have visited one you may have seen a large number of such trees
Mountain region,Geographical location,Trees,Plant,Located in,7 a Snow leopard b yak and c mountain goat are adapted to mountain habitats If you live in a mountain region or have visited one you may have seen a large number of such trees
Trees,Plant,Regions,Location,Growing in,But have you ever noticed such trees naturally growing in other regions How are these trees adapted to the conditions prevailing in their habitat These trees are normally cone shaped and have sloping branches
Trees,Plant,Habitat,Environment,Adapted to,But have you ever noticed such trees naturally growing in other regions How are these trees adapted to the conditions prevailing in their habitat These trees are normally cone shaped and have sloping branches
Trees,Plant,Shape,Physical characteristic,Cone-shaped,But have you ever noticed such trees naturally growing in other regions How are these trees adapted to the conditions prevailing in their habitat These trees are normally cone shaped and have sloping branches
Trees,Plant,Branches,Physical characteristic,Sloping,But have you ever noticed such trees naturally growing in other regions How are these trees adapted to the conditions prevailing in their habitat These trees are normally cone shaped and have sloping branches
Mountain goat,Animal,Hooves,Body part,Has,The mountain goat has strong hooves for running up the rocky slopes of the mountains
Hooves,Body part,Rocky slopes,Terrain,Used for running up,The mountain goat has strong hooves for running up the rocky slopes of the mountains
Eyes,Organ,Face,Body part,Located in,The eyes in front of the face allow it to have a correct idea about the location of its prey
Face,Body part,Prey,Animal,Related to (location),The eyes in front of the face allow it to have a correct idea about the location of its prey
Deer,Animal,Forests,Habitat,Lives in,A deer is another animal that lives in forests and grasslands
Deer,Animal,Grasslands,Habitat,Lives in,A deer is another animal that lives in forests and grasslands
Deer,Animal,Predator animals,Animal,Presence of,A deer needs to know about the presence of predators animals like lion that make it their prey in order to run away from them and not become their prey
Deer,Animal,Lion,Animal,Prey of,A deer needs to know about the presence of predators animals like lion that make it their prey in order to run away from them and not become their prey
Lion,Animal,Deer,Animal,Predator of,A deer needs to know about the presence of predators animals like lion that make it their prey in order to run away from them and not become their prey
Deer,Animal,Run away,Action,Performs to avoid becoming prey of Lion,A deer needs to know about the presence of predators animals like lion that make it their prey in order to run away from them and not become their prey
It,Unknown,Long ears,Physical feature,Has,It has long ears to hear movements of predators
Long ears,Physical feature,Predators,Animal,Hear movements of,It has long ears to hear movements of predators
Eyes,Organ,Head,Body part,Located on,The eyes on the side of its head allow it to look in all directions for danger
Side,Body part,Head,Body part,Located on,The eyes on the side of its head allow it to look in all directions for danger
Head,Body part,Directions,Concept,Look in,The eyes on the side of its head allow it to look in all directions for danger
Eyes,Organ,Danger,Concept,Look for,The eyes on the side of its head allow it to look in all directions for danger
Deer,Animal,Speed,Physical property,has,The speed of the deer helps them to run away from the predators
Deer,Animal,Predators,Animal,runs away from,The speed of the deer helps them to run away from the predators
Aquatic habitats,Habitat,Oceans,Water body,Located in,Some Aquatic Habitats Oceans We alr eady discussed how fish ar e adapted to live in the sea
Fish,Animal,Sea,Water body,Live in,Some Aquatic Habitats Oceans We alr eady discussed how fish ar e adapted to live in the sea
Fish,Animal,Adaptation,Biological process,Adapted to,Some Aquatic Habitats Oceans We alr eady discussed how fish ar e adapted to live in the sea
Sea animals,Animal group,Streamlined bodies,Physical feature,Have,Many other sea animals have streamlined bodies to help them move easily in water
Streamlined bodies,Physical feature,Water,Environment,Move easily in,Many other sea animals have streamlined bodies to help them move easily in water
Sea animals,Animal type,Squids,Animal type,Belongs to,Ther e are some sea animals like squids and octopus which do not have this streamlined shape
Sea animals,Animal type,Octopus,Animal type,Belongs to,Ther e are some sea animals like squids and octopus which do not have this streamlined shape
Squids,Animal type,Streamlined shape,Physical characteristic,Do not have,Ther e are some sea animals like squids and octopus which do not have this streamlined shape
Octopus,Animal type,Streamlined shape,Physical characteristic,Do not have,Ther e are some sea animals like squids and octopus which do not have this streamlined shape
Animals,Organism,Gills,Organ,have,These animals have gills to help them use oxygen dissolved in water
Gills,Organ,Oxygen,Element,use,These animals have gills to help them use oxygen dissolved in water
Oxygen,Element,Water,Compound,Dissolved in,These animals have gills to help them use oxygen dissolved in water
Sea animals,Animal type,Dolphins,Animal type,Belongs to,There are some sea animals like dolphins and whales that do not have Fig
Sea animals,Animal type,Whales,Animal type,Belongs to,There are some sea animals like dolphins and whales that do not have Fig
Fig,Entity type,Not found,Not found,Not applicable,There are some sea animals like dolphins and whales that do not have Fig
Dolphins,Animal,Television programme,Media type,Seen in,Did you ever see this inter esting activity of dolphins in television programme or films on ocean life Ponds and lakes Have you seen plants growing in ponds lakes rivers and even some drains Go on a field trip to a nearby pond if possible and try to observe the kinds of plants that are seen there
Ocean life,Biological concept,Television programme,Media type,Related to,Did you ever see this inter esting activity of dolphins in television programme or films on ocean life Ponds and lakes Have you seen plants growing in ponds lakes rivers and even some drains Go on a field trip to a nearby pond if possible and try to observe the kinds of plants that are seen there
Ponds,Water body,Plants,Living organism,Growing in,Did you ever see this inter esting activity of dolphins in television programme or films on ocean life Ponds and lakes Have you seen plants growing in ponds lakes rivers and even some drains Go on a field trip to a nearby pond if possible and try to observe the kinds of plants that are seen there
Lakes,Water body,Plants,Living organism,Growing in,Did you ever see this inter esting activity of dolphins in television programme or films on ocean life Ponds and lakes Have you seen plants growing in ponds lakes rivers and even some drains Go on a field trip to a nearby pond if possible and try to observe the kinds of plants that are seen there
Rivers,Water body,Plants,Living organism,Growing in,Did you ever see this inter esting activity of dolphins in television programme or films on ocean life Ponds and lakes Have you seen plants growing in ponds lakes rivers and even some drains Go on a field trip to a nearby pond if possible and try to observe the kinds of plants that are seen there
Drains,Water body,Plants,Living organism,Growing in,Did you ever see this inter esting activity of dolphins in television programme or films on ocean life Ponds and lakes Have you seen plants growing in ponds lakes rivers and even some drains Go on a field trip to a nearby pond if possible and try to observe the kinds of plants that are seen there
Field trip,Activity,Pond,Water body,Visit to,Did you ever see this inter esting activity of dolphins in television programme or films on ocean life Ponds and lakes Have you seen plants growing in ponds lakes rivers and even some drains Go on a field trip to a nearby pond if possible and try to observe the kinds of plants that are seen there
Plants,Living organism,Pond,Water body,Found in,Did you ever see this inter esting activity of dolphins in television programme or films on ocean life Ponds and lakes Have you seen plants growing in ponds lakes rivers and even some drains Go on a field trip to a nearby pond if possible and try to observe the kinds of plants that are seen there
Aquatic plants,Plant type,Roots,Plant part,Have,However in aquatic plants r oots are much reduced in size and their main function is to hold the plant in place
Aquatic plants,Plant type,Plant,Organism,Part of,However in aquatic plants r oots are much reduced in size and their main function is to hold the plant in place
Roots,Plant part,Aquatic plants,Plant type,Belong to,However in aquatic plants r oots are much reduced in size and their main function is to hold the plant in place
Roots,Plant part,Size,Characteristic,Have,However in aquatic plants r oots are much reduced in size and their main function is to hold the plant in place
Roots,Plant part,Function,Characteristic,Main function is,However in aquatic plants r oots are much reduced in size and their main function is to hold the plant in place
Roots,Plant part,Hold plant,Action,Perform,However in aquatic plants r oots are much reduced in size and their main function is to hold the plant in place
Stems,Plant part,Surface of water,Location,Grow up to,The stems grow up to the sur face of water while the leaves and flowers float on the sur face of water
Leaves,Plant part,Surface of water,Location,Float on,The stems grow up to the sur face of water while the leaves and flowers float on the sur face of water
Flowers,Plant part,Surface of water,Location,Float on,The stems grow up to the sur face of water while the leaves and flowers float on the sur face of water
Frogs,Animal,Ponds,Water body,Live in,Frogs usually live in ponds
Back legs,Body part,Prey,Animal,Used for leaping and catching,They have strong back legs that help them in leaping and catching their prey
They,Pronoun,Webbed feet,Physical attribute,Have,They have webbed feet which help them swim in water
Webbed feet,Physical attribute,Water,Environment,Used for swimming,They have webbed feet which help them swim in water
Common animals,Animal,Plants,Plant,Compared to,We have discussed only a few common animals and plants compared to the wide variety that live in dif ferent habitats
Aquatic plants,Plant type,Water,Liquid,Float on,9 Some aquatic plants float on water
chair,Object,table,Object,not alive,For example we know that objects like chair or table are not alive
Paheli,Person,Rhyme,Literary work,Reading,Paheli was reading this rhyme from Complete Nonsense written by Edward Lear Paheli and Boojho found the poem very funny because they knew that a chair or a table is not alive and it cannot talk or walk
Edward Lear,Person,Complete Nonsense,Literary work,Author of,Paheli was reading this rhyme from Complete Nonsense written by Edward Lear Paheli and Boojho found the poem very funny because they knew that a chair or a table is not alive and it cannot talk or walk
Paheli,Person,Boojho,Person,Together,Paheli was reading this rhyme from Complete Nonsense written by Edward Lear Paheli and Boojho found the poem very funny because they knew that a chair or a table is not alive and it cannot talk or walk
Chair,Object,Not alive,Concept,Not applicable,Paheli was reading this rhyme from Complete Nonsense written by Edward Lear Paheli and Boojho found the poem very funny because they knew that a chair or a table is not alive and it cannot talk or walk
Table,Object,Not alive,Concept,Not applicable,Paheli was reading this rhyme from Complete Nonsense written by Edward Lear Paheli and Boojho found the poem very funny because they knew that a chair or a table is not alive and it cannot talk or walk
Talk,Action,Chair,Object,Cannot perform,Paheli was reading this rhyme from Complete Nonsense written by Edward Lear Paheli and Boojho found the poem very funny because they knew that a chair or a table is not alive and it cannot talk or walk
Walk,Action,Chair,Object,Cannot perform,Paheli was reading this rhyme from Complete Nonsense written by Edward Lear Paheli and Boojho found the poem very funny because they knew that a chair or a table is not alive and it cannot talk or walk
Talk,Action,Table,Object,Cannot perform,Paheli was reading this rhyme from Complete Nonsense written by Edward Lear Paheli and Boojho found the poem very funny because they knew that a chair or a table is not alive and it cannot talk or walk
Walk,Action,Table,Object,Cannot perform,Paheli was reading this rhyme from Complete Nonsense written by Edward Lear Paheli and Boojho found the poem very funny because they knew that a chair or a table is not alive and it cannot talk or walk
Move,Action,Car,Vehicle,Performed by,On the other hand a car or a bus can move still we consider them as non living
Move,Action,Bus,Vehicle,Performed by,On the other hand a car or a bus can move still we consider them as non living
Non-living,Object,Car,Vehicle,Belongs to,On the other hand a car or a bus can move still we consider them as non living
Non-living,Object,Bus,Vehicle,Belongs to,On the other hand a car or a bus can move still we consider them as non living
Plants,Organism,Animals,Organism,Appear to grow in size with time,Plants and animals appear to grow in size with time
Living things,Entity,Characteristics,Attribute,Have common,Some of these characteristics are perhaps common to all living things
Chick,Animal,Egg,Object,Hatches from,A chick hatched from an egg grows into a hen or a cock
Egg,Object,Hen,Animal,Grows into,A chick hatched from an egg grows into a hen or a cock
Egg,Object,Cock,Animal,Grows into,A chick hatched from an egg grows into a hen or a cock
Living things,Organism,Growth,Biological process,Common to all,Growth seems to be common to all living things
Breathing,Biological process,Respiration,Biological process,Part of,Breathing is part of a process called respiration
Respiration,Biological process,Body,Organism,Involves,In respiration some of the oxygen of the air we breathe in is used by the body
Oxygen,Element,Air,Mixture,Part of,In respiration some of the oxygen of the air we breathe in is used by the body
Cows,Animal,Breathing,Biological process,Similar to,The process of breathing in animals like cows buffaloes dogs or cats is similar to humans
Buffaloes,Animal,Breathing,Biological process,Similar to,The process of breathing in animals like cows buffaloes dogs or cats is similar to humans
Dogs,Animal,Breathing,Biological process,Similar to,The process of breathing in animals like cows buffaloes dogs or cats is similar to humans
Cats,Animal,Breathing,Biological process,Similar to,The process of breathing in animals like cows buffaloes dogs or cats is similar to humans
Humans,Animal,Breathing,Biological process,Similar to,The process of breathing in animals like cows buffaloes dogs or cats is similar to humans
All organisms,Living things,Food,Nutrient,Need,Do all organisms need food In Chapters 1 and 2 we learnt that all living things need food and how essential it is to animals and to us
Animals,Living things,Food,Nutrient,Need,Do all organisms need food In Chapters 1 and 2 we learnt that all living things need food and how essential it is to animals and to us
Us,Living things,Food,Nutrient,Need,Do all organisms need food In Chapters 1 and 2 we learnt that all living things need food and how essential it is to animals and to us
Plants,Organism,Food,Product,Made by,W e have also learnt that plants make their own food by the process of photosynthesis
Photosynthesis,Biological process,Plants,Organism,Process by which food is made,W e have also learnt that plants make their own food by the process of photosynthesis
Food,Object,Organisms,Living being,Provides energy to,Food gives organisms the energy needed for them to grow
Organisms,Living being,Energy,Physical entity,Need for,Organisms also need energy for other life processes that go on inside them
Life processes,Biological process,Organisms,Living being,Go on inside,Organisms also need energy for other life processes that go on inside them
You may not realise,Action,You,Person,Affecting,Y ou may not realise it but you are growing all the time and in few more years you will become an adult
You,Person,Growing,Biological process,Undergoing,Y ou may not realise it but you are growing all the time and in few more years you will become an adult
You,Person,Time,Concept,Related to,Y ou may not realise it but you are growing all the time and in few more years you will become an adult
Years,Time,You,Person,Related to,Y ou may not realise it but you are growing all the time and in few more years you will become an adult
Adult,Age,You,Person,Becoming,Y ou may not realise it but you are growing all the time and in few more years you will become an adult
Animals,Organism type,Gases,Chemical compound,Exchange of,Some animals may have different mechanisms for the exchange of gases which is a part of the respiration process
Respiration process,Biological process,Animals,Organism type,Part of,Some animals may have different mechanisms for the exchange of gases which is a part of the respiration process
Earthworms,Organism,Skin,Organ,Breathe through,For example earthworms breathe through their skin
Gills,Organ,Oxygen,Element,Absorb from,The gills absorb oxygen fr om the air dissolved in water
Air,Element,Water,Compound,Dissolved in,The gills absorb oxygen fr om the air dissolved in water
Plants,Organism,Oxygen,Element,Released in food preparation,The amount of oxygen released in the process of food preparation by plants is much more than the oxygen they use in respiration
Plants,Organism,Oxygen,Element,Used in respiration,The amount of oxygen released in the process of food preparation by plants is much more than the oxygen they use in respiration
Plants,Organism,Respiration,Biological process,Occurs in plants,Respiration in plants takes place day and night
Your favourite food,Object,Surroundings,Environment,Part of,Y our favourite food bright light and a thorn in the above situations are some examples of changes in your surroundings
Bright light,Stimulus,Your surroundings,Environment,Affects,Y our favourite food bright light and a thorn in the above situations are some examples of changes in your surroundings
Thorn,Stimulus,Your surroundings,Environment,Affects,Y our favourite food bright light and a thorn in the above situations are some examples of changes in your surroundings
Changes,Process,Your surroundings,Environment,Undergoes,Y our favourite food bright light and a thorn in the above situations are some examples of changes in your surroundings
Changes,Physical phenomenon,Surroundings,Physical entity,Related to,Changes in our surroundings that makes us respond to them are called stimuli
Stimuli,Concept,Changes,Physical phenomenon,Caused by,Changes in our surroundings that makes us respond to them are called stimuli
Cockroaches,Insect,Kitchen,Room,Located in,Similarly cockroaches begin to move to their hiding places if the light in the kitchen is switched on at night
Light,Physical object,Kitchen,Room,Present in,Similarly cockroaches begin to move to their hiding places if the light in the kitchen is switched on at night
Night,Time period,Kitchen,Room,Occurs during,Similarly cockroaches begin to move to their hiding places if the light in the kitchen is switched on at night
Hiding places,Location,Cockroaches,Insect,Move to,Similarly cockroaches begin to move to their hiding places if the light in the kitchen is switched on at night
Mimosa,Plant,Leaves,Plant part,Has,In some plants like Mimosa commonly known as ﾃδεつｯ ﾃδづつｽﾃδεつｯ ﾃδづつｽﾃδεつｯ ﾃδづつｽtouch me notﾃδεつｯ ﾃδづつｽﾃδεつｯ ﾃδづつｽﾃδεつｯ ﾃδづつｽ leaves close or fold when someone
Touch me not,Plant species,Mimosa,Plant,Belongs to,In some plants like Mimosa commonly known as ﾃδεつｯ ﾃδづつｽﾃδεつｯ ﾃδづつｽﾃδεつｯ ﾃδづつｽtouch me notﾃδεつｯ ﾃδづつｽﾃδεつｯ ﾃδづつｽﾃδεつｯ ﾃδづつｽ leaves close or fold when someone
Leaves,Plant part,Mimosa,Plant,Belongs to,In some plants like Mimosa commonly known as ﾃδεつｯ ﾃδづつｽﾃδεつｯ ﾃδづつｽﾃδεつｯ ﾃδづつｽtouch me notﾃδεつｯ ﾃδづつｽﾃδεつｯ ﾃδづつｽﾃδεつｯ ﾃδづつｽ leaves close or fold when someone
Close,Physical action,Leaves,Plant part,Performed by,In some plants like Mimosa commonly known as ﾃδεつｯ ﾃδづつｽﾃδεつｯ ﾃδづつｽﾃδεつｯ ﾃδづつｽtouch me notﾃδεつｯ ﾃδづつｽﾃδεつｯ ﾃδづつｽﾃδεつｯ ﾃδづつｽ leaves close or fold when someone
Fold,Physical action,Leaves,Plant part,Performed by,In some plants like Mimosa commonly known as ﾃδεつｯ ﾃδづつｽﾃδεつｯ ﾃδづつｽﾃδεつｯ ﾃδづつｽtouch me notﾃδεつｯ ﾃδづつｽﾃδεつｯ ﾃδづつｽﾃδεつｯ ﾃδづつｽ leaves close or fold when someone
Someone,Person,Touch me not,Plant species,Causes the leaves to close or fold,In some plants like Mimosa commonly known as ﾃδεつｯ ﾃδづつｽﾃδεつｯ ﾃδづつｽﾃδεつｯ ﾃδづつｽtouch me notﾃδεつｯ ﾃδづつｽﾃδεつｯ ﾃδづつｽﾃδεつｯ ﾃδづつｽ leaves close or fold when someone
Plants,Organism,Surroundings,Environment,Towards,These are some examples of responses of plants towards changes in their surroundings
Changes,Event,Surroundings,Environment,In,These are some examples of responses of plants towards changes in their surroundings
Potted plant,Object,Room,Location,Placed in,Activity 4 Place a potted plant in a room a little away from a window through which sunlight enters some time during the day Fig
Window,Object,Sunlight,Natural phenomenon,Allows entry into,Activity 4 Place a potted plant in a room a little away from a window through which sunlight enters some time during the day Fig
Sunlight,Natural phenomenon,Window,Object,Enters through,Activity 4 Place a potted plant in a room a little away from a window through which sunlight enters some time during the day Fig
Day,Time period,Sunlight,Natural phenomenon,Occurs during,Activity 4 Place a potted plant in a room a little away from a window through which sunlight enters some time during the day Fig
Living things,Organism,Changes,Stimulus,Respond to,Do you think this may be in response to some stimulus All living things respond to changes around them
Living organisms,Organism,Excretion,Biological process,Require,Living organisms and excretion All organisms need food
Living organisms,Organism,Food,Nutrient,Need,Living organisms and excretion All organisms need food
Food,Object,Body,Organism,Utilised by,Not all the food that is eaten is completely used only a part of it is utilised by the body
Body,Organism,Part of food,Object,Utilised from,Not all the food that is eaten is completely used only a part of it is utilised by the body
Our body,Organism,Wastes,Substance,Produces,Our body produces some wastes in other life processes also
Organisms,Living being,Excretion,Biological process,Process of getting rid of wastes,The process of getting rid of wastes by organisms is known as excretion
Plants,Organism,Waste products,Substance,Stored within,Some plants find it possible to store the waste products within their parts in a way that they do not harm the plant as a whole
Parts,Plant structure,Plants,Organism,Belongs to,Some plants find it possible to store the waste products within their parts in a way that they do not harm the plant as a whole
Harm,Effect,Plant as a whole,Organism,Affected by,Some plants find it possible to store the waste products within their parts in a way that they do not harm the plant as a whole
Excretion,Biological process,Organisms,Living being,Common to,Excretion is another characteristic common to all organisms
Mode of reproduction,Characteristic,Animals,Organism,Different in,The mode of reproduction may be different in different animals
Animals,Organism type,Young ones,Offspring type,Produced through,Some animals produce their young ones through eggs
Animals,Organism type,Eggs,Offspring type,Produced from,Some animals produce their young ones through eggs
Plants,Organism,Reproduction,Biological process,Mode of,Like animals plants also differ in their mode of reproduction
Plants,Organism,Seeds,Reproductive structure,Produce,Plants produce seeds Fig
Living beings,Organism,Die,Biological process,Characteristic,Y et another common characteristic is that living beings die
Organisms,Living being,Particular types,Organism type,"Related by ""die""",Because organisms die particular types of organisms can survive over thousands of years only if they reproduce their own kind
Particular types,Organism type,Survive,Action,"Related by ""can""",Because organisms die particular types of organisms can survive over thousands of years only if they reproduce their own kind
Organism type,Related concept,Thousands of years,Time period,"Related by ""over""",Because organisms die particular types of organisms can survive over thousands of years only if they reproduce their own kind
Organism type,Related concept,Reproduce,Action,"Related by ""own kind""",Because organisms die particular types of organisms can survive over thousands of years only if they reproduce their own kind
Organism,Living being,Reproduction,Biological process,necessary for existence,One single organism may die without ever reproducing but the type of organism can exist only if there is reproduction
Plants,Organism,Reproduce,Biological process,through parts other than seeds,Some plants also reproduce through parts other than seeds
Potato,Plant,Bud,Plant part,Part of,For example a part of a potato with a bud grows into a new plant Fig 9
Bud,Plant part,Potato,Plant,Grows into,For example a part of a potato with a bud grows into a new plant Fig 9
Bud,Plant part,New plant,Plant,Grows into,For example a part of a potato with a bud grows into a new plant Fig 9
Plants,Organism,Cuttings,Plant part,Reproduce through,Plants also reproduce through cuttings
Entity1,Entity1_type,Entity2,Entity2_type,Relation,16 A new plant grows from a bud of potato 2022 23 92 SCIENCEn o i t a t p a d A t a t i b a h c i t a u q A t n e n o p m o c c i t o i B n o i t e r c x E h t w o r Gt a t i b a H g n i v i L n o i t c u d o r p e R n o i t a r i p s e R s u l u m i t SWe see that all living things seem to have some common characteristics
Chloroplasts,Organelle,Plant cells,Cell type,Located in,16 A new plant grows from a bud of potato 2022 23 92 SCIENCEn o i t a t p a d A t a t i b a h c i t a u q A t n e n o p m o c c i t o i B n o i t e r c x E h t w o r Gt a t i b a H g n i v i L n o i t c u d o r p e R n o i t a r i p s e R s u l u m i t SWe see that all living things seem to have some common characteristics
Thylakoids,Membrane,Chloroplasts,Organelle,within,16 A new plant grows from a bud of potato 2022 23 92 SCIENCEn o i t a t p a d A t a t i b a h c i t a u q A t n e n o p m o c c i t o i B n o i t e r c x E h t w o r Gt a t i b a H g n i v i L n o i t c u d o r p e R n o i t a r i p s e R s u l u m i t SWe see that all living things seem to have some common characteristics
Photosynthesis,Biological process,Chloroplasts,Organelle,Occurs in,16 A new plant grows from a bud of potato 2022 23 92 SCIENCEn o i t a t p a d A t a t i b a h c i t a u q A t n e n o p m o c c i t o i B n o i t e r c x E h t w o r Gt a t i b a H g n i v i L n o i t c u d o r p e R n o i t a r i p s e R s u l u m i t SWe see that all living things seem to have some common characteristics
Potato bud,Plant part,New plant,Organism,Grows from,16 A new plant grows from a bud of potato 2022 23 92 SCIENCEn o i t a t p a d A t a t i b a h c i t a u q A t n e n o p m o c c i t o i B n o i t e r c x E h t w o r Gt a t i b a H g n i v i L n o i t c u d o r p e R n o i t a r i p s e R s u l u m i t SWe see that all living things seem to have some common characteristics
Living things,Organism group,Common characteristics,Trait,Have,16 A new plant grows from a bud of potato 2022 23 92 SCIENCEn o i t a t p a d A t a t i b a h c i t a u q A t n e n o p m o c c i t o i B n o i t e r c x E h t w o r Gt a t i b a H g n i v i L n o i t c u d o r p e R n o i t a r i p s e R s u l u m i t SWe see that all living things seem to have some common characteristics
Moon,Celestial object,Sky,Location,Moves in,The moon moves in the sky
Living things,Category,Objects,Category,Comparison,Can such things be called living W e ask ourselves do these objects also show all the other characteristics of living things In general something that is living may have all the characteristics that we have discussed while non living things may not show all these characteristics at the same time
Living things,Category,Characteristics,Category,Possess,Can such things be called living W e ask ourselves do these objects also show all the other characteristics of living things In general something that is living may have all the characteristics that we have discussed while non living things may not show all these characteristics at the same time
Non-living things,Category,Characteristics,Category,May not show,Can such things be called living W e ask ourselves do these objects also show all the other characteristics of living things In general something that is living may have all the characteristics that we have discussed while non living things may not show all these characteristics at the same time
Living things,Category,Characteristics,Category,Shown at the same time,Can such things be called living W e ask ourselves do these objects also show all the other characteristics of living things In general something that is living may have all the characteristics that we have discussed while non living things may not show all these characteristics at the same time
