entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Lamp,Object,Chain,Object,Connected by,He noticed that a lamp suspended from the ceiling with a chain was moving slowly from one side to the other.
Lamp,Object,One side,Location,Moving towards,He noticed that a lamp suspended from the ceiling with a chain was moving slowly from one side to the other.
Lamp,Object,Other side,Location,Moving away from,He noticed that a lamp suspended from the ceiling with a chain was moving slowly from one side to the other.
Ceiling,Object,Chain,Object,Connected to,He noticed that a lamp suspended from the ceiling with a chain was moving slowly from one side to the other.
Galileo,Scientist,Pendulums,Object,Experimented with,Galileo experimented with various pendulums to verify his observation.
Pendulums,Object,Observation,Phenomenon,Verified,Galileo experimented with various pendulums to verify his observation.
Pendulum,Object,Length,Physical property,Has,He found that a pendulum of a given length takes always the same time to complete one oscillation.
Pendulum,Object,Time,Physical property,Takes to complete one oscillation,He found that a pendulum of a given length takes always the same time to complete one oscillation.
Observation,Concept,Development,Concept,Led to,This observation led to the development of pendulum clocks.
Pendulum clocks,Device,Observation,Concept,Developed from,This observation led to the development of pendulum clocks.
Winding clocks,Device,Pendulum clocks,Device,Refinement of,Winding clocks and wristwatches were refinements of the pendulum clocks.
Wristwatches,Device,Pendulum clocks,Device,Refinement of,Winding clocks and wristwatches were refinements of the pendulum clocks.
Different units of time,Measurement,Need,Requirement,Dependent on,Rationalised 2023-24  MOTION AND TIME 97 Different units of time are used depending on the need.
It,Pronoun,Age,Concept,Expressed in,"For example, it is convenient to express your age in years rather than in days or hours."
Age,Concept,Years,Unit of time,Expressed in,"For example, it is convenient to express your age in years rather than in days or hours."
Time interval,Physical quantity,One second,Unit of time,Equal to,How small or large is a time interval of one second?
"""two thousand and one""",Number,Saying aloud,Action,Takes time in,The time taken in saying aloud “two thousand and one” is nearby one second.
Pulse,Physical quantity,Normal healthy adult,Organism,Measured in,The pulse of a normal healthy adult at rest beats about 72 times in a minute that is about 12 times in 10 seconds.
Rest,State,Normal healthy adult,Organism,Occurs during,The pulse of a normal healthy adult at rest beats about 72 times in a minute that is about 12 times in 10 seconds.
72,Number,Pulse,Physical quantity,Measured as,The pulse of a normal healthy adult at rest beats about 72 times in a minute that is about 12 times in 10 seconds.
Minute,Time unit,Pulse,Physical quantity,Measured over,The pulse of a normal healthy adult at rest beats about 72 times in a minute that is about 12 times in 10 seconds.
12,Number,10 seconds,Time duration,Measured as,The pulse of a normal healthy adult at rest beats about 72 times in a minute that is about 12 times in 10 seconds.
Time,Concept,Pendulum clocks,Device,Measured by,Paheli wondered how time was measured when pendulum clocks were not available.
Paheli,Person,Time,Concept,Wondered how,Paheli wondered how time was measured when pendulum clocks were not available.
Pendulum clocks,Device,Not available,Absence,When,Paheli wondered how time was measured when pendulum clocks were not available.
Time measuring devices,Device,World,Place,Used in,Many time measuring devices were used in different parts of the world before the pendulum clocks became popular.
Pendulum clocks,Clock,World,Place,Popular after,Many time measuring devices were used in different parts of the world before the pendulum clocks became popular.
Devices,Equipment,Designs,Product,Developed in,Different designs of these devices were developed in different parts of the world (Fig. 9.5).
World,Place,Different parts,Location,Of,Different designs of these devices were developed in different parts of the world (Fig. 9.5).
Time,Physical quantity,Object,Physical object,Measured for,"9.4 MEASURING SPEED Having learnt how to measure time and distance, you can calculate the speed of an object."
Distance,Physical quantity,Object,Physical object,Measured for,"9.4 MEASURING SPEED Having learnt how to measure time and distance, you can calculate the speed of an object."
Speed,Physical quantity,Object,Physical object,Calculated from,"9.4 MEASURING SPEED Having learnt how to measure time and distance, you can calculate the speed of an object."
Time,Physical quantity,Ball,Object,Crosses the line,Note the time at the moment the ball crosses the line and also when it comes to rest (Fig. 9.6).
Ball,Object,Ground,Object,Comes to rest,Note the time at the moment the ball crosses the line and also when it comes to rest (Fig. 9.6).
One second,Time interval,Clocks and watches,Time measuring devices,Measured with,The smallest time interval that can be measured with commonly available clocks and watches is one second.
Special clocks,Device,Time intervals,Unit of measurement,Measure,"However, now special clocks are available that can measure time intervals smaller than a second."
Second,Unit of measurement,Time intervals,Unit of measurement,Smaller than,"However, now special clocks are available that can measure time intervals smaller than a second."
Clocks,Instrument,Time intervals,Measurement,Can measure,Some of these clocks can measure time intervals as small as one millionth or even one billionth of a second.
Time intervals,Measurement,One millionth of a second,Unit of measurement,Small as,Some of these clocks can measure time intervals as small as one millionth or even one billionth of a second.
Time intervals,Measurement,One billionth of a second,Unit of measurement,Small as,Some of these clocks can measure time intervals as small as one millionth or even one billionth of a second.
Microsecond,Time unit,Nanosecond,Time unit,Comparison,You might have heard the terms like microsecond and nanosecond.
Microsecond,Unit of time,Second,Unit of time,Fraction of,One microsecond is one millionth of a second.
Nanosecond,Unit of time,Second,Unit of time,One billionth of,A nanosecond is one billionth of a second.
Clocks,Instrument,Time intervals,Unit of measurement,Measure,Clocks that measure such small time intervals are used for scientific research.
Scientific research,Research field,Clocks,Instrument,Used for,Clocks that measure such small time intervals are used for scientific research.
Time measuring devices,Device,Sports,Activity,Used in,The time measuring devices used in sports can measure time intervals that are one tenth or one hundredth of a second.
Time intervals,Measurement,One tenth of a second,Measurement,Part of,The time measuring devices used in sports can measure time intervals that are one tenth or one hundredth of a second.
Time intervals,Measurement,One hundredth of a second,Measurement,Part of,The time measuring devices used in sports can measure time intervals that are one tenth or one hundredth of a second.
Historical events,Event,Centuries,Time unit,Stated in terms of,"On the other hand, times of historical events are stated in terms of centuries or millenniums."
Historical events,Event,Millenniums,Time unit,Stated in terms of,"On the other hand, times of historical events are stated in terms of centuries or millenniums."
Stars,Celestial object,Age,Measurement unit,Expressed in,The ages of stars and planet are often expressed in billions of years.
Planets,Celestial object,Age,Measurement unit,Expressed in,The ages of stars and planet are often expressed in billions of years.
Point,Object,Ball,Object,Crosses,Rationalised 2023-24  SCIENCE 98 Measure the distance between the point at which the ball crosses the line and the point where it comes to rest.
Line,Object,Ball,Object,Crossed by,Rationalised 2023-24  SCIENCE 98 Measure the distance between the point at which the ball crosses the line and the point where it comes to rest.
Point,Object,Ball,Object,Comes to rest at,Rationalised 2023-24  SCIENCE 98 Measure the distance between the point at which the ball crosses the line and the point where it comes to rest.
Distance,Physical quantity,Point,Object,Measured between,Rationalised 2023-24  SCIENCE 98 Measure the distance between the point at which the ball crosses the line and the point where it comes to rest.
Each one,Person,Distance,Physical quantity,Covers,Each one of you can then measure the time taken to cover that distance and calculate your speed.
Each one,Person,Time,Physical quantity,Measures,Each one of you can then measure the time taken to cover that distance and calculate your speed.
Distance,Physical quantity,Time,Physical quantity,Used to calculate,Each one of you can then measure the time taken to cover that distance and calculate your speed.
Each one,Person,Speed,Physical quantity,Calculated from distance and time,Each one of you can then measure the time taken to cover that distance and calculate your speed.
Boojho,Person,Speed,Physical quantity,Wants to know,9.5  Some ancient time-measuring devices Rationalised 2023-24  MOTION AND TIME 99 Table 9.3 Distance moved and time taken by a moving ball Name of the group Distance moved by Time taken (s) Speed = Distance/ the ball (m) Time taken (m/s) Boojho wants to know whether there is any device that measures the speed.
Device,Physical object,Speed,Physical quantity,Measures,9.5  Some ancient time-measuring devices Rationalised 2023-24  MOTION AND TIME 99 Table 9.3 Distance moved and time taken by a moving ball Name of the group Distance moved by Time taken (s) Speed = Distance/ the ball (m) Time taken (m/s) Boojho wants to know whether there is any device that measures the speed.
Table 9.4,Table,km/h,Unit,Measurement of,"Table 9.4, in km/h."
Rockets,Vehicle,Satellites,Object,Launches,"Rockets, launching satellites into earth’s orbit, often attain speeds up to 8 km/s."
Satellites,Object,Earth's orbit,Orbit,Located in,"Rockets, launching satellites into earth’s orbit, often attain speeds up to 8 km/s."
Rockets,Vehicle,Speeds,Physical quantity,Attain up to,"Rockets, launching satellites into earth’s orbit, often attain speeds up to 8 km/s."
Tortoise,Animal,Speed,Physical quantity,Measured by,"On the other hand, a tortoise can move only with a speed of about 8 cm/s."
Object,Physical object,Speed,Physical quantity,Enables finding,"Once you know the speed of an object, you can find the distance moved by it in a given time."
Speed,Physical quantity,Time,Physical quantity,Multiplication,All you have to do is to multiply the speed by time.
Distance,Physical quantity,Speed,Physical quantity,Multiplication,"Thus, Distance covered = Speed × Time You can also find the time an object would take to cover a distance while moving with a given speed."
Speed,Physical quantity,Time,Physical quantity,Multiplication,"Thus, Distance covered = Speed × Time You can also find the time an object would take to cover a distance while moving with a given speed."
Distance,Physical quantity,Time,Physical quantity,Division,"Thus, Distance covered = Speed × Time You can also find the time an object would take to cover a distance while moving with a given speed."
Meters,Instrument,Dashboards,Component,Located on,"Similarly, meters can be seen on the dashboards of cars, buses and other vehicles."
Cars,Vehicle,Dashboards,Component,Located on,"Similarly, meters can be seen on the dashboards of cars, buses and other vehicles."
Buses,Vehicle,Dashboards,Component,Located on,"Similarly, meters can be seen on the dashboards of cars, buses and other vehicles."
Vehicles,Object,Meters,Instrument,Associated with,"Similarly, meters can be seen on the dashboards of cars, buses and other vehicles."
Dashboard,Component,Car,Vehicle,Part of,Fig. 9.7 shows the dashboard of a car.
Meter,Unit of measurement,km/h,Unit of measurement,Written on corner of,Note that one of the meters has km/h written at one corner.
Time,Physical quantity,Distance,Physical quantity,Divided by,It records the Time taken = Distance/Speed Table 9.4 Fastest speed that some animals can attain S.
Distance,Physical quantity,Time,Physical quantity,Multiplied by,It records the Time taken = Distance/Speed Table 9.4 Fastest speed that some animals can attain S.
Meter,Instrument,Vehicle,Object,Measures distance moved,There is also another meter that measures the distance moved by the vehicle.
Meter,Instrument,Odometer,Instrument,Known as,This meter is known as an odometer.
Paheli,Person,School picnic,Event,Attending,"While going for a school picnic, Paheli decided to note the reading on the odometer of the bus after every 30 minutes till the end of the journey."
Odometer,Device,Bus,Vehicle,Attached to,"While going for a school picnic, Paheli decided to note the reading on the odometer of the bus after every 30 minutes till the end of the journey."
Bus,Vehicle,Journey,Travel,Undertaking,"While going for a school picnic, Paheli decided to note the reading on the odometer of the bus after every 30 minutes till the end of the journey."
30 minutes,Time interval,Odometer,Device,Reading recorded at,"While going for a school picnic, Paheli decided to note the reading on the odometer of the bus after every 30 minutes till the end of the journey."
End of journey,Point in time,Odometer,Device,Reading recorded at,"While going for a school picnic, Paheli decided to note the reading on the odometer of the bus after every 30 minutes till the end of the journey."
Table 9.5,Table,Recordings,Data,Contains,Later on she recorded her readings in Table 9.5.
Boojho,Person,Paheli,Person,Asked,"Looking at the Table, Boojho asked Paheli whether she can tell how far they would have travelled till 9:45 AM."
Table,Object,Boojho,Person,Mentioned in,"Looking at the Table, Boojho asked Paheli whether she can tell how far they would have travelled till 9:45 AM."
Table,Object,Paheli,Person,Mentioned in,"Looking at the Table, Boojho asked Paheli whether she can tell how far they would have travelled till 9:45 AM."
9:45 AM,Time,Boojho,Person,Asked about,"Looking at the Table, Boojho asked Paheli whether she can tell how far they would have travelled till 9:45 AM."
9:45 AM,Time,Paheli,Person,Asked about,"Looking at the Table, Boojho asked Paheli whether she can tell how far they would have travelled till 9:45 AM."
Boojho,Person,Travelled distance,Object,Asked about,"Looking at the Table, Boojho asked Paheli whether she can tell how far they would have travelled till 9:45 AM."
Paheli,Person,Travelled distance,Object,Mentioned,"Looking at the Table, Boojho asked Paheli whether she can tell how far they would have travelled till 9:45 AM."
They,Pronoun,Teacher,Person,Interacted with,They went to their teacher.
She,Person,Them,Person,Addressed,She told them that one way to solve this problem is to plot a distance-time graph.
One way,Method,Solve this problem,Problem,Solution,She told them that one way to solve this problem is to plot a distance-time graph.
Plot,Action,Distance-time graph,Graph,Plotted with,She told them that one way to solve this problem is to plot a distance-time graph.
Pie chart,Graphical representation,Fig. 9.9,Image,Shown in,Another type of graphical representation is a pie chart (Fig. 9.9).
Distance-time graph,Graph type,Line graph,Graph type,Is a,The distance-time graph is a line graph.
Chloroplasts,Organelle,Plant cells,Cell type,Located in,1 1 3.
Chloroplasts,Organelle,Thylakoids,Membrane,Contains,1 1 3.
Chloroplasts,Organelle,Photosynthesis,Biological process,Occurs in,1 1 3.
Thylakoids,Membrane,Chloroplasts,Organelle,within,1 1 3.
Thylakoids,Membrane,Photosynthesis,Biological process,Occurs in,1 1 3.
Photosynthesis,Biological process,Chloroplasts,Organelle,Occurs in,1 1 3.
Photosynthesis,Biological process,Thylakoids,Membrane,Occurs in,1 1 3.
Chloroplasts,Organelle,Plant cells,Cell type,Located in,2 2 4.
Thylakoids,Membrane,Chloroplasts,Organelle,within,2 2 4.
Photosynthesis,Biological process,Chloroplasts,Organelle,Occurs in,2 2 4.
Light-dependent reactions,Biological process,Thylakoids,Membrane,Occur in,2 2 4.
Chloroplasts,Organelle,Plant cells,Cell type,Located in,3 3 5.
Chloroplasts,Organelle,Thylakoids,Membrane,Contains,3 3 5.
Chloroplasts,Organelle,Photosynthesis,Biological process,Occurs in,3 3 5.
Thylakoids,Membrane,Chloroplasts,Organelle,Part of,3 3 5.
Thylakoids,Membrane,Photosynthesis,Biological process,Occurs in,3 3 5.
Photosynthesis,Biological process,Chloroplasts,Organelle,Occurs in,3 3 5.
Photosynthesis,Biological process,Thylakoids,Membrane,Occurs in,3 3 5.
Chloroplasts,Organelle,Plant cells,Cell type,Located in,4 4 6.
Chloroplasts,Organelle,Thylakoids,Membrane,Contains,4 4 6.
Chloroplasts,Organelle,Photosynthesis,Biological process,Occurs in,4 4 6.
Thylakoids,Membrane,Chloroplasts,Organelle,Part of,4 4 6.
Thylakoids,Membrane,Photosynthesis,Biological process,Occurs in,4 4 6.
Photosynthesis,Biological process,Chloroplasts,Organelle,Occurs in,4 4 6.
XOX',Line,Point of intersection,Point,Passes through,The point of intersection of XOX' and YOY' is known as the origin O.
YOY',Line,Point of intersection,Point,Passes through,The point of intersection of XOX' and YOY' is known as the origin O.
Origin O,Point,XOX',Line,Point of intersection,The point of intersection of XOX' and YOY' is known as the origin O.
Origin O,Point,YOY',Line,Point of intersection,The point of intersection of XOX' and YOY' is known as the origin O.
OY,Axis,Positive values,Value,Shown along,"Similarly, positive values on the y-axis are shown along OY."
Boojho,Person,Found out distance,Event,Performed,Boojho and Paheli found out the distance travelled by a car and the time taken by it to cover that distance.
Paheli,Person,Found out distance,Event,Performed,Boojho and Paheli found out the distance travelled by a car and the time taken by it to cover that distance.
Car,Vehicle,Distance,Physical quantity,Travelled,Boojho and Paheli found out the distance travelled by a car and the time taken by it to cover that distance.
Car,Vehicle,Time,Physical quantity,Taken to cover,Boojho and Paheli found out the distance travelled by a car and the time taken by it to cover that distance.
Time,Unit of measurement,X-axis,Axis,Marked on,"For the motion of the car mark the time 1 min, 2 min, … on the x-axis from the origin O."
Distance,Physical quantity,Y-axis,Axis,Marked on,"Similarly, mark the distance 1 km, 2 km … on the y-axis (Fig. 9.12)."
Table 9.6,Table,not mentioned,not mentioned,not mentioned,1 in Table 9.6 shows that at time 0 min the distance moved is also zero.
Time,Variable,not mentioned,not mentioned,not mentioned,1 in Table 9.6 shows that at time 0 min the distance moved is also zero.
Distance moved,Variable,not mentioned,not mentioned,not mentioned,1 in Table 9.6 shows that at time 0 min the distance moved is also zero.
Car,Vehicle,Distance,Measurement unit,Moved a distance of,"After 1 minute, the car has moved a distance of 1 km."
Object,Physical object,Distance-time graph,Graph type,Represents," If the distance-time graph is a straight line, it indicates that the object is moving with a constant speed."
Object,Physical object,Constant speed,Physical property,Moving with," If the distance-time graph is a straight line, it indicates that the object is moving with a constant speed."
Bus,Vehicle,Distance,Measurement,Covered,The distance covered and time taken by the bus are shown in Table 9.5.
Bus,Vehicle,Time,Measurement,Taken,The distance covered and time taken by the bus are shown in Table 9.5.
Bus,Vehicle,Table 9.5,Table,Shown in,The distance covered and time taken by the bus are shown in Table 9.5.
Bus,Vehicle,Distance,Measurement unit,Covered,The total distance covered by the bus is 80 km.
Scale,Measurement,1 km = 1 cm,Measurement,Conversion ratio,"If we decide to choose a scale 1 km = 1 cm, we shall have to draw an axis of length 80 cm."
Axis,Object,Length,80 cm,Measured in,"If we decide to choose a scale 1 km = 1 cm, we shall have to draw an axis of length 80 cm."
Chloroplasts,Organelle,Plant cells,Cell type,Located in,This is not possible on a sheet of paper.
Chloroplasts,Organelle,Thylakoids,Membrane,Contains,This is not possible on a sheet of paper.
Thylakoids,Membrane,Light-dependent reactions,Biological process,Occurs in,This is not possible on a sheet of paper.
Chloroplasts,Organelle,Photosynthesis,Biological process,Occurs in,This is not possible on a sheet of paper.
10 km,Distance,1 cm,Distance,Equal to,"On the other hand, a scale 10 km = 1 cm would require an axis of length only 8 cm."
Axis,Measurement tool,Length,Measurement,Requires,"On the other hand, a scale 10 km = 1 cm would require an axis of length only 8 cm."
10 km,Distance,Axis,Measurement tool,Used for conversion,"On the other hand, a scale 10 km = 1 cm would require an axis of length only 8 cm."
1 cm,Distance,Axis,Measurement tool,Used for conversion,"On the other hand, a scale 10 km = 1 cm would require an axis of length only 8 cm."
Length,Measurement,8 cm,Distance,Equals,"On the other hand, a scale 10 km = 1 cm would require an axis of length only 8 cm."
Distance,Physical quantity,5 km,Unit of measurement,Equivalent to,"One of the scales which meets the above conditions and can accommodate the data of Table 9.5 could be Distance: 5 km = 1 cm, and Time: 6 min = 1 cm Can you now draw the distance-time graph for the motion of the bus?"
Time,Physical quantity,6 min,Unit of measurement,Equivalent to,"One of the scales which meets the above conditions and can accommodate the data of Table 9.5 could be Distance: 5 km = 1 cm, and Time: 6 min = 1 cm Can you now draw the distance-time graph for the motion of the bus?"
Table 9.5,Data,Distance and Time,Data type,Contains,"One of the scales which meets the above conditions and can accommodate the data of Table 9.5 could be Distance: 5 km = 1 cm, and Time: 6 min = 1 cm Can you now draw the distance-time graph for the motion of the bus?"
Bus,Vehicle,Motion,Action,Related to,"One of the scales which meets the above conditions and can accommodate the data of Table 9.5 could be Distance: 5 km = 1 cm, and Time: 6 min = 1 cm Can you now draw the distance-time graph for the motion of the bus?"
Distance-time graph,Graph,Motion,Action,Represents,"One of the scales which meets the above conditions and can accommodate the data of Table 9.5 could be Distance: 5 km = 1 cm, and Time: 6 min = 1 cm Can you now draw the distance-time graph for the motion of the bus?"
Table 9.5,Table,Information,Concept,Provides,"For example, Table 9.5 gives information about the distance moved by the bus only at some definite time intervals."
Distance,Concept,Bus,Vehicle,Moved by,"For example, Table 9.5 gives information about the distance moved by the bus only at some definite time intervals."
Time intervals,Concept,Bus,Vehicle,At specific intervals,"For example, Table 9.5 gives information about the distance moved by the bus only at some definite time intervals."
Distance-time graph,Graph type,Bus,Vehicle,Represents,"On the other hand, from the distance-time graph we can find the distance moved by the bus at any instant of time."
Distance moved,Physical quantity,Bus,Vehicle,Measured by,"On the other hand, from the distance-time graph we can find the distance moved by the bus at any instant of time."
Instant of time,Time,Distance-time graph,Graph type,Corresponds to,"On the other hand, from the distance-time graph we can find the distance moved by the bus at any instant of time."
Time,Temporal entity,X-axis,Spatial entity,Marked on,We mark the point corresponding to the time (8:15 AM) on the x-axis (Fig. 9.14).
Point A,Point,X-axis,Axis,Perpendicular to,Next we draw a line perpendicular to the x-axis (or parallel to the y-axis) at point A.
Point B,Location,y-axis,Axis,Intersects at,This intersects the y-axis at the point B.
B,Point,Bus,Vehicle,Covers,"The distance corresponding to the point B on the y- axis, OB, gives us the distance in km covered by the bus at 8:15 AM."
Y-axis,Axis,B,Point,Corresponds to,"The distance corresponding to the point B on the y- axis, OB, gives us the distance in km covered by the bus at 8:15 AM."
OB,Distance,Bus,Vehicle,Covers,"The distance corresponding to the point B on the y- axis, OB, gives us the distance in km covered by the bus at 8:15 AM."
Bar graph,Graph type,Non-uniform motion,Motion type,Comparison,Bar graph Graphs Non-uniform motion Keywords Oscillation Simple pendulum Speed Time period Uniform motion Unit of time What you have Learnt  The distance moved by an object in a unit time is called its speed.
Unit of time,Measurement unit,Speed,Physical quantity,Measurement,Bar graph Graphs Non-uniform motion Keywords Oscillation Simple pendulum Speed Time period Uniform motion Unit of time What you have Learnt  The distance moved by an object in a unit time is called its speed.
Simple pendulum,Physical object,Oscillation,Motion type,Exhibits,Bar graph Graphs Non-uniform motion Keywords Oscillation Simple pendulum Speed Time period Uniform motion Unit of time What you have Learnt  The distance moved by an object in a unit time is called its speed.
Time period,Physical quantity,Simple pendulum,Physical object,Depends on,Bar graph Graphs Non-uniform motion Keywords Oscillation Simple pendulum Speed Time period Uniform motion Unit of time What you have Learnt  The distance moved by an object in a unit time is called its speed.
Speed,Physical quantity,Uniform motion,Motion type,Characterized by,Bar graph Graphs Non-uniform motion Keywords Oscillation Simple pendulum Speed Time period Uniform motion Unit of time What you have Learnt  The distance moved by an object in a unit time is called its speed.
Speed,Physical quantity,Non-uniform motion,Motion type,Varies in,Bar graph Graphs Non-uniform motion Keywords Oscillation Simple pendulum Speed Time period Uniform motion Unit of time What you have Learnt  The distance moved by an object in a unit time is called its speed.
Speed,Physical quantity,Time period,Physical quantity,Inverse relation,Bar graph Graphs Non-uniform motion Keywords Oscillation Simple pendulum Speed Time period Uniform motion Unit of time What you have Learnt  The distance moved by an object in a unit time is called its speed.
Speed,Physical quantity,Objects,Physical object,Helps to decide which one is moving faster than the other., Speed of objects help us to decide which one is moving faster than the other.
Object,Physical object,Not applicable,Not applicable,Not found, The speed of an object is the distance travelled divided by the time taken to cover that distance.
Speed,Physical quantity,Object,Physical object,Measured for, The speed of an object is the distance travelled divided by the time taken to cover that distance.
Distance,Physical quantity,Object,Physical object,Measured for, The speed of an object is the distance travelled divided by the time taken to cover that distance.
Time,Physical quantity,Not applicable,Not applicable,Not found, The speed of an object is the distance travelled divided by the time taken to cover that distance.
Travel,Action,Object,Physical object,Performed on, The speed of an object is the distance travelled divided by the time taken to cover that distance.
Cover,Action,Distance,Physical quantity,Performed on, The speed of an object is the distance travelled divided by the time taken to cover that distance.
Divide,Mathematical operation,Distance,Physical quantity,Divided by, The speed of an object is the distance travelled divided by the time taken to cover that distance.
Divide,Mathematical operation,Time,Physical quantity,Divided by, The speed of an object is the distance travelled divided by the time taken to cover that distance.
Periodic events,Phenomenon,Time,Concept,Measured by, Periodic events are used for the measurement of time.
Pendulum,Object,Periodic motion,Phenomenon,Exhibits,Periodic motion of a pendulum has been used to make clocks and watches.
Pendulum,Object,Clocks,Device,Used to make,Periodic motion of a pendulum has been used to make clocks and watches.
Pendulum,Object,Watches,Device,Used to make,Periodic motion of a pendulum has been used to make clocks and watches.
Objects,Physical object,Distance-time graphs,Representation,Presented in, Motion of objects can be presented in pictorial form by their distance-time graphs.
Motion,Physical phenomenon,Objects,Physical object,Describes, Motion of objects can be presented in pictorial form by their distance-time graphs.
Object,Physical object,Motion,Physical phenomenon,Related to, The distance-time graph for the motion of an object moving with a constant speed is a straight line.
Distance-time graph,Graph,Motion,Physical phenomenon,Related to, The distance-time graph for the motion of an object moving with a constant speed is a straight line.
Constant speed,Physical quantity,Motion,Physical phenomenon,Related to, The distance-time graph for the motion of an object moving with a constant speed is a straight line.
Straight line,Geometric shape,Distance-time graph,Graph,Represents, The distance-time graph for the motion of an object moving with a constant speed is a straight line.
Train,Vehicle,Bridge,Structure,On top of,(vi) Motion of a train on a straight bridge.
Motion,Physical phenomenon,Train,Vehicle,Exhibits,(vi) Motion of a train on a straight bridge.
Every object,Physical object,Moves,Action,with constant speed,(ii) Every object moves with a constant speed.
Distances,Unit of measurement,Two cities,Place,Measured in,(iii) Distances between two cities are measured in kilometres.
Pendulum,Physical object,Time period,Physical quantity,Is of,(iv) The time period of a given pendulum is constant.
Time period,Physical quantity,Pendulum,Physical object,Is of,(iv) The time period of a given pendulum is constant.
Train,Vehicle,Speed,Measurement unit,Expressed in,(v) The speed of a train is expressed in m/h.
Speed,Measurement unit,Train,Vehicle,Expressed for,(v) The speed of a train is expressed in m/h.
Simple pendulum,Physical object,Oscillations,Physical quantity,Completes,A simple pendulum takes 32 s to complete 20 oscillations.
Stations,Location,Distance,Measurement,between,The distance between two stations is 240 km.
Odometer,Device,Car,Vehicle type,Part of,The odometer of a car reads 57321.0 km when the clock shows the time 08:30 AM.
Kilometer,Unit of measurement,Odometer,Device,Measurement unit,The odometer of a car reads 57321.0 km when the clock shows the time 08:30 AM.
Clock,Device,Car,Vehicle type,Part of,The odometer of a car reads 57321.0 km when the clock shows the time 08:30 AM.
Time,Physical quantity,Clock,Device,Measurement type,The odometer of a car reads 57321.0 km when the clock shows the time 08:30 AM.
Salma,Person,House,Location,Starting point,Salma takes 15 minutes from her house to reach her school on a bicycle.
Salma,Person,School,Location,Destination,Salma takes 15 minutes from her house to reach her school on a bicycle.
Bicycle,Vehicle,Salma,Person,Mode of transportation,Salma takes 15 minutes from her house to reach her school on a bicycle.
15 minutes,Time,Salma,Person,Duration of travel,Salma takes 15 minutes from her house to reach her school on a bicycle.
Car,Vehicle,Side road,Road type,Parked on,(ii) A car parked on a side road.
km/min,Unit of speed,m/min,Unit of speed,Equivalent to,The basic unit of speed is: (i) km/min (ii) m/min (iii) km/h (iv) m/s 10.
km/min,Unit of speed,km/h,Unit of speed,Conversion factor,The basic unit of speed is: (i) km/min (ii) m/min (iii) km/h (iv) m/s 10.
km/min,Unit of speed,m/s,Unit of speed,Conversion factor,The basic unit of speed is: (i) km/min (ii) m/min (iii) km/h (iv) m/s 10.
m/min,Unit of speed,km/h,Unit of speed,Conversion factor,The basic unit of speed is: (i) km/min (ii) m/min (iii) km/h (iv) m/s 10.
m/min,Unit of speed,m/s,Unit of speed,Conversion factor,The basic unit of speed is: (i) km/min (ii) m/min (iii) km/h (iv) m/s 10.
km/h,Unit of speed,m/s,Unit of speed,Conversion factor,The basic unit of speed is: (i) km/min (ii) m/min (iii) km/h (iv) m/s 10.
Car,Vehicle,Speed,Physical quantity,Moves with,A car moves with a speed of 40 km/h for 15 minutes and then with a speed of 60 km/h for the next 15 minutes.
Speed,Physical quantity,Time,Physical quantity,Related to,A car moves with a speed of 40 km/h for 15 minutes and then with a speed of 60 km/h for the next 15 minutes.
40 km/h,Speed,Car,Vehicle,Moves with,A car moves with a speed of 40 km/h for 15 minutes and then with a speed of 60 km/h for the next 15 minutes.
15 minutes,Time,40 km/h,Speed,Related to,A car moves with a speed of 40 km/h for 15 minutes and then with a speed of 60 km/h for the next 15 minutes.
Speed,Physical quantity,Time,Physical quantity,Related to,A car moves with a speed of 40 km/h for 15 minutes and then with a speed of 60 km/h for the next 15 minutes.
60 km/h,Speed,Car,Vehicle,Moves with,A car moves with a speed of 40 km/h for 15 minutes and then with a speed of 60 km/h for the next 15 minutes.
15 minutes,Time,60 km/h,Speed,Related to,A car moves with a speed of 40 km/h for 15 minutes and then with a speed of 60 km/h for the next 15 minutes.
100 km,Distance,Car,Vehicle,Covered by,The total distance covered by the car is: (i) 100 km (ii) 25 km (iii) 15 km (iv) 10 km 11.
25 km,Distance,Car,Vehicle,Covered by,The total distance covered by the car is: (i) 100 km (ii) 25 km (iii) 15 km (iv) 10 km 11.
15 km,Distance,Car,Vehicle,Covered by,The total distance covered by the car is: (i) 100 km (ii) 25 km (iii) 15 km (iv) 10 km 11.
10 km,Distance,Car,Vehicle,Covered by,The total distance covered by the car is: (i) 100 km (ii) 25 km (iii) 15 km (iv) 10 km 11.
Motion,Physical phenomenon,Vehicle A,Vehicle,Related to,Fig. 9.15 shows the distance-time graph for the motion of two vehicles A and B.
Motion,Physical phenomenon,Vehicle B,Vehicle,Related to,Fig. 9.15 shows the distance-time graph for the motion of two vehicles A and B.
Chloroplasts,Organelle,Plant cells,Cell type,Located in,Rationalised 2023-24  MOTION AND TIME 107 Extend Learning — Activities and Projects 1.
Chloroplasts,Organelle,Thylakoids,Membrane,Contains,Rationalised 2023-24  MOTION AND TIME 107 Extend Learning — Activities and Projects 1.
Chloroplasts,Organelle,Photosynthesis,Biological process,Occurs in,Rationalised 2023-24  MOTION AND TIME 107 Extend Learning — Activities and Projects 1.
