entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Stamen,plant organ,Pistil,plant organ,different from,"Stamens are the male reproductive part and pistil is the female reproductive part (Fig. 8.9).
"
Algae,organisms known by a particular common name,Water,None,has parts of the class,"water and nutrients are available algae grow and multiply rapidly by fragmentation.
"
Alga fragment,None,Algae,organisms known by a particular common name,facet of,"An alga breaks up into two or more fragments.
"
China,sovereign state,Beijing,city,contains administrative territorial entity,"This process continues and they cover a large area in a short period of time.
"
Spore,cell type,Fungus,taxon,produced by,"Fig. 8.7  Reproduction through spore formation in fungus Spore formation In Chapter 1 you learnt that the fungi on a bread piece grow from spores which are present in the air.
"
Repeat Activity 1,None,Repeat Activity 2,None,followed by,"Repeat Activity 1.2.
"
Spore,cell type,Spore,cell type,produced by,"Observe the spores in the cotton- like mesh on the bread.
"
Spore,cell type,Hypha,fungal structure,produced by,"When spores are released they keep floating in the Fig. 8.8  Reproduction through spore formation in fern Hypha Sporangium Spores Sori (Spore forming bodies) Fig.
"
Gamete,cell type,Gamete,cell type,followed by,"8.6  Fragmentation in spirogyra (an alga) Rationalised 2023-24  SCIENCE 86 Boojho wants to know how the male gamete in the pollen grain reaches the female gamete present in the ovule.
"
Pollination,biological process,Pollen,flowering plant organ,has effect,"Pollination Generally, pollen grains have a tough protective coat which prevents them from drying up.
"
Pollen,flower,Flower,plant organ,subclass of,"Since pollen grains are light, they can be carried by wind or Activity 8.4 Take a mustard/China rose/petunia flower and separate its reproductive parts.
"
Stamen,medical term,Pistil,medical term,connects with,"Study the various parts of a stamen and pistil.
"
Stamens,plant organ,Flower,plant organ,part of,"Flowers which contain either only pistil or only stamens are called unisexual flowers.
"
Stamens,plant organ,Flower,plant organ,part of,"Flowers which contain both stamens and pistil are called bisexual flowers.
"
Flower,plant organ,Flower,plant organ,part of,"Corn, papaya and cucumber produce unisexual flowers, whereas mustard, rose and petunia have bisexual flowers.
"
Pollination,biological process,Flower,plant organ,has effect,"Both Fig. 8.10 Pollination in flower Fig.
"
Self-pollination,pollination,Pollination,biological process,subclass of,"8.9  Reproductive parts (b) Pistil Stigma Style Ovary Anther Filament (a) Stamen Ovule (a) Self-pollination (b)  Cross-pollination Anther Stigma Stigma male and female unisexual flowers may be present in the same plant or in different plants.
"
Gynoecium,plant organ,Stamen,plant organ,part of,"Could you identify the anther and the filament of a stamen?
"
Male gamete,cell type,Gamete,cell type,subclass of,"Anther contains pollen grains which produce male gametes.
"
Ovary,anatomical structure,Ovule,anatomical structure,has parts of the class,"Ovary contains one or more ovules.
"
Ovule,cellular component,Egg,vegetable,part of,"The female gamete or the egg is formed in an ovule [Fig. 8.9 (b)].
"
Zygote,cell type,Fertilisation,biological process,fabrication method,"In sexual reproduction a male and a female gamete fuse to form a zygote.
"
Pollens Rationalised 2023-24,report,REPRODUCTION IN PLANTS,None,main subject,"Pollens Rationalised 2023-24  REPRODUCTION IN PLANTS 87 water.
"
Insect,taxon,Pollen,food ingredient,this taxon is source of,"Insects visit flowers and carry away pollen on their bodies.
"
Pollination,biological process,Pollen,fertilizer,has effect,"The transfer of pollen from the anther to the stigma of a flower is called pollination.
"
Zygote,cell type,Fertilisation,biological process,fabrication method,"Fertilisation The cell which results after fusion of the gametes is called a zygote.
"
Male,organism,Female,organism,opposite of,"The process of fusion of male and female Boojho wants to know why flowers are generally so colourful and fragrant.
"
Insect magnetism,None,Insect,taxon,facet of,"Is it to attract insects?
"
Zygote,cell type,Fertilisation,biological process,fabrication method,"Fig. 8.12  (a) Section of an apple, (b) Almond gametes (to form a zygote) is called fertilisation (Fig.
"
Bodysseus,human,Divine Comedy,play,notable work,"8.11).
"
Zygote,cell type,Embryo,organism,followed by,"The zygote develops into an embryo.
"
Ovule,plant structure,Seed,food,develops from,"The seeds develop from the ovules.
"
Embryo,organism,Seed,food,location of creation,"The seed contains an embryo enclosed in a protective seed coat.
"
Mango,nan,Fruit,plant organ,subclass of,"Some fruits are fleshy and juicy such as mango and orange.
"
Almond,taxon,Fruit,plant organ,has fruit type,"Some fruits are hard like almonds and walnuts [Fig. 8.12 (a) and (b)].
"
Plant,taxon,Nature,phenomenon,parent taxon,"8.4 SEED DISPERSAL In nature same kind of plants grow at different places.
"
Seed,food,Seed,food,subclass of,"This happens because seeds are dispersed to different places.
"
Fruit,plant organ,Seed,food,subclass of,"Sometimes after a walk through a forest or a field or a park, you may have found seeds or fruits sticking to your clothes.
"
Zygote,cell type,Fertilisation,biological process,fabrication method,"Fig. 8.11  Fertilisation (Zygote formation) Pollen grain (germinating) Ovum Zygote formation Pollen tube (a) (b) (a) (b) Rationalised 2023-24  SCIENCE 88 Did you try to observe how these seeds were clinging to your clothes?
"
Seed,food,Plant,taxon,part of,"What do you think will happen if all seeds of a plant were to fall at the same place and grow there?
"
Water,None,Sunlight,light,part of,"There would be severe competition for sunlight, water, minerals and space.
"
Plant,taxon,Seed,food,develops from,"As a result the seeds would not grow into healthy plants.
"
Flower,plant organ,Plant,taxon,part of,"Plants benefit by seed dispersal.
"
Seedling,development stage of plant,Plant,taxon,opposite of,"It prevents competition between the plant and its own seedlings for sunlight, water and minerals.
"
Fruit,plant organ,Plant,taxon,part of,"Seeds and fruits of plants are carried away by wind, water and animals.
"
Madar,taxon,Aak,taxon,parent taxon,"Winged seeds such as those of drumstick and maple [Fig. 8.13 (a) and (b)], light seeds of grasses or hairy seeds of aak (Madar) and hairy fruit of sunflower [Fig.
"
Blowoff,None,Wind,phenomenon,has cause,"8.14 (a), (b)], get blown off with the wind to far away places.
"
Water,None,Seed,food,has parts of the class,"Some seeds are dispersed by water.
"
Coconut,taxon,Fruit,plant organ,has fruit type,"These fruits or seeds usually develop floating ability in the form of spongy or fibrous outer coat as in coconut.
"
Spiny seed,seed,Seed,food,subclass of,"Some seeds are dispersed by animals, especially spiny seeds with hooks which get attached to the bodies of animals and are carried to distant places.
"
Xanthium,chemical element,Urena,chemical element,subclass of,"Examples are Xanthium (Fig. 8.15) and Urena.
"
Fruit,plant organ,Seed,food,develops from,"Some seeds are dispersed when the fruits burst with sudden jerks.
"
Plant,taxon,Seed,food,this taxon is source of,"The seeds are scattered far from the parent plant.
"
Castor,taxon,Balsam,type of wood,this taxon is source of,"This happens in the case of castor and balsam.
"
Drumstick,taxon,Maple,taxon,parent taxon,"Fig. 8.13  Seeds of (a) drumstick and (b) maple Fig.
"
Madar,taxon,Asteraceae,taxon,parent taxon,"8.15  Xanthium Fig. 8.14  (a) The hairy fruit of sunflower and (b) hairy seed of madar (aak) Seed Wing (a) (b) (a) (b) Rationalised 2023-24  REPRODUCTION IN PLANTS 89 What you have learnt  All organisms multiply or reproduce their own kind.
"
Asexual reproduction,biological process,Sexual reproduction,biological process,instance of," In plants there are two modes of reproduction, asexual and sexual.
"
Spore,cell type,Budding,development stage of plant,produced by," There are several methods of asexual reproduction such as fragmentation, budding, spore formation and vegetative propagation.
"
Male,organism,Female,organism,opposite of," Sexual reproduction involves the fusion of male and female gametes.
"
Root,plant organ,Plant,taxon,part of," In vegetative propagation new plants are produced from different vegetative parts such as leaves, stems and roots.
"
Flower,plant organ,Plant,taxon,part of," Flower is the reproductive part of a plant.
"
Male,organism,Female,organism,opposite of," A flower may be unisexual with either the male or the female reproductive parts.
"
Male,organism,Female,organism,opposite of," A bisexual flower has both the male and the female reproductive parts.
"
Male,organism,Female,organism,opposite of," The male gametes are found inside the pollen grains and female gametes are found in the ovule.
"
Gynoecium,plant organ,Flower,plant organ,part of," Pollination is the process of transfer of pollen grains from the anther of one flower to the stigma of the same or another flower.
"
Self-pollination,Pollination,Pollination,biological process,subclass of," Pollination is of two types, self-pollination and cross-pollination.
"
Gynoecium,plant organ,Flower,plant organ,part of,"In cross-pollination, pollen grains are transferred from the anther of one flower to the stigma of another flower of the same kind.
"
Pollination,biological process,Insect,taxon,has contributing factor," Pollination takes place in plants with the help of wind, water and insects.
"
Fertilisation,biological process,Gamete,cell type,has cause," The fusion of male and female gametes is called fertilisation.
"
Zygote,cell type,Fertilisation,biological process,fabrication method," Fertilised egg is called zygote.
"
Zygote,cell type,Embryo,organism,followed by,"Zygote develops into an embryo.
"
Embryo,organism,Seed,food,location of creation," Fruit is the mature ovary whereas ovule develops into a seed, which contains the developing embryo.
"
Water,None,Wind,phenomenon,part of," Seed dispersal is aided by wind, water and animals.
"
Seed dispersal,biological process,Plant,taxon,facet of," Seed dispersal helps the plants to (i) prevent overcrowding, (ii) avoid competition for sunlight, water and minerals and (iii) invade new habitats.
"
Spore,cell type,Sporangium,plant structure,produced by,"Keywords Asexual reproduction Budding Embryo Fertilisation Fragmentation Gametes Hypha Ovule Pollen grain Pollen tube Pollination Seed dispersal Sexual reproduction Spore Sporangium Vegetative propagation Zygote Rationalised 2023-24  SCIENCE 90 Exercises 1.
"
Parent,kinship,Person,agent,has effect,"Fill in the blanks: (a) Production of new individuals from the vegetative part of parent is called_____________.
"
Male,organism,Female,organism,opposite of,"(b) A flower may have either male or female reproductive parts.
"
Asteraceae,taxon,Asteraceae,taxon,taxonomic type,"Such a flower is called_____________.
"
Male,organism,Female,organism,opposite of,"(d) The fusion of male and female gametes is termed as _____________.
"
Seed,food,Seed,food,subclass of,"(e) Seed dispersal takes place by means of _____________, _____________ and _____________.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Asexual reproduction,biological process,Asexual reproduction,biological process,facet of,"Describe the different methods of asexual reproduction.
"
John F. Kennedy,human,President of the United States,position,position held,"Give examples.
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Sexual reproduction,biological process,Sexual reproduction,biological process,has effect,"Explain what you understand by sexual reproduction.
"
4.4.4,video game,Konami,video game developer,publisher,"4.
"
Asexual reproduction,biological process,Sexual reproduction,biological process,opposite of,"State the main difference between asexual and sexual reproduction.
"
4.5,literary work,Doctor Who,television series,part of the series,"5.
"
Sexual reproduction,biological process,Flower,plant organ,part of,"Sketch the reproductive parts of a flower.
"
5.6,"version, edition, or translation",5.7,"version, edition, or translation",followed by,"6.
"
Self-pollination,pollination,Cross-pollination,pollination,opposite of,"Explain the difference between self-pollination and cross-pollination.
"
5.7,album,6.1,album,followed by,"7.
"
Fertilisation,biological process,Flower,plant organ,part of,"How does the process of fertilisation take place in flowers?
"
8.8,album,9.9,album,followed by,"8.
"
Seed dispersal,process,Seed,food,facet of,"Describe the various ways by which seeds are dispersed.
"
Bud,taxon,Spore,cell type,has fruit type,"Match items in Column I with those in Column II: Column I Column II (a) Bud (i) Maple (b) Eyes (ii) Spirogyra (c) Fragmentation (iii) Yeast (d) Wings (iv) Bread mould (e) Spores (v) Potato (vi) Rose 10.
"
Flower,plant organ,Plant,taxon,part of,"Tick () the correct answer: (a) The reproductive part of a plant is the (i) leaf (ii) stem (iii) root (iv) flower (b) The process of fusion of the male and the female gametes is called (i) fertilisation (ii) pollination (iii) reproduction (iv) seed formation Rationalised 2023-24  REPRODUCTION IN PLANTS 91 S.
"
Lebanon,sovereign state,Rome,comune of Italy,capital,"No.
"
Plant seed,food,Seed,food,subclass of,"Name of fruit- Agent through  which Part of or seed which bearing plant seeds are dispersed helps in dispersal 1.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Stamen,plant structure,Fruit,plant organ,part of,"(c) Mature ovary forms the (i) seed (ii) stamen (iii) pistil (iv) fruit (d) A spore producing organism is (i) rose (ii) bread mould (iii) potato (iv) ginger (e) Bryophyllum can reproduce by its (i) stem (ii) leaves (iii) roots (iv) flower Extended Learning—Activities and Projects 1.
"
Cactus garden,garden,Cactus,taxon,made from material,"Make your own cactus garden by collecting pieces cut from different kinds of cacti.
"
Pottery,handicraft,Container,tool,subclass of,"Grow the variety in one single flat container or in separate pots.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Fruit market,marketplace,Fruit,plant organ,has parts of the class,"Visit a fruit market and collect as many local fruits as possible.
"
Tomato,taxon,Vegetable,food,subclass of,"If many fruits are not available, you can collect tomatoes and cucumbers (these are fruits, though we use them as vegetables).
"
Fujian cuisine,national cuisine,Asian cuisine,national cuisine,subclass of,"Make drawings of the different fruits.
"
Fruit,plant organ,Seed,food,develops from,"Split the fruits and examine the seeds within.
"
Fruit,plant organ,Seed,food,develops from,"Look for any special characteristics in the fruits and their seeds.
"
Lebanon,sovereign state,Rome,comune of Italy,capital,"You can visit a library also to learn about this.
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Plant,taxon,Fruit,plant organ,this taxon is source of,"Think of ten different fruit-bearing plants.
"
Fruit,plant organ,Plant,taxon,part of,"Remember that many vegetables are also fruits of the plants.
"
Fruit farming,economic activity,Agriculture,academic discipline,subclass of,"Discuss with your teacher, parents, farmers, fruit growers and agricultural experts (if available nearby) and find out the manner of their dispersal.
"
Asexual reproduction,biological process,Organism,anatomical entity,facet of,"Suppose there is one member of a particular kind of organism in a culture dish, which doubles itself in one hour through asexual reproduction.
"
Organism,anatomical entity,Organism,anatomical entity,manifestation of,"Work out the number of members of that kind of organism which will be present in the culture dish after ten hours.
"
Time I,motion,Motion,change,subclass of,"Rationalised 2023-24  9Motion and Time I n Class VI, you learnt about different types of motions.
"
Circular motion,motion,Motion,change,subclass of,"You learnt that a motion could be along a straight line, it could be circular or periodic.
"
Three types of motions,motion,Motion,change,subclass of,"Can you recall these three types of motions?
"
Motion,motion,Motion,change,subclass of,"Identify the type of motion in each case.
"
Slow and fast,None,Vehicle,container,facet of,"9.1 SLOW OR FAST We know that some vehicles move faster than others.
"
Speed,physical quantity,Slow and steady,speed,opposite of,"Even the same vehicle may move faster or slower at different times.
"
Slow motion,motion,Fast motion,motion,opposite of,"Group the motion of these objects as slow and fast.
"
Slow motion,motion,Fast motion,motion,opposite of,"How did you decide which object is moving slow and which one is moving fast?
"
Vehicle,container,Road,thoroughfare,part of,"If vehicles are moving on a road in the same direction, we can easily tell which one of them is moving faster than the other.
"
Vehicle,container,Road,thoroughfare,part of,"Let us look at the motion of vehicles moving on a road.
"
Activity 9.1,None,Fig. 9,None,part of,"Activity 9.1 Look at Fig. 9.1.
"
Vehicle,container,Road,thoroughfare,part of,"It shows the position of some vehicles moving on a road in the same direction at some instant of time.
"
Fig. 9,tree,Tree,architectural structure,instance of,"Now look at Fig. 9.2.
"
Venezuela,sovereign state,Madrid,city,capital,"It shows the position of the same vehicles after some time.
"
The Speed of Light,film,Film,series,instance of,"From your observation of the two figures, answer the following questions: Which vehicle is moving the fastest of all?
"
Slowest moving turtle,None,Slowest turtle,organisms known by a particular common name,instance of,"Which one of them is moving the slowest of all?
"
Interval,physical quantity,Distance,physical quantity,calculated from,"The distance moved by objects in a given interval of time can help us to decide which one is faster or slower.
"
Bus station,station,Friendship,interpersonal relationship,use,"For example, imagine that you have gone to see off your friend at the bus stand.
"
Earth,inner planet,Sun,G-type main-sequence star,parent astronomical body,"Suppose you start pedalling your bicycle at the same time as the bus begins to Table 9.1 Some examples of different types of motion Example of Type of motion motion Along a straight line/circular/ periodic Soldiers in a march past Bullock cart moving on a straight road Hands of an athlete in a race Pedal of a bicycle in motion Motion of the Earth around the Sun Motion of a swing Motion  of a pendulum It is common experience that the motion of some objects is slow while that of some others is fast.
"
2023–24 UK census,census in the United Kingdom,2023–24 UK census,census in the United Kingdom,followed by,"Rationalised 2023-24  MOTION AND TIME 93 move.
"
Bus,motor vehicle,Bus,motor vehicle,subclass of,"The distance covered by you after 5 minutes would be much smaller than that covered by the bus.
"
Bicycle,sports equipment,Bus,motor vehicle,different from,"Would you say that the bus is moving faster than the bicycle?
"
Speed,physical quantity,Vehicle,container,different from,"We often say that the faster vehicle has a higher speed.
"
100 metres,sports discipline,Speed,physical quantity,subclass of,"In a 100-metre race it is easy to decide whose speed is the highest.
"
100 metres,sports discipline,Distance,physical quantity,instance of,"One who takes shortest time to cover the distance of 100 metres has the highest speed.
"
9.2 SPEED,speed,Speed,physical quantity,instance of,"9.2 SPEED You are probably familiar with the word speed.
"
Time,series,Speed,physical quantity,different from,"In the examples given above, a higher speed seems to indicate that a given distance has been covered in a shorter time, or a larger distance covered in a given time.
"
Time,series,Distance,physical quantity,instance of,"The most convenient way to find out which of the two or more objects is moving faster is to compare the distances moved by them in a unit time.
"
Hour,UCUM derived unit,Distance,physical quantity,measured physical quantity,"Thus, if we know the distance covered by two buses in one hour, we can tell which one is faster.
"
Speed,physical quantity,Time,series,calculated from,"We call the distance covered by an object in a unit time as the speed of the object.
"
Car,motor vehicle,Speed,physical quantity,has quality,"When we say that a car is moving with a speed of 50 kilometres per hour, it implies that it will cover a distance of Fig. 9.2  Position of vehicles shown in Fig.
"
Fig. 9.1,diagram,Vehicle velocity,speed,depicts,"9.1 after some time Fig. 9.1  Vehicles moving in the same direction on a road 50 kilometres in one hour.
"
Car,motor vehicle,Speed,physical quantity,has quality,"However, a car seldom moves with a constant speed for one hour.
"
Slow motion,motion,Speed,physical quantity,opposite of,"In fact, it starts moving slowly and then picks up speed.
"
Hour,UCUM derived unit,Speed,physical quantity,measured physical quantity,"So, when we say that the car has a speed of 50 kilometres per hour, we usually consider only the total distance covered by it in one hour.
"
Speed,physical quantity,Time,series,calculated from,"We do not bother whether the car has been moving with Rationalised 2023-24  SCIENCE 94 We can determine the speed of a given object once we can measure the time taken by it to cover a certain distance.
"
Distance,physical quantity,Measurement,estimation process,studied by,"In Class VI you learnt how to measure distances.
"
Time,series,Time,series,studied by,"But, how do we measure time?
"
Let us find out,film,Film,series,instance of,"Let us find out.
"
Day,UCUM derived unit,Time,series,part of,"9.3 MEASUREMENT OF TIME If you did not have a clock, how would you decide what time of the day it is?
"
Night,time of the day,Day,UCUM derived unit,part of,"Have you ever wondered how our elders could tell the approximate time of the day by just looking at shadows?
"
Month,point in time with respect to recurrent timeframe,Time interval,time standard,instance of,"How do we measure time interval of a month?
"
A year,unit of time,Time,series,part of,"A year?
"
History,academic discipline,Natural history,aspect of history,studied by,"Our ancestors noticed that many events in nature repeat themselves after definite intervals of time.
"
Sunrise,celestial event,Morning,time of the day,part of,"For example, they found that the sun rises everyday in the morning.
"
Day,UCUM derived unit,Time,series,part of,"The time between one sunrise and the next was called a day.
"
New moon,phases of the moon,Month,point in time with respect to recurrent timeframe,part of,"Similarly, a month was measured from one new moon to the next.
"
Earth,inner planet,Sun,G-type main-sequence star,parent astronomical body,"A year was fixed as the time taken by the earth to complete one revolution of the sun.
"
Day,UCUM derived unit,Intervals of time,physical quantity,instance of,"Often we need to measure intervals of time which are much shorter than a day.
"
Watch,costume accessory,Clock,machine,subclass of,"Clocks or watches are perhaps the most common time measuring devices.
"
Watch,costume accessory,Clock,machine,subclass of,"Have you ever wondered how clocks and watches measure time?
"
Clock movement,motion,Clock,machine,part of,"The working of clocks is rather complex.
"
Periodic motion,motion,Motion,change,subclass of,"But all of them make use of some periodic motion.
"
Pendulum,simple machine,Simple pendulum,simple machine,subclass of,"One of the most well-known periodic motions is that of a simple pendulum.
"
Speed,physical quantity,Distance,physical quantity,calculated from,"In everyday life we seldom find objects moving with a constant speed over long distances or for long durations of time.
"
Non-uniform motion,motion,Motion,change,subclass of,"If the speed of an object moving along a straight line keeps changing, its motion is said to be non-uniform.
"
Uniform motion,motion,Motion,change,subclass of,"On the other hand, an object moving along a straight line with a constant speed is said to be in uniform motion.
"
Real speed,speed,Speed,physical quantity,subclass of,"In this case, the average speed is the same as the actual speed.
"
Table clock,clock,Clock,machine,subclass of,"Fig. 9.3  Some common clocks (b) Table clock (c) Digital clock (a) Wall clock a constant speed or not during that hour.
"
Speed,physical quantity,Speed of transport,speed,calculated from,"The speed calculated here is actually the average speed of the car.
"
Speed,physical quantity,Average speed,speed,said to be the same as,"In this book we shall use the term speed for average speed.
"
Distance,physical quantity,Time,series,calculated from,"So, for us the speed is the total distance covered divided by the total time taken.
"
Pendulum thread,machine element,Pendulum,simple machine,part of,"Thus, Speed = Total distance covered Total time taken Rationalised 2023-24  MOTION AND TIME 95 A simple pendulum consists of a small metallic ball or a piece of stone suspended from a rigid stand by a thread [Fig. 9.4 (a)].
"
Bob of the pendulum,bob,Pendulum,simple machine,part of,"The metallic ball is called the bob of the pendulum.
"
Periodic oscillation,oscillation,Oscillation,physical process,subclass of,"The to and fro motion of a simple pendulum is an example of a periodic or an oscillatory motion.
"
Taut string,string,String,textile,subclass of,"Make sure that the string attached to the bob is taut while you displace it.
"
Mean position,physical quantity,Time,series,calculated from,"Note the time on the clock when the bob is at its mean position.
"
Extreme bob,Bobbing,Bobbing,geographical object,subclass of,"Instead of the mean position you may note the time when the bob is at one of its extreme positions.
"
Pendulum,simple machine,Pendulum oscillation,oscillation,has effect,"Measure the time the pendulum takes to complete 20 oscillations.
"
A,Latin phrase,B,Latin phrase,followed by,"9.4  (a) A simple pendulum to A, to B and back to O.
"
Bobbing pendulum,pendulum,Pendulum,simple machine,subclass of,"The pendulum also completes one oscillation when its bob moves from one extreme position A to the other extreme position B and comes back to A.
"
Time period,series,Time,series,subclass of,"The time taken by the pendulum to complete one oscillation is called its time period.
"
Yarn,textile,Pendulum,simple machine,use,"Activity 9.2 Set up a simple pendulum as shown in Fig. 9.4 (a) with a thread or string of length nearly one metre.
"
Off switch,device,Furniture,product,part of,"Switch off any fans nearby.
"
Stopwatch,watch,Pendulum,simple machine,subclass of,"To measure the time period of the pendulum we will need a stopwatch.
"
Table clock,clock,Watch,costume accessory,subclass of,"However, if a stopwatch is not available, a table clock or a wristwatch can be used.
"
Time,series,Time period,series,instance of,"Time taken for 20 Time period oscillations (s) (s) 1.
"
2.42 2.1,"version, edition, or translation",2.1 2.1,"version, edition, or translation",followed by,"42 2.1 2.
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Quartz clock,clock,Clock,machine,subclass of,"These clocks are called quartz clocks.
"
Quartz clock,clock,Clock,machine,subclass of,"The time measured by quartz clocks is much more accurate than that by the clocks available earlier.
"
Second,time interval,Unit of time,unit of measurement,instance of,"Units of time and speed The basic unit of time is a second.
"
Roman letter,symbol,Roman numeral system,Latin-script alphabet,part of,"Its symbol is s.
"
Minute,UCUM derived unit,Hour,UCUM derived unit,part of,"Larger units of time are minutes (min) and hours (h).
"
Unit of measurement,unit of measurement,Unit of measurement,measure,part of,"You already know how these units are related to one another.
"
Speed,physical quantity,Basic unit of measurement,unit of measurement,recommended unit of measurement,"What would be the basic unit of speed?
"
Metre per second,SI derived unit,Speed,physical quantity,measured physical quantity,"Since the speed is distance/time, the basic unit of speed is m/s.
"
Metre,unit of speed,Metre,unit of length,part of,"Of course, it could also be expressed in other units such as m/min or km/h.
"
Kilometer,unit of length,Centimetre,unit of length,different from,"For example, we write 50 km and not 50 kms, or 8 cm and not 8 cms.
"
Hour,UCUM derived unit,Day,UCUM derived unit,part of,"Boojho is wondering how many seconds there are in a day and how many hours in a year.
"
Different from this,None,Astronomy,academic discipline,facet of,"Your observations could be different from this.
"
Time period,time interval,Time,series,subclass of,"By dividing the time taken for 20 oscillations by 20, get the time taken for one oscillation, or the time period of the pendulum.
"
Time period,series,Time,series,part of,"Is the time period of your pendulum nearly the same in all cases?
"
Initial displacement,None,Pendulum,simple machine,facet of,"Note that a slight change in the initial displacement does not affect the time period of your pendulum.
"
Watch,costume accessory,Clock,machine,subclass of,"Nowadays most clocks or watches have an electric circuit with one or more There is an interesting story about the discovery that the time period of a given pendulum is constant.
"
Galileo Galilie,human,Scientist,profession,occupation,"You might have heard the name of famous scientist Galileo Galilie (A.D.
"
1564 in literature,events in a specific year or time period,1642 in literature,events in a specific year or time period,followed by,"1564 –1642).
"
Galileo Galilei,human,Satoshi,God,occupation,"It is said that once Galileo was sitting in a church.
"
Ludwig van Beethoven,human,Ludwig van Beethoven,human,notable work,"He noticed that a lamp suspended from the ceiling with a chain was moving slowly from one side to the other.
"
Pulse beat,oscillation,Oscillation,biological process,subclass of,"He was surprised to find that his pulse beat the same number of times during the interval in which the lamp completed one oscillation.
"
Galileo Galilei,human,Pendulum,simple machine,notable work,"Galileo experimented with various pendulums to verify his observation.
"
Overtone,oscillation,Oscillation,change,subclass of,"He found that a pendulum of a given length takes always the same time to complete one oscillation.
"
Pendulum clock,clock,Clock,machine,subclass of,"This observation led to the development of pendulum clocks.
"
Watch,costume accessory,Winding clock,clock,subclass of,"Winding clocks and wristwatches were refinements of the pendulum clocks.
"
Time,series,Unit of measurement,measurement scale,instance of,"Rationalised 2023-24  MOTION AND TIME 97 Different units of time are used depending on the need.
"
Year,UCUM derived unit,Hour,UCUM derived unit,part of,"For example, it is convenient to express your age in years rather than in days or hours.
"
School,architectural structure,Home,building,different from,"Similarly, it will not be wise to express in years the time taken by you to cover the distance between your home and your school.
"
Second,time interval,Time interval,time standard,instance of,"How small or large is a time interval of one second?
"
Second,time interval,Time,series,part of,"The time taken in saying aloud “two thousand and one” is nearby one second.
"
Two thousand and one,natural number,Two thousand and ten,natural number,said to be the same as,"Verify it by counting aloud from “two thousand and one” to “two thousand and ten”.
"
Pulse beat,UCUM derived unit,Pulse,physical quantity,measured physical quantity,"The pulse of a normal healthy adult at rest beats about 72 times in a minute that is about 12 times in 10 seconds.
"
Child,human,Child,human,subclass of,"This rate may be slightly higher for children.
"
Pendulum clock,clock,Clock,machine,instance of,"Paheli wondered how time was measured when pendulum clocks were not available.
"
Pendulum clock,clock,Clock,machine,subclass of,"Many time measuring devices were used in different parts of the world before the pendulum clocks became popular.
"
Sundial,water clock,Water clock,clock,subclass of,"Sundials, water clocks and sand clocks are some examples of such devices.
"
China,sovereign state,Beijing,city,contains administrative territorial entity,"Different designs of these devices were developed in different parts of the world (Fig. 9.5).
"
Speed,physical quantity,Time,series,calculated from,"9.4 MEASURING SPEED Having learnt how to measure time and distance, you can calculate the speed of an object.
"
Speed,physical quantity,Speed,physical quantity,calculated from,"Let us find the speed of a ball moving along the ground.
"
Ball crossing the line,None,Ball resting,None,part of,"Note the time at the moment the ball crosses the line and also when it comes to rest (Fig. 9.6).
"
Second,time interval,Time interval,time standard,instance of,"The smallest time interval that can be measured with commonly available clocks and watches is one second.
"
Second,time interval,Time interval,time standard,instance of,"However, now special clocks are available that can measure time intervals smaller than a second.
"
Second,time interval,Time interval,time standard,instance of,"Some of these clocks can measure time intervals as small as one millionth or even one billionth of a second.
"
Nanosecond,unit of measurement,Microsecond,unit of measurement,followed by,"You might have heard the terms like microsecond and nanosecond.
"
Second,time interval,Microsecond,unit of measurement,part of,"One microsecond is one millionth of a second.
"
Second,time interval,Nanosecond,time interval,part of,"A nanosecond is one billionth of a second.
"
Scientific method,process,Clock,machine,uses,"Clocks that measure such small time intervals are used for scientific research.
"
Second,time interval,Time interval,time standard,instance of,"The time measuring devices used in sports can measure time intervals that are one tenth or one hundredth of a second.
"
Century,time interval,Millennium,time interval,part of,"On the other hand, times of historical events are stated in terms of centuries or millenniums.
"
Millennium,UCUM derived unit,Age,physical quantity,measured physical quantity,"The ages of stars and planet are often expressed in billions of years.
"
Interval,physical quantity,Time interval,physical quantity,subclass of,"Can you imagine the range of time intervals that we have to deal with?
"
Rationalised 2023–24,None,SCIENCE 98,None,part of,"Rationalised 2023-24  SCIENCE 98 Measure the distance between the point at which the ball crosses the line and the point where it comes to rest.
"
Measuring tape,tool,Scale,tool,use,"You can use a scale or a measuring tape.
"
Speed,physical quantity,Speed,physical quantity,calculated from,"In each case calculate the speed of the ball.
"
Walking,intentional human action,Cycling,activity,followed by,"You may now like to compare your speed of walking or cycling with that of your friends.
"
Lebanon,sovereign state,Rome,comune of Italy,capital,"You need to know the distance of the school from your home or from some other point.
"
