entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Andili,taxon,Andili,taxon,parent taxon,"ii andili b.
"
Blhyl,natural script,Yig,natural script,based on,"i, ii and iii From tlie clfa&ram &fven below, answer quenion 3 and 4: 1000-1200 lllmoipl,cl:c prmue n (Blhyl1:111:) Yig:A 3.
"
Fig. B,comic strip,Comic strip,comics,instance of,"What will be produced in Fig. B?
"
Resin,human,Resin,family name,family name,"Resin b.
"
Polythene,human,Ancient Greece,former administrative territorial entity,time period,"Polythene c.
"
Melamine,None,Denticity,chemical property,instance of,"Melamine d.
"
Asbestos Pig,None,B vitamins,group or class of chemical substances,instance of,"Asbestos Pig: B 4.
"
Follofflllg flben t,character encoding,Character encoding,technical standard,instance of,"Which of the follofflllg flben t, sfmPar to the product in Ffg.
"
Silk,animal product,Animal product,product,instance of,"Silk.
"
Wool,fiber,Hair,anatomical structure,use,"Wool c.Hair d.
"
Polyester,polymer,Polymer,group or class of chemical substances,instance of,"Polyester  Pol)'l!H!:I' 149 (I) Creative Questions 1.
"
Arju,human,School,architectural structure,occupation,"Arju was going to school in an early morning in January.
"
Trousers,clothing,Cotton,plant fiber,made from material,"He wore two shirts both made of cotton.
"
Lebanon,sovereign state,Rome,comune of Italy,capital,"He felt quite cold.
"
Fujian,province of China,Beijing,city,capital,"He remembered that 3 months ago when he wore even one shirt, he did not suffer fu:lm th.is type of problem.
"
Qlllulosic,fiber,Fiber,material,subclass of,"What is mm-Qlllulosic :fiber?
"
Linen,textile,Natural fiber,fiber,subclass of,"Why linen is called a natural fiber?
"
Bachelor of Arts,academic degree,Academic degree,academic title,instance of,"c.
"
Arju,fictional human,Clothing,work,wears,"Explain what type of clothes Arju should wear.
"
Philip II of Spain,human,President of Spain,public office,position held,"d.
"
Summer,recurring event,Winter,recurring event,opposite of,"Rationalize the fact that although cotton is comfortable in summer it is not comfortable in winter.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Mr. President,television series,American Broadcasting Company,television station,production company,"Mr.
"
Polyvinyl chloride,None,Pipe,artificial physical object,use,"Milon bas a PVC pipe manufacturing industty.
"
Emon,human,Mamun,human,spouse,"He asked Emon and Mamun to supply raw materials.
"
Volcanic mareriat,mareriat,Mareriat,None,subclass of,"property of the mareriat eupplied by Mam1m is that it can be given any shape in molten state but it is chemically inert.
"
Biodegradable,organic matter,Soil,granular material,opposite of,"Both the materials were non biodegradable in soil.
"
Monomer,molecule,Molecule,molecular entity,subclass of,"What is monomer?
"
Melamine,None,Polymer,group or class of chemical substances,instance of,"Why melamine is called a polymer?
"
Bachelor of Arts,academic degree,Academic degree,academic title,instance of,"c.
"
Mamun Dam,dam,Dam,infrastructure,instance of,"How do the materials eupplied by Em.on and Mamun dam~ environmental balance?
"
Explain language,constructed language,English language,language,influenced by,"Explain.
"
Philip II of Spain,human,President of Spain,public office,position held,"d.
"
Mr. Spock,fictional human,James Bond,book series,creator,"Which raw materials will you suggest fur Mr.
"
Polyvinyl chloride,None,Pipe,nan,use,"Milon to marn,ractitte PVC pipe?
"
Can you remember their characteristics,None,Dog,organisms known by a particular common name,facet of,"can you remember their characteristics?
"
Coptic script,natural script,Herculean script,alphabet,use,"Herc you will get a c;onc;cpt about how we cm use these in our daily life.
"
Acid,None,Acid poisoning,disease,has effect,"• &plain the use of acid in daily life and caution in handling acids.
"
Misuse of acid,social issue,Social issue,problem,instance of,"• Analyze the social effect of misuse of acid.
"
Alkalioit,chemical substance,Acid,None,subclass of,"• Evaluate the acidity and alkalioit.y of different su.bstanoes by using in.di cator (litmus paper, em-act from flowers and vegetables prepared in previous class).
"
Fur,animal product,Stomacll,anatomical structure,produced by,"• Explain the reason fur acidity in stomacll and selection of the right food.
"
PH,chemical quantity,Chemical substance,group or class of chemical substances,facet of,"• &plain the importance of pH of substances.
"
Chemical property of salt,None,Salt,mixture,facet of,"• Explain the chemical characteristics of salt • &plain the necessity of salt in daily life.
"
Alkali acid,nan,Acid,None,subclass of,"• Prepare different types of salts by doing experiment (metal+ acid, metal oxide+ acid) • Recognize the contribution of acid, alkali and salt to our daily lire.
"
Arid,None,Organic acid,nan,instance of,"1S2 Science 7.lAcld 7.1.1 Strong and Weu:Arid You have learnt about some organic acids in class VIII.
"
Hydrogen,chemical element,Water,None,part of,"You also know that acids produce hydrogen ion (H+} in water.
"
Manganic acid,None,Acid,None,instance of,"There are some acids, particularly mganic acids, which do not dissociate completely in water, i.e.
"
Dissociate ion,ion,Ion,molecular entity,subclass of,"they dissociate partially which means all the acid molecules present do not produce H+ ion.
"
Weak acid,None,Acid,None,subclass of,"These acids are called weak acids (Fig: 7.01).
"
1he other hand,None,2he other hand,None,opposite of,"On 1he other hand.
"
Hydroien,None,Acid,None,subclass of,"mineral acids completely dissociate in water to produce hydroien ion (H+) i.e.
"
Dissociation reaction,chemical reaction,Acid,None,participant,"all the acid molecules present undergo dissociation.
"
Camonit acid,None,Acid,None,instance of,"There are some acids such as camonit acid which is not an orgamc acid but a weak acid.
"
Weak acid,None,Strong acid,class of chemical compounds with similar source or occurrence,followed by,"Some important weak and strong acids are shown in table 1.
"
Citric acid,None,Acid,None,instance of,"H~OCIOl'lc edd Nilric:Ac:id """"""""'°'""' Citric Acid OxallcAdd h:tlicodd ~ ii ~ w'.
"
"Cli,OOCli Ha I-NO",Greek letter,Greek alphabet,alphabet,part of,"'><' '><' '><' ¢AO, c.JI.O, Cli,OOCli Ha I-NO.
"
Acetic acid,None,Acid,None,instance of,"H,$0, Fie, 7.01 : Strong and weak acid Weakad.d Sirongadd Acetic acid (CH3COOH) Sulphuric acid (HzSO~ Citric acid (C6HaO,) Nitric acid (HN03) Oxalic acid (HOOC-COOH) Hydrochloric acid (Hd) ...
"
Vinegar,condiment,Acid,None,subclass of,"To 1reat the sting, the paste uaed contains vinegar and baking soda which are acids.
"
Inflammation,nan,Irritation,clinical sign,subclass of,"irritation and swelling reduce.
"
Pepsi,brand,Soft drink,non-alcoholic beverage,subclass of,"153 Fi:, 7.0l : Vmcgar is llllcd in pmiavation of pickles It is common that after taking rich diet like Polao, Bhiani etc, we drink soft beverage like Pepsi, C.oca-cola, and Sprite etc.
"
Digestion,biological process,Digestion,biological process,has effect,"Do they help us in digestion?
"
Stomach,anatomical structure,Digestion,biological process,use,"In 1l!ct, To digest food, specific amount of hydrochloric acid is required in the stomach.
"
Clifficultly in digestion,indigestion,Indigestion,nan,subclass of,"If this amount is alten::d significantly, it may cause indigestion or clifficultly in digestion.
"
Soft drink,non-alcoholic beverage,Acidic drink,drink,has quality,"Soft drinks are slightly acidic, and so, helps to digest food.
"
Lactic acid bacteria,bacteria,Yoghurt,food,use,"Fig. 7.1)3: Lactic acid present.in Borbani or yoghurt favours dige1tion Pomia-20, Science, Cl.au 9-10 You have learnt in class vm that lemon.
"
Apple,fruit,Fruit,plant organ,subclass of,"orange, apple, guava, gooseberry, at.ar fruit etc.
"
Diffe1 ent,None,Rganic acid,structural class of chemical compounds,instance of,"contain diffe1 ent type« of o:rganic acids which are essential fur WI.
"
Ascorbic acid,None,Vitamin C,None,subject has role,"Some of 1hem prevent disease also, for example, vitamin C or ascorbic acid.
"
Lcnow,religious concept,Ua,deity,facet of,"Do you lcnow that it helps ua in repairing wmmds and.
"
Pickling,cooking method,Food preservation,preservation,subclass of,"lack of it in human body c8119es a di!lease named acurvy7  154 Science Do you know what is used to preserve pickles of mango, olive etc (Fig: 7.02)?
"
Vinegar,condiment,Acetic acid,None,made from material,"It is none other than vinegar or acetic acid.
"
Borhani,food,Curd,food,subclass of,"Do you think that Borhani or curd (Fig : 7.03) is helpful in digesting rich food taken usually in parties?
"
Lactic acid,None,Digestion,biological process,subject has role,"Yes, like soft beverage, lactic acid present in Borhani and curd favours digestion.
"
Biscuit,food,Bread,bakery product,subclass of,"Do you know what is used to puff cake, biscuit and bread?
"
Baking soda,food ingredient,Baking,engineering process,use,"It is done by using baking soda.
"
Carbon dioxide,None,Yeast,organisms known by a particular common name,has parts of the class,"In warm condition, baking soda reacts with yeast and releases carbon dioxide which puffs baked items.
"
Toilet cleaner,cleaning product,Toilet,facility,subclass of,"Do you know which are the main ingredients in household toilet cleaner?
"
Hydrochloric acid,None,Acid,None,instance of,"The main ingredients are strong acid such as hydrochloric acid, nitric acid and sulph- uric acid.
"
Lead storage,battery,Electric battery,assembly,subclass of,"Moreover, the lead storage battery used in vehicles, to run IPS, to produce elec- tricity by solar panel, requires sulphuric acid.
"
Fertilizer,chemical substance,Plant nutrients,nutrient,subclass of,"We know that, for crop production, we use fertilizers as plant nutrients.
"
Ammonium nitrate,None,Fertilizer,chemical substance,instance of,"The inor- ganic fertilizers used widely are ammonium nitrate (NH4NO3), ammonium sulphate [(NHJ2SO4] and ammonium phosphate [(NH4\POJ These are produced from nitric acid, sulphuric acid and phosphoric acid respectively.
"
Acid,None,Acid,None,instance of,"From the above discussion, it is obvious that different types of acids are involved in our life inseparably.
"
Acid,None,Role,role,instance of,"Therefore, the role of acids is immense and undeniable.
"
Strong acid,None,Acid,None,subclass of,"However, some acids particularly strong acids (H2SO4, HNO3, HCl) are very harmful not only to human health but also to other materials used in our daily life.
"
Burn,clinical sign,Skin condition,integumentary system disease,subclass of,"Exposure of any human organ to concentrated strong acids results in severe burning leading to permanent lesion.
"
Acid throwing,throwing,Burning,clinical sign,has effect,"You might watch on television or newspa- per the burning of human body by acid throwing.
"
Burning,chemical reaction,Acid,None,has cause,"Even most of the common cloth is also burned by acids.
"
Corrosion,degradation,Metal,material,facet of,"Similarly, most of the metals are corroded by strong acids.
"
Washing,cleaning,Water,None,uses,"If acid falls on our body by chance, that part of the body should be washed using much water.
"
Bue,None,Salt,mixture,subclass of,"Uae of Acid, Bue and Salt lSS ~GroapWork Tuk: Observation of the Acidity/Alkalinity of Soil (Fig : 7.04) Materials required: A beaker, soil sampl.o, red and blue litmus paper, tlower/extta.cts, glass rod.
"
Water,None,Water,None,part of,"water, tong.
"
Gram,SI derived unit,Water,None,measured physical quantity,"Procedure: Take about 100 gram of soil in the beaker and add 10-20 mL of water in the beaker.
"
Binder,container,Glass,material,made from material,"With tbe help of the glass rod, stir the mixture.
"
Weathering,destruction,Weathering,destruction,has effect,"Wait for sometime for sedimentation.
"
Red litmus paper,litmus paper,Blue litmus paper,litmus paper,followed by,"Now with the help of tong, dip the red litmus paper in the mixture first and, then 1he blue litmus paper.
"
Laboratory note book,note book,Laboratory,research institute,use,"Note down the changes in laboratory note book.
"
Basicity,chemical property,Acid,None,facet of,"Now, take 2-3 mL of tbe soil mixture in each of several (tbe number depends how many extracts you have prepared) test tubes and add flower extracts one after another separately in the Fig. 7.04 : Test of acidity or basicity of soil test tubes and observe the changes in colour and note it down.
"
Acid,None,Chemical substance,group or class of chemical substances,subclass of,"Soil can be acidic, aHCJJJine or neutral and that depends on the chemical substance present init Now you can check the acidity and alkalinity of household materials like toothpaate, face wuh and !IOllp.
"
Acidology,academic discipline,Acid,None,studies,"7.1.3 Mlsme of Acids, Laws and Soclal Effect.I Some wicked people (Fig : 7.05) are committing serious crime lhrowin~ acids on human body in one hand; on the other hand, they are misusing such valuable resources.
"
Whoa,None,Acid poisoning,disease,facet of,"Hence, the acid victims whoa.
"
Suicide,killing,Self-harm,symptom,subclass of,"are mostly women because of their weird appearance hide themselves from the society and in some cases, they commit suicide.
"
Acid-related deaths,cause of death,Acid,None,facet of,"From a study, it is seen that acid victims arc usually girl students or housewives.
"
Acid terrorism,terrorism,Terrorism,extremism,instance of,"So, it is cleer that due to acid terrorism, many talented and brilliant students cannot continue their study.
"
Housewife,profession,Housewife,profession,subclass of,"When the Science victims are housewives, they lead an Fl&, 7.o5: Wicked people are committing inhuman and miserable family life.
"
Acid Throwing Acid 1hrowing,crime,Crime,social issue,instance of,"So, seri.OW1 crime llo:owiug acida on human body we have to raise om voice against acid terrorirm and also have to make people conscious of it 7.1.4 Penalty of Acid Throwing Acid 1hrowing is a serious crime.
"
Life imprisonment,punishment,Capital punishment,cause of death,different from,"Accoxding to the Women and Child Repression ControlAct-1995 ofBanglad~ the p•rnishment could be life time imprison- ment or death sentence.
"
Murder,crime,Punishment,action,has effect,"1n one hand, the perpetrat.ors of acid attack are doing harm to others, on the other hand, they cannot escape punishment It is likely that they are confined in the jail for nist of the life.
"
Acid throwing,throwing,Throwing,intentional human action,subclass of,"So, we need to make people CBR>- ful and aware of the danger of acid throwing.
"
China,sovereign state,Beijing,city,contains administrative territorial entity,"Those who sell acid to the common people so easily must be warned or punished.
"
Acid terrorism,terrorism,Fear,negative emotion,subclass of,"At 1he same time if all should be taught how someone will save oneself if he/she fells victim to acid terrorism.
"
Acid,None,Alkalinity,physical quantity,facet of,"Now, let us cheek the acidity ail(I alkalinity of some substances closely related to our daily life by using those indicators.
"
Toothpaste,personal hygiene item,Acid,None,made from material,"ij Use of Acid, Bue mid Salt 157 r1t:\ ~ GroupWork Tulk: Observation of Acidity and Alkalinity of Toothpaste (Fig: 7.06) Materiala requited: Toothpaste.
"
Test tube,laboratory equipment,Litmus paper,paper,made from material,"litmus paper, a beaker, flower extracts, glass rod, water, tong, test tubes.
"
Toothpaare,None,Drink,food,instance of,"Procedure: Take about 4-5 gram of toothpaare in the beaker.
"
Water,None,Glass,material,part of,"Add 5-10 mL of water in the beaker and stir the mixture well with the help of the glass rod.
"
Pepsi,brand,Drink,food,subclass of,"Keep the mixture for sometime.
"
Now,time interval,Time interval,time interval,instance of,"Now.
"
Light,electromagnetic wave,Color,quality,part of,"with the help of the toll8, dip the blue litmus paper in the mixture fitst and observe the colour change.
"
Chaogr,color,Color,quality,instance of,"Similarly, dip the red litmus paper and observe the colour chaogr..
"
Red,color,Blue,color,followed by,"The colour of the red litmus paper changed to blue and that of blue litmus paper Fig. 7.06: Tust of acidity a.nd remained unchanged.
"
Tootbpaate,None,Toothpaste,personal hygiene item,part of,"It mean.a that alkalinity in toothpaste tootbpaate is an alkaline, substance.
"
Test tube,toothpaste,Toothpaste,personal hygiene item,subclass of,"Now take 1-2 mL toothpaste in test tubes, add the flower and vegetable extracts a.nd observe the changes.
"
Juice,drink,Soft drink,non-alcoholic beverage,subclass of,"Now you can cbe()k the acidity and alkalinity of fruit juice, soft drinks etc.
"
Juice,drink,Drink,food,subclass of,"~ Group Work 'law Identification of Acidity and Alkalinity of Different Types of Drinks and Fruit Juice (Fig : 7.07).
"
Coca cola,soft drink,Soft drink,non-alcoholic beverage,subclass of,"Materiala required: Different types of drinks ( coca cola, sprite, seven up, fanta etc.) and fruit juice (mango, litchi, orange etc.), litmus paper, a beaker, flower extracts.
"
Airer Science,laboratory equipment,Drinking vessel,container,subclass of,"158 Procedure: Take the drinks and juices in the beaker one airer Science another and dip the blue and red ~ litmus paper.
"
D J~,color,Color,quality,instance of,"What kind of D J~ ~ colour change do you observe?
"
Red,color,Color,quality,instance of,"1 The colour of the red litmus ~ paper has not changed but that F""ig.
"
PH,chemical quantity,Acid,None,facet of,"7.fYl : Identification of acidity of blue litmus paper has and a.Uralinity of difment l:jpes of changed to ffll.
"
Drinlci,fruit juice,Fruit juice,drink,subclass of,"What is drinlci and :fruit juices understood from this?
"
Juice,drink,Drink,food,subclass of,"The drinks and juices, we usually drink.
"
Acid,None,Chemical substance,group or class of chemical substances,subclass of,"are acidic substances.
"
Juice,drink,Drink,food,subclass of,"Now, observe what changes occur in C&Se of each drink and juice by adding previously~ flower extracts one after another.
"
Stomach,anatomical structure,Digestion,biological process,use,"7.1.6 Reasons of Acidity in Stomach and Selection of Proper Food You all know that to digest food hydrochloric acid is required in the stomach in a particular amount.
"
Acidity in stomach,clinical sign,Acid,None,subclass of,"However, if the amount of acid increases in the stomach that condition is termed as acidity in stomach.
"
Asoll,chemical quantity,Acid,None,calculated from,"There arc many n:asollll fur this kind of acidity (Fig: 7.08).
"
Food,disposable product,Human food,disposable product,part of,"One of them could be the food we take.
"
Juice,drink,Drink,food,subclass of,"You have seen in yOUI group work that most of the beverages and fruit juices we drink are acidic.
"
Stomach,anatomical structure,Acid,None,contains,"Thcrcfo~, excessive intake of thDSe items, particularly when the stomach is empty, may cause acidity.
"
Coffee,drink,Tea,tea,different from,"Other beverages such as tea., coffee, alcohol all!o result in increased acidity.
"
Acid,None,Stomach,anatomical structure,facet of,"In addition, fried food items, fa!B and oily foods are also responsible for acidity in stomach.
"
United States Department of Health and Human Services,ministry of health,United States,sovereign state,applies to jurisdiction,"Acc:ording to the data obtained from Department of Health, USA.
"
Chili pepper,food ingredient,Tboda,food,subclass of,"onion, garlic, chili and other apicy tboda, chocolate etc.
"
Reaaon,chemical element,Acid,None,subclass of,"also could be the reaaon for acidity.
"
Medication,drug,Food,disposable product,subclass of,"Other than food stu.ft stn:ss, mgular food intake, even mgular and insufficient sleeping habit ma.y cause acidity.
"
Stomach,anatomical structure,Acid,None,contains,"Moreover, bacterial infection often could be the reason for acidity in the stomach.
"
Acid,None,Salt,mixture,different from,"Uae of Acid, Bue and Salt 159 J q •• Fig. 7 .OS : Amount of acid in stolllllCh may increase due to varioua reasons What can be done to protA:ct us from acidity by selecting right kind of fuod?
"
Food,disposable product,Acid,None,has effect,"At first, the food stuff responsible for acidity can be taken in small amount or if it is neceseBJY, can be avoided temporarily.
"
Alimentary acid,None,Acid,None,facet of,"Secondly, there are food items which are alJcsJlne ln nature and can neutralize acidity; intake of such food items can protect us from acidity.
"
Broccoli,taxon,Vegetable,food,subclass of,"Most of the food items in this categO!)' are vegetables such as broccoli.
"
Spinach,taxon,Bean,food,has fruit type,"spinach, carrot, beans, beat, lettuce.
"
Asparagus,taxon,Spice,condiment,parent taxon,"asparagus.
"
Mushroom,organisms known by a particular common name,Mushroom,sporocarp,subclass of,"mushroom.
"
Potato,taxon,Maize,taxon,parent taxon,"maize, potato.
"
Cauliflower,taxon,Cauliflower,taxon,subclass of,"cauliflower etc.
"
Moieover,grain,Grain,food ingredient,subclass of,"Moieover, 1here are some food grains which are able to reduce acidity.
"
Pulse maize,taxon,Maize,taxon,parent taxon,"Those are pulse, sweet maize etc.
"
Soya butter,nan,Butter,nan,subclass of,"Among the milk based food it.ems soya butter, butter produced from goat milk, soya milk, nut milk are alkaline and can decrease acidity.
"
Nuta,taxon,Cereal,grain spirit,this taxon is source of,"Excess acidity can be minimized by different types of nuta, hCiba1 tea, gm:n 1ea, and ginger tea a& well.
"
PH,chemical quantity,Acid,None,facet of,"7,2 Neeeasity ofKnowin& pH We can identify whether a substance is acidic, alkaline or neutral by indicators.
"
Acid,None,Alkali,nan,different from,"We cannot estimate how much acid or alkali is there i.e.
"
Meuure acidity,chemical quantity,Jka1inity,chemical quantity,different from,"we cannot quantitatively meuure acidity or aJka1inity by indicator.
"
PH,chemical quantity,PH,chemical quantity,facet of,"That can be done by measuring pH.
"
Finland,sovereign state,Stockholm,city,capital,"fn ...
"
PH,chemical quantity,PH,chemical quantity,facet of,"~ chapter 2, you have learnt about pH.
"
PH,chemical quantity,Neutral pH,pH,facet of,"You also know that aqueous solutions of  160 Sciaice neutral substances containing no acid or base have pH 7.
"
PH,chemical quantity,Acid,None,facet of,"If acid is added to that, pH lowers.
"
Fiuthcr,chemical quantity,PH,chemical quantity,calculated from,"Further addition of acids lowers the pH fiuthcr and so on.
"
Neufral,aqueous solution,Aqueous solution,solution,instance of,"On the other hand, addition of alkali to the aqueous solutions of neufral.
"
PH,chemical quantity,Alkali,nan,facet of,"substances incres.ses pH and the more the alkali is added, the more the value of pH increases.
"
PH,chemical quantity,Acid,None,facet of,"0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 Acidic Neutral Alkaline Fig. 7.09 ~ Universal indicator colom: chart So we can say- For neuttal substance or pure WllW?', pH= 7 For acidic solution, pH<7 For alkaline solution, pH >7 It is very important to know the pH in many cases including human health, consumer products, agricultural practices, even in most of the industrial process- es, pH is a very important parameter.
"
PH,chemical quantity,Blood,animal product,facet of,"Do you know the pH of human blood?
"
PH,chemical quantity,Blood,animal product,facet of,"pH ofhuman blood (arterial) is 7.4.
"
Netherlands,country,Amsterdam,city,capital,"i.e.
"
Alkaline,None,Alkaline,None,greater than,"it is slightly alk:aline.
"
PH,chemical quantity,Bacteria,taxon,facet of,"Min.or alteration of pH(~ 0.4) may cause severe health prob- lems, even deGth.
"
PH,chemical quantity,Food intake, Intake,facet of,"Saliva is a very important part of food intake and digestion and it is very effective when it8 pH is about 6.6.
"
PH,chemical quantity,Digestion,biological process,facet of,"The pH required for digestion in stomach is 2.0.
"
PH,chemical quantity,Diarrhea,nan,facet of,"An alteration of about pH 0.5 may hamper digestion.
"
PH,chemical quantity,Urine,body fluids,facet of,"pH value less than 7.0 of urine indicates healthy condition.
"
PH,chemical quantity,Acid,None,facet of,"Use of Acid, Base and Salt 161 Soil pH usually ranges from 4.0-8.0.
"
Calcium,chemical element,Nutrient,chemical substance,subclass of,"If the soil pH becomes lower than 3.0, soil nutrients like calcium (Ca) and magnesium (Mg) are lost resulting in reduced fertility.
"
PH,chemical quantity,Acid,None,facet of,"Hence, for acidic soil, fertilizers containing calcium and magnesium are applied to adjust pH.
"
Alkaline soil,soil type,Soil,granular material,subclass of,"On the other hand, if the soil becomes highly alkaline i.e.
"
PH,chemical quantity,Fertilizer,chemical substance,facet of,"if soil pH is more than 9.5, the fertility decreases.
"
Root,plant organ,Plant,taxon,part of,"In that case, aluminium ions (AP+) are easily transported to plant roots causing significant harm to the plants.
"
Nitrate,None,Fertilizer,chemical substance,use,"pH of alkaline soil is controlled by applying nitrate and phosphate fertilizers.
"
Face wash,cosmetics,PH,chemical quantity,has quality,"Face wash available in shops have pH 5.5, why?
"
PH,chemical quantity,Acid,None,facet of,"It is due to the fact that, the pH of matured human skin is acidic and it ranges from 4.0-6.0.
"
PH,chemical quantity,Skin condition,integumentary system disease,facet of,"However, the pH of skin of newborn babies is close to 7.
"
Adult,organism,Child,human,opposite of,"Therefore, most of the cosmetics used for adult should not be used by kids; otherwise, there could be a severe damage to their skin.
"
Chemical process,process,Industry,industry,part of,"pH is very important in industrial chemical processes.
"
Lozenge,food,Baby food,food,subclass of,"Medicines, inks, baby foods, lozenge, leather manufacturing among others are few examples where control of pH is essential.
"
Electroplating,chemical reaction,Chemical reaction,chemical process,instance of,"In addition, chemical reaction related to photography, manufacturing and use of dyes, electroplating on metallic substances etc.
"
PH,chemical quantity,Controlled pH,None,facet of,"in all cases, controlled pH is required.
"
PH,chemical quantity,Solution,homogeneous mixture,facet of,"There is a chart to understand which standard of pH solution will assume which colour (Fig : 7.09).
"
Universal indicator,color chart,Color chart,chart,subclass of,"It is called universal indicator colour chart.
"
PH,chemical quantity,Color,quality,facet of,"The colour assumed by the solution after being added some drops of universal indicator to it, is compared with universal indicator colour chart and thus pH is measured.
"
Chemical property,quality,Chemistry,academic discipline,facet of,"Now, let us discuss their chemical characteristics.
"
Red,color,Blue,color,opposite of,"7.3.1 Change in Colour of Indicators by Chemical Reaction: All bases change the colour of red litmus paper to blue.
"
Phenolphthalein,None,Medical sign,physiological condition,instance of,"Besides, they also change the colour of other indicators such as methyl orange, methyl red, phenolphthalein etc.
"
Ninth grade,educational year,Secondary school,school,part of,"Forma-21, Science, Class 9-10  162 Table 1: Change in Colour of Indicators Due to Chemical haction 'With Base Indicator Colollr of lncUcatUI' CoJOliraf'J'ndkator IIIBIR Red Litmus Paper Red Blue Methyl Orange Orange Yellow Methyl Red Red Yellow Phenolphthalein Colourlees Pink Behavior in Wat»:,rt Water soluble bases i.e.
"
Hydroxy group,functional group,Ion,molecular entity,instance of,"alkalis produce hydroxyl ion (Olf) in water.
"
Na0H-_,protein,Protein,group or class of chemical substances,instance of,"Na0H-_,..
"
Na,chemical element,Olr,chemical element,followed by,"Na+ + Olr KOH K+ + OH' NH40H NH/ + Olr Reaetfon With Add: Base reac1s with acid and produces salt and water by ncub:alization reaction which will be discussed later in this chapter.
"
New Zealand,sovereign state,Tasmania,state of Australia,contains administrative territorial entity,"Do you see any change?
"
Blue,color,Red,color,opposite of,"The litmlls paper has turned blue and it proves that a base changes the :red litmus into blue.
"
Hydrochloric acid,None,Dilute,None,instance of,"Now, add dilute hydrochloric acid to the beaker with the help of the dropper and stir well.
"
Light bulb,laboratory equipment,Laboratory equipment,equipment,subclass of,"Dip the blue litmus paper you got before and observe the changes.
"
Blue,color,Color,quality,instance of,"At the beginning of adding HCI, there will be no change in the colour ofblue litmus paper.
"
Litmus paper,paper,Paper,intermediate product,subclass of,"Add more HCl gradually and cheek whether the blue litmus paper changes its colour or not.
"
Bolivia,sovereign state,Buenos Aires,city,capital,"At a stage, upon the addition of HCJ..
"
Red,color,Blue,color,opposite of,"blue liunus paper will change its colour to red.
"
Acid reaction,chemical reaction,Chemical reaction,chemical process,subclass of,"The reason is, due to addition of acid, a Fig. 7.10 : Observation of chemical chemical reaction occ\l1'8 between pioperti.:11 of bases 163 the base (NaOH) and acid.
"
Acid,None,Acid,None,has quality,"When the entire NaOH reacts, further addition of acid makes the solution acidic and.
"
Red,color,Color,quality,instance of,"therefore, the colour of blue litmus change11 to red.
"
Alkali,chemical substance,Oar,organisms known by a particular common name,part of,"7.3.2 Use of Alkali in Oar Daily Life and Caution Do you know the reasons for irritation.
"
Bee,clade,Ant,taxon,parent taxon,"pain and swelling when bees sting or antB bite?
"
Formic acid,None,Inflammation,nan,subject has role,"When antR bite, they release formic acid resulting in irritation and pain.
"
Formic acid,None,Bee,clade,found in taxon,"On the other hand, when bees sting, formic acid,.
"
Melittin,None,Soap bar,home appliance,subject has role,"melittin and aparrrin are soap bar red litmus paper 1uma bhlo bytio allcllli ~80IIP seereted and all these thn:e acidic chemicals result in h:ritation, pain as well as swelling in human body.
"
Formula One,tournament,Formula One,tournament,sport,"F1f:.
"
Tottofalbliuityofsoap,taxon,Genus,rank,taxon rank,"7.11 : Tottofalbliuityofsoap Now, the question is what can we do in these casea?
"
Calamine ill,lotion,Lotion,cosmetics,instance of,"Calamine ill a lotion which contains zinc carbonate (ZnCO,); it can be used to solve the problem.
"
Baking soda,food ingredient,Baking,engineering process,use,"Baking soda can also be used.
"
Neutraltze acid,None,Acid,None,instance of,"i Use of Alkali to Neutraltze Acidity of Soll: You all know that increased acidity in soil lowers the fertility.
"
Neutralization,chemical reaction,Fertility,biological process,has effect,"In such cases, alkalWbases can be used to neuttalize  164 Science the acid and fertility can be regained.
"
Lime stone,mineral species,Carbon dioxide,None,subclass of,"Sometimes lime stone (CaCO3) is also useful in this regard.
"
Ammonium hydroxide,None,Household cleaner,cleaning product,subject has role,"Bases as Household Chemicals: Ammonium hydroxide is broadly used as a household cleaner.
"
Toothpaste,personal hygiene item,Alkaline minerals,mineral,made from material,"Toothpaste, a very important substance in our daily life, is alkaline.
"
Acidic mouth disease,disease,Food,disposable product,afflicts,"After taking food, usually acidic condition develops in the oral cavity.
"
Toothpaste,personal hygiene item,Brushing,activity,use,"Therefore, brushing with the help of toothpaste or powder, teeth is cleaned, at the same time, alkali present in paste/powder neutralizes acid in the mouth and therefore, corrosion of teeth is minimized.
"
Hard soap,soap,Soap,organic compound,subclass of,"In addition, to clean dishes, we use hard soap and liquid soap which contain bases (Fig : 7 .11 ).
"
Laundry soap,cosmetics,Sodium hydroxide,None,made from material,"Even the laundry soap that we use for washing clothe is made from sodium hydroxide and fats or oils.
"
Shaving foam,cosmetics,Soap,organic compound,subclass of,"Similarly, soft soap like shaving foam is prepared from potassium hydroxide and fats or oils.
"
Misuse,use,Misuse,social issue,subclass of,"So, we must be cautious in their use and have to make people aware of their misuse.
"
Hand,cardinal body part,Clothing,work,use,"Washing a large amount of clothe by soaps with naked hand cause removal of skin from the surface of palm.
"
NaOH,None,Chemical compound,group or class of chemical substances,instance of,"The chemical responsible for this is NaOH.
"
