entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Body formation,biological process,Human body,nan,part of,"all get into the body and help in body formation.
"
Organic compound,nan,Chemical compound,group or class of chemical substances,subclass of,"These elements are not found as basic elements in the body, they exist with other substances as organic and non-organic compounds.
"
Mineral,chemical substance,Human body,nan,part of,"Mineral basically functions in two ways in our body.
"
Body forming element,chemical element,Human body,nan,part of,"For example - it acts as an body forming element and to control the internal activities of the body.
"
Egg as food,food,Meat,food,subclass of,"Meat, egg, milk, green vegetables and fruits are the main source of mineral salt.
"
Salt,mixture,Mineral,chemical substance,subclass of,"Mineral salt forms the body and controls the internal functions of the body.
"
Bone,nan,Tooth,organ,connects with,"For, the formation of bones, teeth, enzyme and hormone, stimulation of nerves, contraction of muscle, keeping the osmotic balance of the body and activating different enzymes, mineral salt is an essential element.
"
Blood,animal product,Nervous system,nan,part of,"Necessity of mineral salts in human body Calcium forms teeth and bones, coagulates blood and performs the smooth functioning of the nervous systems.
"
Phospholipid,structural class of chemical compounds,Phosphorus,chemical element,made from material,"Phosphorus also forms teeth and bones and makes phospholipids.
"
Red blood cell,cell type,Iron,medication,made from material,"Iron forms the red blood corpuscles, helps the enzymes in their function.
"
Iodine,None,Thyroid,anatomical structure,part of,"Iodine helps in the function of thyroid gland and help the metabolic process to run smoothly.
"
Sodium,chemical element,Body fluid,liquid,part of,"Sodium is essential for most of the body cells and body fluids.
"
Potassium,chemical element,Muscle,nan,physically interacts with,"Potassium plays a vital role in the contraction of muscle.
"
Calcium,chemical element,Vitamin D,group or class of chemical substances,subclass of,"Lesson 9 : Deficiency related diseases Rickets: Calcium is absorbed along with vitamin 'D' in the body.
"
Rickets,rare disease,Hypercapnia,disease,has cause,"Its deficiency causes rickets.
"
Vitamin,organic compound,Organic compound,nan,subclass of,"It has been described in the section of vitamin.
"
Goiter,food,Ghag,food,said to be the same as,"Goiter: It is also called ghag.
"
Dinajpur District,District of Bangladesh,Rangpur Upazila,upazila of Bangladesh,contains administrative territorial entity,"The prevalence of this disease is more in the northern part of our country especially in Rangpur, Dinajpur, Jamalpur and Mymensingh district.
"
Thyroid,anatomical structure,Iodine,chemical element,contains,"In the absence of iodine in the body the thyroid gland becomes bigger and the throat gets inflated.
"
Thyroid hormones,nan,Medical sign,physiological condition,subclass of,"The symptoms of this disease are as follows:  Food and Nutrition 147 • Inflated thyroid gland.
"
Breathing,biological process,Sound,mechanical wave,has effect,"• Sound produced during breathing.
"
Human voice,animal vocalization,Humidity,None,has quality,"• Hoarseness of voice.
"
Swallowing,biological process,Throat,anatomical structure,location,"• Feeling discomfort in the throat and face trouble in swallowing of food.
"
Weakness,clinical sign,Dizziness,clinical sign,subclass of,"• Patient feels dizziness and weakness.
"
Fish liver oil,animal product,Fish as food,seafood,part of,"Remedy At the early stage of this disease, iodized salt, sea fish, fish liver oil and marine algae should be eaten.
"
Physician,occupation,Therapy,treatment,field of this occupation,"If necessary a doctor should also be consulted for proper treatment.
"
Cretinism,rare disease,Iodine deficiency,laboratory finding,has cause,"Cretinism Usually children are exposed to this disease due to iodine deficiency.The symptoms of this disease are as follows: • Growth of the body becomes slow.
"
Face,anatomical structure,Skin,anatomical structure,part of,"• Thick skin and deformed face.
"
Lip,anatomical structure,Tongue,anatomical structure,connects with,"• Thick lips, large tongue and risk of turning mentally retarded.
"
Remedy,treatment,Therapy,treatment,subclass of,"Remedy Proper and timely treatment helps to overcome the problem and to maintains the normal growth of children.
"
Iodized salt,table salt,Preventive healthcare,medical specialty,use,"Prevention Iodized salt should be eaten regularly.
"
Haemoglobin,protein,Red blood cell,cell type,part of,"Anemia Iron is the constituent elements of haemoglobin of red blood corpuscles.
"
Iron deficiency,laboratory finding,Disease,health problem,subclass of,"People with iron deficiency may experience this disease.
"
Pregnancy,physiological condition,Anemia,nutritional deficiency disease,has effect,"If the children and pregnant women lack iron in their food, they suffer from anemia.
"
Infection with round worm,infectious disease,Child,human,afflicts,"Usually children attacked with round worm may experience this disease.
"
Head,cardinal body part,Human body,nan,part of,"Symptoms • Weakness and drowsiness of head and body.
"
Rapid palpitation, palpitation,P palpitation,clinical sign,subclass of,"• Unusually rapid palpitation.
"
Breathing,biological process,Dizziness,clinical sign,has effect,"• Dizziness and hard breathing particularly even with light work.
"
Appetite,nan,Weight loss,clinical sign,facet of,"~ • Loss of weight and appetite.
"
Yolk,food,Egg as food,food,part of,"""'I  148 Science Remedy Vegetables enriched with iron, fruits, meat, egg yolk, liver, etc.
"
Pork,meat,Meat,food,subclass of,"should be eaten in ample quantity.
"
Medication,drug,Physician,occupation,practiced by,"If needed a doctor may be consulted for proper medication.
"
Heart,nan,Circulatory system,nan,part of,"If the disease turns acute, the rate of blood circulation through heart may goes up and one might be at the risk of heart attack following the stoppage of heart beat.
"
Water Water,None,Nutrient,chemical substance,subclass of,"Water Water is an essential nutrient for our livelihood.
"
Water,None,Body,anatomical entity,part of,"Our body contains 60- 70% water.
"
Water,None,Formation of the body,process,part of,"In the formation of the body the role of water is very much important.
"
Bone,nan,Flesh,anatomical structure,part of,"The water remains inside and outside the cells of bones, flesh, skin, nails, teeth etc.
"
Water,None,Food,disposable product,part of,"Almost all food contains water.
"
Water,None,Drinking water,drinking water,part of,"But we meet our demands by drinking water separately.
"
Body formation,biological process,Human body,nan,part of,"Apart from body formation, water controls all the internal activities of the body.
"
Chemical reaction,chemical process,Water,None,has cause,"Without water no chemical reaction can take place.
"
Water,None,Solvent,chemical substance,subject has role,"Water acts as solvent in the body.
"
Digestion,biological process,Food,disposable product,has effect,"The digestion of food goes on in presence of water.
"
Food absorption,biological process,Dissolve,separation process,opposite of,"Again the food nutrients get absorbed in the body while they remain dissolved in water.
"
Circulatory system,nan,Water,None,contains,"Function • Water is responsible for blood circulation and thermal regulation of the body.
"
Waste,material,Material,product,subclass of,"• Water releases waste materials from the body.
"
Perspiration,secretion,Urine,body fluids,facet of,"For example urine, sweats.
"
Cholera,infectious disease,Diarrhea,nan,symptoms,"When cholera and diarrohea occur, a great quantity of water is released through defecation and vomit.
"
Cholera,infectious disease,Diarrhea,nan,symptoms,"If cholera or diarrohea occurs, the patient should be given oral saline or water-salt beverage (Shorbot).
"
Cholera,infectious disease,Diarrhea,nan,symptoms,"It is the easiest treatment for cholera or diarrohea.
"
Oral saline,saline,Salt,mixture,instance of,"Besides, International Center for Diarrhoeal Disease Research of Bangladesh (ICDDRB) has produced packet oral saline for this disease.
"
Drink,food,Water,None,subclass of,"It is mixed with water and then given to the patient to drink.
"
Com saline,saline,Saline,aqueous solution,subclass of,"Recently a saline, named com saline has been invented.
"
Saline,mixture,Water,None,subclass of,"This saline is made up of 1 litre water, 50 gm rice powder and a pinch of salt.
"
Saline,None,Oral administration,route of administration,use,"Task: Earlier you have learnt how to make oral saline.
"
Saline solution,aqueous solution,Oral administration,route of administration,use,"This time you again prepare oral saline.
"
Saline solution,aqueous solution,Oral administration,route of administration,use,"Write down what precautions you need to undertake while preparing oral saline.
"
Shortage of water,nan,Dryness,clinical sign,subclass of,"Dryness If there is a fall in the quantity of water in the body, the cells experience shortage of water.
"
Blood pressure,biomedical measurand type,Circulatory system,nan,facet of,"When the cell water is reduced one gets very thirsty, the blood pressure falls, blood circulation and digestion process are hindered.
"
Neuron,cell type,Muscle,nan,part of,"The body loses weight if there is water shortage and muscles and nerve cells become weaken.
"
Fever,clinical sign,Death,biological process,has effect,"If the water level of the body goes below 20 percent, the normal body function hampered, the patient gets fainted and even may run the risk of death.
"
Roughage,dietary fiber,Dietary fiber,fiber,subclass of,"Food and Nutrition 149 Roughage ( dietary fibre) Roughage is the part of cereal grains, fruits and vegetables which is not digested.
"
Gastrointestinal tract,anatomical structure,Gastrointestinal tract,anatomical structure,part of,"It passes almost unchanged through the gut.
"
Nutrition,science,Nutrition,science,different from,"It is not a nutrition element.
"
Health,nan,Health care,industry,facet of,"But it is very essential to maintain a sound health.
"
Bran,food ingredient,Roughage,food ingredient,subclass of,"Roughage in grains is called bran.
"
Roughage,cellular component,Cellulose,nan,subclass of,"Roughage in fruit and vegetables is the cellulose walls of plant cells.
"
Roughage,fiber,Fiber,material,subclass of,"We get roughage from fibre foods.
"
Type of food,class,Food,disposable product,part of,"Therefore by balanced food we mean the correct amount of food and the correct proportions of each (six) type of food that meet the demands of the body of a particular person.
"
2,natural number,Natural number,integer sequence,instance of,"Such as- 1.
"
Protein,group or class of chemical substances,Food,disposable product,subclass of,"In every single meal of the day the inclusion of six food elements including protein, carbohydrates and fats should be confirmed.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Work location,location,Sex,role,different from,"Food from each group has to be supplied based on age, sex and occupation.
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Fatty food,mixture,Carbohydrate,structural class of chemical compounds,subclass of,"Out of total daily intake of calorie 60-70% from carbohydrates, 10% from proteins and 30-40% from fatty foods should be taken.
"
2,natural number,Natural number,integer sequence,instance of,"For example: 1.
"
Employment,industry,Social status,nan,instance of,"Firstly the list has to be made based on the understanding that the requirements of different food elements vary according to age, occupation, and physical status of a particular person.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Energy,physical quantity,Daily required total energy,UCUM derived unit,recommended unit of measurement,"The daily required total energy should be ensured according to the needs of one's body.
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Protein,group or class of chemical substances,Food,disposable product,part of,"The food should contain correct proteins needed for body formation and the ~ prevention of its decay.
"
Iupiter,Greek deity,Jupiter,Greek deity,child astronomical body,"""'I  150 4.
"
Water,None,Food,disposable product,subclass of,"Ensure the presence of appropriate vitamins, mineral salts and water in food.
"
Noorjahan Begum,human,Begum family,noble family,family,"Justify the rationale behind the selection of different foods for the members of Noorjahan Begum's family?
"
Ecosystem,biome,Natural environment,physico-geographical object,subclass of,"Chapter Fourteen Environment and Ecosystem You know, our environment comprises of everything that we have around us.
"
Organism,anatomical entity,Natural environment,physico-geographical object,part of,"the living organisms and non-living matters of an area constitute the environment of that particular area.
"
Earth,inner planet,Earth,inner planet,manifestation of,"You must have observed that, there are different types of environment on earth.
"
Marine water,nan,Fresh water,liquid,subclass of,"We may categorise them into three main heads, namely, fresh water, marine water and land.
"
Abiotic factor,None,Biotic factor,None,different from,"Each of these three environment also have special types of biotic and abiotic factors.
"
Life,phenomenon,Death,biological process,opposite of,"These living and non-living wmponenta are interrelated with each other.
"
Plant,taxon,Organism,anatomical entity,subclass of,"You know, among living components of the environment, there are plants and animals of diffuent types.
"
Survival skills,skill,Survival,activity,use,"For survival.
"
Interdependent plant,plant,Plant,taxon,subclass of,"these plants and animal, are interdependent and interrelated with each other.
"
Food chain,system,Food web,consumer-resource interactions,part of,"At the end of thiJ chapter, we will be able to- • explain different environmental components and environmental types; • explain food chain and food web; • • e,q,lain the flow of energy in the ecosystem; analyze the role of ecosystem in maintaining environmental ( ecological) balance; • realize die impact of ecosystem on living beings and make aware of the protection of ffi>S)'Stem.
"
Ecosystem,biome,Organism,anatomical entity,instance of,"Fomia-20-Sci=, Clasa-8  154 Science Lesson 1 : Ecosystem There are different types of living organisms in different environment of the world.
"
Weather,state,Climate,physical phenomenon,part of,"In different regions of each habitat, there exists a vast dissimilarity in their climatic condition, weather and other abiotic and biotic factors.
"
Organism,anatomical entity,Earth,inner planet,part of,"For these dissimilarity, the earth is inhabitated by various different types of organisms.
"
Organism,anatomical entity,Organism,anatomical entity,different from,"The organisms you see in the forest are different from those inhabitated in the pond.
"
Abiotic,organism,Organism,anatomical entity,subclass of,"There is a close relationship between biotic and abiotic components of these environment.
"
Plant,taxon,Animal,taxon,subclass of,"Further, the animals, plants of an environment are dependent on one another for their survival.
"
Ecosystem,biome,System,structure,instance of,"In this way, the living component of a particular environment is functioning and interacting with the abiotic components to form a relatively stable system, called ecosystem.
"
Garden,venue,Ecosystem,biome,subclass of,"The garden near your house or school is the example of a small ecosystem.
"
Ecosystem,biome,Biome,landscape,has parts of the class,"Lesson 2 : Components of ecosystem As you know, ecosystem consists of abiotic (non-living) and biotic (living) components.
"
Abiotic component,ecosystem,Ecosystem,biome,subclass of,"Abiotic components: All non-living components of an ecosystem is abiotic components.
"
Inorganic compound,None,Organic compound,nan,subclass of,"These are classified into two categories: (a) Inorganic or physical components and (b) Organic substances.
"
Mineral,chemical substance,Soil,granular material,part of,"Inorganic component consists of minerals, soil, light, water, air, temperature, humidity, etc.
"
Organic substance,organic compound,Organic matter,material,subclass of,"Dead and decomposed organic materials of living organisms are known as organic substances.
"
Inorganic compound,None,Organic compound,nan,subclass of,"These inorganic and organic components are very essential for the survival of the living organism.
"
Plant,taxon,Microorganism,organism,subclass of,"Biotic components: Biotic components include plants, animals and micro-organisms.
"
Abiotic,organism,Biome,landscape,opposite of,"As you have learnt in lesson one, there is an interrelationship between biotic and abiotic components.
"
Ecosystem,biome,Organism,anatomical entity,has parts of the class,"To keep ecosystem functional, these living organisms play certain role and on the basis of their contribution biotic components are of three types, for example - (a) Producer (b) Consumer and (c) Decomposer.
"
Photosynthesis,biological process,Sunlight,light,uses,"They manufacture carbohydrate food in presence of sunlight by the process of photosynthesis.
"
Ecosystem,biome,Ecosystem,biome,instance of,"All the animals of an ecosystem are directly or indirectly dependent on this food.
"
Consumer,None,Animal,taxon,subclass of,"(b) Consumers: The animals which live on eating organic matters obtained from plants or on other animals are known as consumers.
"
Primary consumer,consumer,Consumer,None,subclass of,"These consumers are again divided into three groups- Primary consumers: All animals which consume plants or plant parts are known as primary consumers.
"
Herbivore,consumer,Consumer,None,subclass of,"They are also called herbivores.
"
Insect,taxon,Herbivore,consumer,subclass of,"From minute insect to many large animals are included in the group of herbivores.
"
Goat,organisms known by a particular common name,Cattle,organisms known by a particular common name,subclass of,"For example- cow, goats etc.
"
Secondary consumer,consumer,Primary consumer,consumer,opposite of,"Environment and Ecosystem 155 Secondary consumers: Those which live on eating primary consumers.
"
Frog,taxon,Bird,taxon,subclass of,"For example frog, bird, man etc.
"
Carnivore,zoophage,Carnivore,zoophage,subclass of,"They are also called carnivores.
"
Tertiary consumers,animal,Animal,taxon,subclass of,"Tertiary consumers: Animals which feed on secondary consumers are called tertiary consumers.
"
Tortoise,taxon,Frog,taxon,parent taxon,"For example- frog, tortoise, stork, man etc.
"
Trophic level,None,Food level,None,different from,"Some of these animals take food from more than one food level (trophic level).
"
Omnivore,consumer,Animal,taxon,subclass of,"They are called omnivores.
"
Potato,taxon,Rice,food ingredient,has fruit type,"When we take pulse, rice, potato etc.
"
Herbivore,consumer,Consumer,None,subclass of,"we are primary consumers or herbivore.
"
Meat,food,Fish as food,seafood,different from,"But when we eat fish and meat , we are secondary or tertiary consumers.
"
Bacteria,taxon,Microorganism,organism,subclass of,"(c) Decomposers: These are wide range of microorganisms including bacteria and fungi.
"
Plant,taxon,Microorganism,organism,subclass of,"After the death of plants and animals these micro-organisms act on their bodies and decompose.
"
Inorganic compound,None,Organic compound,nan,subclass of,"Finally, the decomposed body forms different organic and inorganic components.
"
Atmosphere of Earth,atmosphere,Soil,granular material,made from material,"Some of the nutrients are used by them and the rest are mixed up with the soil and air.
"
Natural process,process,Process,process,instance of,"The green plant again consumes those as a natural process.
"
Ecosystem,biome,Ecosystem,biome,instance of,"These action and reaction, between the biotic and abiotic components of the nature, has created the ecosystem as a potential self-supporting ecological unit.
"
Types of ecosystem,ecosystem,Ecosystem,biome,subclass of,"Lesson 3-5 : Types of ecosystem In natural environment, there are two types of ecosystem.
"
Landscape,territorial entity,Ecosystem of water,ecosystem,opposite of,"They are ecosystem of land and ecosystem of water.
"
Ecosystem of water,ecosystem,Ecosystem,biome,instance of,"In this lesson you will learn about ecosystem of land and ecosystem of water.
"
Land ecosystem,ecosystem,Land ecosystem,biome,subclass of,"Land ecosystem: Land ecosystem may be of different types.
"
Forest,biome,Ecosystem,biome,subclass of,"For example- ecosystem of forest, ecosystem of desert, etc.
"
Forest,biome,Ecosystem,biome,subclass of,"The forest region of Bangladesh may be mentioned as the example of forest ecosystem.
"
Geography of Bangladesh,geography of geographic location,Bangladesh,sovereign state,facet of,"The forest of Bangladesh is divided into two main regions.
"
Khulna,city,Chittagong,city,shares border with,"(a) The forest of Sylhet and Chittagong hill tracts and (b) The Sundarbans forest of coastal region of Khulna.
"
Sundarbans,forest,Forest,biome,instance of,"A brief description of the ecosystem of Sundarbans are given below- The Sundarbans is a single large forest of Bangladesh.
"
Forest,biome,Forest,biome,different from,"The vegetation of Sunderbans is different from the vegetation of other forests.
"
Khulna district,District of Bangladesh,Bay of Bengal,bay,located in or next to body of water,"The Sundarbans is situated in the southern region of Khulna district skirting the coastal belt of the Bay of Bengal.
"
Salt content,physical quantity,Soil,granular material,facet of,"In the ecosystem of the Sunderbans the soil is of high salt density.
"
Sub-tidal zone,coast,Tidal zone,shore,opposite of,"As salinity increases coastward in the tidal and sub-tidal areas, there is a transition of dense mangrove vegetation.
"
Sundarbans,mountain range,Soil,granular material,made from material,"The soil of the Sundarbans is very muddy.
"
Atmosphere of Earth,atmosphere,Earth,inner planet,part of,"So, it is not suitable for air passing.
"
Root,plant organ,Plant,taxon,part of,"So the branch roots of the plants of this region grow erect and spread along the upper layer of the soil instead of inward.
"
Spore,cell type,Root,plant organ,produced by,"Root tip of these plants bear numerous spores through which atmospheric oxygen enters into the plant body for respiration.
"
Gewa,religious concept,Sundari,religious concept,subclass of,"The sundari, """"l garan, gewa, kewra, golpata, etc.
"
Plant,taxon,Plant,taxon,subclass of,"are the major plants of the forest.
"
Deer,taxon,Bird,taxon,subclass of,"Insects, birds, deer, etc.
"
Primary consumer,consumer,Consumer,None,subclass of,"are primary consumers.
"
Science Jackal,taxon,Tortoise,taxon,parent taxon,"156 Science Jackals, tortoises, cranes etc.
"
Secondary consumer,consumer,Consumer,None,subclass of,"are secondary consumers.
"
Tiger,taxon,Hog,taxon,parent taxon,"Tiger, hogs, etc.
"
Tertiary consumer,consumer,Consumer,None,subclass of,"are among the tertiary consumers.
"
Royal Bengal Tiger,taxon,Sundarbans,mountain range,endemic to,"Among them hogs are omnivorous.The Royal Bengal Tiger, chita, monkey, spotted deer, wild hogs, crocodiles, different types of snakes, birds and insects are the major animals of the Sundarbans.
"
Aquatic ecosystem,ecosystem,Ecosystem,biome,subclass of,"Aquatic ecosystem: Aquatic ecosystem is divided into three main types- 1.
"
Ecosystem of ponds,ecosystem,Ecosystem,biome,instance of,"Ecosystem of ponds 2.
"
Ecosystem of rivers,ecosystem,Ecosystem,biome,instance of,"Ecosystem of rivers 3.
"
Marine ecosystem,ecosystem,Ecosystem,biome,subclass of,"Marine ecosystem.
"
Pond,body of water,Ecosystem,biome,subclass of,"An ecosystem of a pond is described here briefly for your understanding.
"
Pond,body of water,Aquatic ecosystem,concept,subclass of,"A classic example of an aquatic ecosystem is the ecosystem of a small pond.
"
Self-regulating pond,pond,Pond,body of water,subclass of,"In fact, a pond is an ecologically independent and self-regulating , _., unit.
"
Abiotic pond,pond,Pond,body of water,subclass of,"In a pond there exist abiotic and biotic ~ ,., ,...
"
1.1.1,literary work,Doctor Who,television series,part of the series,"1 .
"
Electrical component,electrical element,Electrical element,product,part of,"components.
"
Carbon dioxide,None,Oxygen,chemical element,has parts of the class,"The abiotic components are water, Q ' - -....-""""'""--~ dissolved oxygen, carbon dioxide and some ~-I 1 ~ organic matters.
"
Phytoplankton,plankton,Plant,taxon,subclass of,"In a pond ecosystem producers are minute floating or suspended small plants, known as phytoplankton.
"
Water lily,poem,Shapla,religious text,part of,"Water lily (Shapla), Eichhomia etc.
"
Floating macrophyte,macrophyte,Macrophyte,phytochorion,subclass of,"are among floating macrophytes.
"
Zooplankton,organisms known by a particular common name,Microorganism,organism,subclass of,"Like minute floating plants, there are also some microscopic animals known as zooplankton.
"
Snail,organisms known by a particular common name,Mussel,organisms known by a particular common name,subclass of,"Aquatic insects, small fish, mussels, snails etc.
"
Producer,organism,Consumer,None,opposite of,"feed on producer and is known as primary consumers.
"
Diffusion b,None,Diffusion,chemical process,instance of,"Diffusion b.
"
Osmosis,separation process,Separation process,method,instance of,"Osmosis c.
"
Transpiration d,None,Transpiration,biological process,instance of,"Transpiration d.
"
Imbibitions 2,written work,Imbibitions,book series,part of the series,"Imbibitions 2.
"
Smosis,separation process,Osmosis,separation process,instance of,"During osmosis- 1.
"
Semi-permeable membrane,membrane,Membrane,material,subclass of,"semi- permeable membrane is necessary.
"
11.11.11,day,2008 Summer Olympics,Summer Olympic Games,part of,"11.
"
Higher concentration,concentration,Lower concentration,concentration,opposite of,"solute moves from lower concentration to higher concentration.
"
J. R. R. Tolkien,human,Nineteen Eighty-Four,written work,notable work,"111.
"
Higher concentration,concentration,Lower concentration,concentration,opposite of,"solvent moves from lower concentration to higher concentration.
"
Correctness,quality,Opposite,quality,opposite of,"Which of the following is correct?
"
1 C,"version, edition, or translation",2 C,"version, edition, or translation",followed by,"1 C.
"
Forma-5,Latin phrase,Latin,language,part of,"i & ii Forma-5- Science, Class-8 b.
"
Lebanon,sovereign state,Rome,comune of Italy,capital,"n d.
"
3.3,"version, edition, or translation",4.3,"version, edition, or translation",followed by,"3 and 4.
"
Anowara,human,Rajanigandha,human,spouse,"Anowara kept some rajanigandha in the flower vase for her room decoration.
"
Bertrand Russell,human,Prime Minister of the United Kingdom,public office,position held,"In the evening she found the room was full of fragrance of flowers.
"
Science book,literary work,Scientific method,process,main subject,"She noticed similarity of this situation to a special process she has learnt in her science book.
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Diffusion b,None,Diffusion,chemical process,instance of,"Diffusion b.
"
Osmosis,separation process,Separation process,method,instance of,"Osmosis c.
"
Transpiration d,None,Transpiration,biological process,instance of,"Transpiration d.
"
Scientific method,process,Process,process,subclass of,"In the cited process- i.
"
Oxygen,chemical element,Oxygen,chemical element,part of,"oxygen enters into the cell.
"
I,Latin phrase,Latin phrase,language variety,part of,"ii.
"
Plant body,plant structure,Water,None,subclass of,"water releases from plant body.
"
II,Latin phrase,III,Latin phrase,followed by,"iii.
"
Carbon dioxide,None,Carbon,chemical element,has parts of the class,"plant absorbs carbon dioxide for photosynthesis.
"
Correctness,quality,Opposite,quality,opposite of,"Which of the following is correct?
"
I,Latin phrase,II,Latin phrase,followed by,"i & ii b.
"
II,"version, edition, or translation",III,"version, edition, or translation",followed by,"ii & iii d.
"
II Creative Questions,literary work,III Creative Questions,literary work,followed by,"i, ii & iii Creative Questions 1.
"
Kismis,grape variety,Grape,berry,subclass of,"One day Zarif' s mother kept some dried grapes (kismis) in water for cooking vermicelli.
"
Grape,berry,Grape,berry,subclass of,"After sometime Zarif found that the dried grapes are swollen.
"
Painting,activity,Brush,hand tool,uses,"On another side Zarif' s sister was drawing a picture with the help of colour and brush.
"
Glass,container,Water,None,made from material,"At that time a minute amount of colour from the brush drops into a glass of water and spread out in the water.
"
Permeable membrane,membrane,Membrane,material,subclass of,"What is permeable membrane?
"
Intimibition,None,Intimidation,None,has effect,"What do you understand by imbibition?
"
Bachelor of Arts,academic degree,Academic degree,academic title,instance of,"c.
"
Mohammad Zarif,human,Mariam Zarif,human,spouse,"By which process does the dye from the brush of Zarif' s sister spread out in the water?
"
Explain language,constructed language,English language,language,influenced by,"Explain.
"
Philip II of Spain,human,President of Spain,public office,position held,"d.
"
Kismis,grape variety,Grape,berry,made from material,"Why is the swollen up process of dried grapes (kismis) that Zarif observed important for plants?
"
Explain language,constructed language,English language,language,influenced by,"Explain.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Adiba,human,Adiba School,school,educated at,"After returning from school Adiba saw that the plants in the tub had withered away.
"
Nigeria,sovereign state,Riga,capital,capital,"Next morning she found all the plants alive and afresh.
"
Diffusion,physical process,Diffusion,physical process,instance of,"What is diffusion?
"
Transpiration,biological process,Essential evil,evil,said to be the same as,"Why is transpiration called the' necessary evil'?
"
Bachelor of Arts,academic degree,Academic degree,academic title,instance of,"c.
"
Why did the plants of the tub wither away,None,Wither,biological process,facet of,"Why did the plants of the tub wither away?
"
Explain language,constructed language,English language,language,influenced by,"Explain.
"
Philip II of Spain,human,President of Spain,public office,position held,"d.
"
Plant,taxon,Life,phenomenon,taxonomic type,"How did the plants become alive?
"
Explain language,constructed language,English language,language,influenced by,"Explain.
"
Chili pepper,food ingredient,Tomato,taxon,subclass of,"Project: Plant a chilli/tomato sapling in a tub.
"
Urea,None,Concentrated urea,None,instance of,"Add concentrated urea solution after the sapling becomes afresh.
"
Asteraceae,taxon,Spruce,taxon,taxonomic type,"See what changes take place in the sapling in a few days.
"
Causes and effect,None,Observation,process,facet of,"Write down your observation and note down also the cause behind it.
"
Teacher,position,Teacher,position,subclass of,"Discuss with your teacher what it proves.
"
Agriculture,academic discipline,Farmer,agricultural worker,practiced by,"In the light of your observation what suggestions do you have for the farmers of your area?
"
Seed,food,Plant,taxon,produced by,"Chapter Four Reproduction in Plants If you observe you will see a great deal of seeds is produced from a plant.
"
Plant,taxon,Seed,food,this taxon is source of,"From these seeds more new plants are produced.
"
Part of plant,plant structure,Plant,taxon,part of,"Besides, many plants are produced from different parts of plant.
"
Plant reproduction,biological process,Plant,taxon,facet of,"These all are examples of reproduction of plants.
"
Fertilisation,biological process,Germination,biological process,has effect,"At the end of this chapter we will be able to- • differentiate between sexual and asexual reproduction ; • clifferenti.ate between different pollinations; • identify self pollination and cross pollination in environment and explain the reason behind it; • explain po]linations; • explain the process of fertilization; • demonstrate germination through experiment.
"
Reproduction,biological process,Organism,anatomical entity,part of,"Lesson 1-3 : Reproduction Every organism of the world tends to keep its descendants before it dies.
"
Natural phenomenon,phenomenon,Phenomenon,occurrence,subclass of,"This is a natural phenomenon.
"
Offspring,developmental stage of plant,Reproduction,biological process,has cause,"The complex process by which an organism produces its offsprings is known as reproduction.
"
Bold and brash,music genre,Music genre,concept,instance of,"It is of two categories.
"
Sexual reproduction,biological process,Asexual reproduction,biological process,different from,"One is sexual reproduction while another is called asexual reproduction.
"
Asexual reproduction,biological process,Reproduction,biological process,subclass of,"Asexual reproduction Asexual reproduction is a mode of reproduction by which offspring arise from a single parent, and inherit the genes of that parent only; it is reproduction which does not involve meoisis, fertilization.
"
Genetics,academic discipline,Copy,individual,studies,"The offspring will be exact genetic copies of the parent.
"
Asexual reproduction,biological process,Life,phenomenon,facet of,"Asexual reproduction is mostly found in lower graded living beings.
"
Spore,cell type,Asexual reproduction,biological process,produced by,"Asexual reproduction is of two types; for example, spore production and vegetative reproduction.
"
Spore,cell type,Asexual reproduction,biological process,produced by,"36 Science (a) Formation of spores: The tendency of asexual reproduction by spore production is found mainly in lower graded plants.
"
Spore,cell type,Somatic cell,cell type,produced by,"The modified somatic cells of the plant body produce organs which contains spores.
"
Spore case,cellular component,Sporangium,plant structure,part of,"These are known as spore case (sac) or sporangium.
"
Spore,cell type,Sporangium,plant structure,produced by,"A fully formed sporangium generally bears numerous spores.
"
Spore,cell type,Sporangium,plant structure,produced by,"But sometimes sporangium bears a single spore.
"
Spore,cell type,Sporangium,plant structure,produced by,"Spore may develop outside the sporangium.
"
Exospore,cell type,Spore,cell type,subclass of,"These are known as exospores.
"
Conidium,exospore,Exospore,cell type,subclass of,"Some exospores are known as conidium.
"
Spore,cell type,Sporangium,plant structure,produced by,"Mucor reproduces asexually by forming enormous numbers of microscopic spores inside sporangium.
"
Conidia,cell type,Penicillium,taxon,produced by,"Penicillium reproduces by formation of conidia.
"
Asexual reproduction,biological process,Reproduction,biological process,subclass of,"(b) Vegetative reproduction: Asexual reproduction takes place by vegetative structure i.e.
"
Spore,cell type,Gamete,cell type,followed by,"without formation of spore or gamete.
"
