entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Chalk,painting material,Powder,granular material,subclass of,"This type of mixture of soil and water from which the components are partially separated is called as suspension.Similarly the mixtures obtained by adding fine chalk- powder or flour with water and stirring gently are also suspensions.
"
Antacid,medication,Antibiotic,medication,subclass of,"The antibiotic or antacid suspensions which we use also becomes partially separated when kept at rest and forms sediment at the bottom of the bottle.
"
Shaken bottle,bottle,Bottle,container,subclass of,"That is why those bottles are to be shaken well before use.
"
Heterogeneous mixture,mixture,Mixture,chemical substance,subclass of,"The components of heterogeneous mixtures can be identified and separated easily.
"
Suspension,structure,Solution,homogeneous mixture,different from,"In case of suspensions although the components can be identified but can not be separated easily and in case of solutions, the components can not be identified and cannot be separated easily.
"
History of colloid,None,Colloid,dispersion,facet of,"Now let us come to the story of colloids.
"
Sediment,sedimentary material,Sedimentary material,material,subclass of,"In case of suspensions we saw that the small particles of a components remains in floating condition but if it is kept for a long time then the particles gathers as sediments.
"
Forma-11 grade,educational year,Primary school,school,part of,"However, can not it be the case that the particles are so small and light that they will never be able to gather at the bottom of the pot and will always remain in floating or Science - Class-6, Forma-11  82 Science suspending condition?
"
"Yes, smely it can be",phrase,Speech,communication,instance of,"Yes, smely it can be.
"
Colloid,sediment,Sediment,sedimentary material,subclass of,"Hence that type of mixture where very small particles of a substance remains in floating or suspended condition in the middle of the particles of another substance and even if it is kept at rest it will never gather as sediment that is called colloid.
"
Particle,particle,Colloid,dispersion,part of,"The existing components of a colloid are not dissolved in to one another but remain scattered.
"
Continuous phase,phase,Distributed phase,phase,opposite of,"In colloid, the main component or the component which is more in amount is called continuous phase and which remains less in amount is called dispersed phase.
"
Milk,food,Colloid,dispersion,subclass of,"Milk is a colloid, which is made of water and fat.
"
Dispersed phase,None,Continuous phase,None,followed by,"The small particles of fat ( dispersed phase) remains scattered in water ( continuous phase) which is not seen by naked eye but with the help of a microscope.
"
Figure 8,Figure,Milk,food,depicts,"The picture of milk found with the help of a microscope is shown in the figure 8.
"
5.7,album,6.1,album,followed by,"7.
"
Milk,food,Colloid,dispersion,subclass of,"Fig. 8.7: Colloid Fog is another colloid like milk, where small water particles remain scattered in air.
"
Aerosol,chemical substance,Colloid,dispersion,subclass of,"Again our quite known aerosol is one kind of colloid, where liquid particles of insect-killers float in theair.
"
Small particle,particle,Colloid,dispersion,part of,"Now the question is, to make a colloid, how much small should the floating small particles be.
"
Nanometer,integrated circuit,Integrated circuit,electronic component,instance of,"Usually, the size of the existing floating particle is 1-1000 nanometer.
"
Mixture,chemical substance,Chemical substance,group or class of chemical substances,subclass of,"Things we have learnt from this chapter: • Mixing of more than one pure substances makes a mixture.
"
Solution,homogeneous mixture,Homogeneous mixture,chemical substance,subclass of,"• Solutions are one special type of mixture where the solute is uniformly distributed in the solvent and one can not be easily separated from another.
"
Heterogeneous mixture,mixture,Mixture,chemical substance,subclass of,"• In heterogeneous solutions the components are not uniformly distributed in the mixture and the components can be quite easily separated from one another.
"
Solvent,chemical substance,Solute,chemical substance,different from,"• In a solution the component that remains more in quantity and dissolves another component is called solvent and the component that remains less in quantity and being dissolved by another component is called solute.
"
Concentration,None,Solution,homogeneous mixture,facet of,"• Among the two solutions of same quantity the solution in which the amount of solute is more than the other, the solution is more concentrated.
"
Solvent,chemical substance,Solution,homogeneous mixture,subclass of,"• In saturated solution a definite amount of solvent which can dissolve the maximum amount of solute is being dissolved by the solvent.
"
Saturated solution,solution,Solution,homogeneous mixture,subclass of,"• The amount of solute required to make a saturated solution of that solute at a particular temperature by a solvent of 100 gram is called the solubility of that c solute in that solvent.
"
Solubility,physical quantity,Solubility,physical property,different from,"~  Science 83 • By applying heat the solubility of some solutes increases while for some solutes it decreases.
"
Filtration,separation process,Separation process,method,subclass of,"• Filtration is such a process, by which from the heterogeneous mixture of solid and liquid the solid substances can be separated.
"
Vaporization,phase change,Vapor,substance,subclass of,"• The process by which liquid is converted into vapour by heating is called vaporization.
"
Liquid,fluid,Vapor,fluid,opposite of,"• The process by which vapour is converted into liquid by cooling is called condensation.
"
Suspension,ension,Particle,material,subclass of,"• Suspension is such a mixture, in which the components are partially separated after keeping it at rest.
"
Colloid,mixture,Mixture,chemical substance,subclass of,"• Colloid is one type of mixture, in which the small particles of one component remains scattered in another component.
"
Fill in the blanks,exercise,Exercise,None,subclass of,"EXERCISES Fill in the blanks 1.
"
_______ solution,solution,Solution,homogeneous mixture,subclass of,"The solution of water and spirit is a _______ solution.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
______,solvent,Solvent,chemical substance,instance of,"______ is an universal solvent.
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Solvent,chemical substance,Solution,homogeneous mixture,part of,"In a solution the quantity of solute remains ____ and the quality of solvent remains ----- 4.
"
Milk and fog,multiple choice question,Multiple choice question,question,instance of,"Milk and fog are _____ _ Multiple choice questions 1.
"
Liquid,fluid,Gas,fluid,subclass of,"Which one is liquid-gas solution?
"
Lemon,taxon,Lemon juice,fruit juice,this taxon is source of,"lemon juice b.
"
Soft drink,non-alcoholic beverage,Soft drink,non-alcoholic beverage,subclass of,"soft drinks c.
"
2.vmegar,free software,Vmegar,free software,instance of,"vmegar 2.
"
Colloid,dispersion,Colloid,dispersion,subclass of,"Which one is a colloid?
"
Chalk,painting material,Powder,granular material,subclass of,"chalk powder and water c.
"
Fat,mixture,Water,None,instance of,"fat and water d.
"
Saline water,aqueous solution,Aqueous solution,solution,instance of,"saline water b.
"
Flour,food ingredient,Water,None,made from material,"flour and water d.
"
Sodium carbonate,None,Solubility,physical property,subject has role,"soil and water Answer question no 3 and 4 in the light of citation- At room temperature the solubility of sodium carbonate is 21.6.
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Saturated solution,solution,Solution,homogeneous mixture,subclass of,"What amount of sodium carbonate is required to make a saturated solution of sodium carbonate in 200 gm of water?
"
Aristotle,human,Latin,language,writing language,"~ a.
"
Binary,gram,Gram,SI derived unit,subclass of,"2.16 gram b.
"
Gram,SI derived unit,Centimetre,SI derived unit,measured physical quantity,"4.32 gram ~ c.
"
Gram,SI derived unit,Calcium,chemical element,measured physical quantity,"21.6 gram d.
"
Science,academic discipline,Gram,SI derived unit,uses,"43.6 gram  84 Science 4.
"
Gram,SI derived unit,Quantity,physical quantity,measured physical quantity,"If the quantity of sodium carbonate is 10 gram less than the solution is- a.
"
Saturated solution,solution,Solution,homogeneous mixture,subclass of,"saturated solution c.
"
Short answer question,question,Question,literary genre,subclass of,"suspension Short answer questions b.
"
Unaturated solution,solution,Solution,homogeneous mixture,subclass of,"unsaturated solution d.
"
Colloid,None,Colloid,dispersion,has parts of the class,"colloid 1.
"
Solution,concept,Solution,concept,subclass of,"What is called a solution?
"
Solution,homogeneous mixture,Mixture,chemical substance,different from,"What is the main difference between solution and mixture?
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Solubility,state,Solitude,state,said to be the same as,"What does it mean by solubility?
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Liquid,fluid,Gas,fluid,subclass of,"What does 'liquid-gas solution' mean?
"
Examples,phrase,Explain,concept,part of,"Explain with examples.
"
4.4.4,video game,Konami,video game developer,publisher,"4.
"
4.5,literary work,Doctor Who,television series,part of the series,"5.
"
Give reasons m favour of your answer,None,Probability,measure,facet of,"Give reasons m favour of your answer.
"
Priyonti,human,Ruponti,human,spouse,"Priyonti and Ruponti were enjoying when they got down to the sea water at Cox's Bazar.
"
Salinity,physical property,Water,None,facet of,"Suddenly the water of sea entered into the mouth of Ruponti and she observed that the water has salinity.
"
Salt,mixture,Solution,homogeneous mixture,instance of,"The cause of this was asked to Prionti and she answered that it is a solution of water and salt.
"
Salt,mixture,Salt,mixture,subclass of,"Salt is made from it.
"
Giovanni Battista Ruponti,human,Roman emperor,position,position held,"Ruponti was astonished and wanted to know more about the matter.
"
Salt,mixture,Saline water,aqueous solution,subclass of,"Coming back to their house Priyonti showed Ruponti how to make salt from saline water.
"
Solvent,chemical substance,Water,None,subclass of,"Why is water called universal solvent?
"
Bachelor of Arts,academic degree,Academic degree,academic title,instance of,"c.
"
Pietro Ruponti,human,Pietro Priyonti,human,influenced by,"Show by drawing a schematic diagram the production process of the components showed by Priyonti to Ruponti.
"
Philip II of Spain,human,President of Spain,public office,position held,"d.
"
Agam,nan,An~lyse,None,subclass of,"An~lyse that both the components of the solution is possible to obtain agam.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Oral administration,route of administration,Route of administration,concept,instance of,"When Adil was giving some medicine to his mother to take by mouth he observed that his mother shakes the bottle every time before use.
"
Milk,food,Shake,motion,different from,"But at the time of drinking milk she does not shake.
"
Heterogeneous mixture,mixture,Mixture,chemical substance,subclass of,"What is heterogeneous mixture?
"
Solubility,state,Solitude,state,said to be the same as,"What does it mean by solubility?
"
Bachelor of Arts,academic degree,Academic degree,academic title,instance of,"c.
"
Adil,literary character,Nefertiti,fictional human,mother,"Explain, why Adil's mother shakes the bottle of medicine?
"
Philip II of Spain,human,President of Spain,public office,position held,"d.
"
Methamphetamine,None,Mixture,chemical substance,instance of,"Are both the mixtures the same?
"
NINE PHENOMENON OF LIGHT,written work,Light,electromagnetic wave,main subject,"CHAPTER NINE PHENOMENON OF LIGHT We can not see without light.
"
Plant,taxon,Food,disposable product,this taxon is source of,"Without light plants would not grow and animals would not get food.
"
Clothing,work,Food,disposable product,made from material,"And all the things that provide us with food and clothes would not grow and exist if there were no lights.
"
Light,electromagnetic wave,Existence,philosophical concept,part of,"That is why it is difficult to think of our existence without light.
"
Light,electromagnetic wave,Energy,physical quantity,subclass of,"Light is one kind of energy.
"
Light,electromagnetic wave,Electricity,physical phenomenon,part of,"Light has the capacity to work.
"
Light,electromagnetic wave,Energy,physical quantity,part of,"That means light is energy.
"
Metre per second,unit of speed,Speed,physical quantity,measured physical quantity,"Light travels vecy fast, with a speed of about 3 lac kilometres per second.
"
Second,time interval,Earth rotation,rotation,part of,"Had you been able to travel in this speed, you could have travelled round the earth more than seven times in a second.
"
Speed of light,physical constant,Speed of light,physical constant,facet of,"Scientists believe that, nothing can travel faster than light.
"
Light,electromagnetic wave,Sun,G-type main-sequence star,part of,"Whatever might be the source of light, the sun is the ultimate source of all lights.
"
Light,electromagnetic wave,Propagation physics,branch of physics,studied by,"By the end of this chapter we will be able to- • explain propagation of light.
"
Visible spectrum,fire,Fire,light,subclass of,"• explain why an object become visible .
"
Mirror,optical component,Mirror,optical component,use,"• explain formation of image on a mirror.
"
Light,electromagnetic wave,Reflection science,branch of physics,studied by,"C ~ • explain the reflection of light in terms of various incidents around us.
"
Speed of light,physical constant,Light,electromagnetic wave,facet of,"~  86 Science LESSONS 1-2: HOW LIGHT PROPAGATES We know that light travels very fast, with a speed of about 3 lac kilometres per second.
"
Light travel,proposed entity,Travel,occurrence,subclass of,"But how does light travel?
"
Curvilinear curve,curvilinear curve,Straight-sided curve,curvilinear curve,opposite of,"Does it travel in a straight direction or takes a curvilinear way?
"
India,sovereign state,West Bengal,state of India,contains administrative territorial entity,"Let us engage in a task now.
"
Book cover,cover,Notebook,literary genre,part of,"Task: Take three note book covers of the same size.
"
Book cover,cover,Book,document,part of,"Place one cover after another in way that all the edges of the covers meet together on the same line.
"
Gum,confection,Clay,sculpture material,made from material,"Now set the three boards perpendicularly on the table in a way that the three holes remain horizontally in the same line (you can stand the boards vertically using gum or clay or put the cover between two books.
"
Candle,goods,Fire,physical phenomenon,subclass of,"Now lit a candle and place it behind the boards at one end of the table in such a way that the flame reaches the height of the holes(fig :9.1).
"
Light,electromagnetic wave,Fire,physical phenomenon,part of,"Arraythe three boards so that the flame of the candle and the three holes of the board stay horizontally in a straight line.
"
Light,electromagnetic wave,Fire,physical phenomenon,part of,"Now look at the candle from the other end of the table, you will be able to see the flame of the candle through the holes.
"
Light,electromagnetic wave,Fire,physical phenomenon,part of,"Can you see the flame of the candle now?
"
Flame,light source,Fire,physical phenomenon,subclass of,"No, you can not see the flame.
"
Eye,anatomical structure,Light,electromagnetic wave,use,"Light could not enter your eye through the curvy way.
"
John F. Kennedy,human,President of the United States,position,position held,"What decision you may reach from this?
"
Light,electromagnetic wave,Zigzag,wave,opposite of,"Light do not travel in a zigzag way.
"
Straightness,continuous process,Continuous process,process,instance of,"It always travels in a straight direction.
"
Ray of light,electromagnetic wave,Light,electromagnetic wave,part of,"The s1raight line traversed by light is known as the ray of light.
"
LESSON 3,teaching method,Teaching method,method,instance of,"Fig. 9 .1: Light travels in straight way LESSON 3 : HOW DO WE SEE?
"
Dark room,room,Night,time of the day,facet of,"Why can't we see anything at night in a dark room?
"
Reflecting light,light,Light,electromagnetic wave,subclass of,"When light reflects or returns from an object to our eye, only then we can see that object.
"
Figure 9.3,figure,Figure,geometric shape,instance of,"Look at the figure below (fig: 9.3).
"
Cricket,type of sport,Cricket ball,sports equipment,uses,"Here, there is a light bulb and a cricket ball.
"
Light,electromagnetic wave,Light,electromagnetic wave,part of,"We can see the bulb as light coming from the bulb falls on our eyes.
"
Reflection of light,optical phenomenon,Light,electromagnetic wave,part of,"This going back of light is called reflection of light.
"
Candle,goods,Light,electromagnetic wave,subclass of,"Objects like the sunt the stars, the firefly, candle, electric bulb, etc have their own light and they can emit <::> light.
"
Luminous object,astronomical object type,Luminous object,astronomical object type,subclass of,"These are called luminous objects.
"
Reflecting light,light,Light,electromagnetic wave,subclass of,"~  Science Most objects do not have their own lights but they reflect lights of other sources.
"
Non-luminous object,nan,Object,None,subclass of,"They are called non- luminous objects.
"
Light,electromagnetic wave,Light,electromagnetic wave,part of,"Some objects do not reflect the light falling on them.
"
Black,color,Color,quality,instance of,"Such objects look black.
"
Light,electromagnetic wave,Eye,anatomical structure,part of,"We see an object not because of the fact that light from our eyes fall on that object.
"
Light,electromagnetic wave,See,optical phenomenon,has effect,"Task : To know how we see with the help of light.
"
Stone chip,shoe,Shoe,footwear,subclass of,"Required accessories: One shoe box, stone chip and some black paper.
"
Shoe box,shoe box,Shoe box,container,subclass of,"Procedure: Take a shoe box with the cover.
"
Box,container,Paper,intermediate product,made from material,"Wrap the inner side of the box with black paper.
"
Wall,building material,Building material,material,subclass of,"Make a small hole on the cover of the box and a big hole on its wall of one side of the box.
"
Tape,product,Paper,intermediate product,subclass of,"Close the big hole of the side wall by a thick black paper or tape.
"
Can you see the stone chip,archaeological artifact,Stone chip,archaeological artifact,instance of,"Can you see the stone chip?
"
Visible spectrum,fire,No visible spectrum,fire,opposite of,"No, it is not visible.
"
Tape,product,Paper,intermediate product,subclass of,"Remove the black paper or tape from the hole on the side wall of the box.
"
Light,electromagnetic wave,Electromagnetic wave,radiation,part of,"Light enters inside the box through this hole.
"
How do we see things on the cover,None,How do we see things on the cover,None,facet of,"This you try to see the stone through the hole 87 Fig 9 .2: How do we see things on the cover.
"
How do we see by light,None,Decision-making,mental process,facet of,"Fig. 9.3: How do we see by light What decision we may reach from this?
"
Light,electromagnetic wave,Darkness,measured quantity,opposite of,"We can come to the decision that, nothing can be seen without light.
"
Blindness,clinical sign,Blindness,clinical sign,has cause,"Why the blind people can not see?
"
Light,electromagnetic wave,Eye,anatomical structure,part of,"When light coming from an object and falls on normal eyes only then the object is seen.
"
Eye,anatomical structure,Eye,anatomical structure,different from,"Eyes of the blinds are not nonnal so they can not receive the light coming from the object to their eys.
"
Visual impairment,eye disease,Visual perception,biological process,afflicts,"As a result they can not see.
"
Pope John Paul II,human,Pope,position,position held,"How can we see the writings printed on this page?
"
Writing,communication,Light,electromagnetic wave,uses,"Any black body or any black writing absorbs light coming from any source.
"
White paper,paper,Black paper,paper,opposite of,"As a result, we can see the printed black words from the white paper.
"
Brightness,physical quantity,Color,quality,opposite of,"Bright colours absorb more light than the light c ~ colour.
"
Black,color,Light,electromagnetic wave,opposite of,"The object that absorbs all the light looks be black.
"
Reflection of light,optical phenomenon,Light,electromagnetic wave,facet of,"88 Science LESSONS 4-S : REFLECTION AND ABSORPTION OF LIGHT When light falls on an object, if it is obstructed and returns back, it is called reflection of light.
"
Absorption of light,None,Light,electromagnetic wave,facet of,"When light falls on an object and do not comes back then that is called absorption of light.
"
Mirror,optical component,Steel,iron alloy,made from material,"Observe these two pictures below; the first picture is of smooth a surface (mirror or steel plate).
"
Two pictures,photograph,Photograph,work,instance of,"What are the two pictures about?
"
Angle,geometric shape,Angle,geometric shape,different from,"Here the tight falls on the surface at an angle and returns back creating exactly the same angle.
"
Angle of incidence,angle,Angle of reflection,angle,opposite of,"Here the angle of incidence is equal to the angle of reflection.
"
Parallel ray,ray,Reflected ray,ray,opposite of,"The incident rays are parallel to each other as well as the reflected rays are parallel to each other.
"
Parallel ray,ray,Reflected ray,ray,opposite of,"In the second picture incident rays are parallel to each other but the reflected rays are not parallel to each other.
"
Reflecting glass,equipment,Mirror,optical component,subclass of,"Required accessories: A reflector or mirror, a piece of wood, one page of paper, one steel plate, one plastic plate and one torch light.
"
Mirror,optical component,Wall,architectural structure,part of,"Procedure: At first hold a mirror vertically opposite to a white wall.
"
Mirror,optical component,Lighting,industry,use,"Now throw light on the mirror from the torch light.
"
Brightness,quality,Fadedness,quality,opposite of,"Observe whether the light falls on the wall is bright or faded.
"
Paper,intermediate product,Wood,material,made from material,"Now throw the light on the page of paper, piece of wood, steel plate, plastic plate from the torch light in the similar way and see the reflection of light on the wall each time.
"
What do you see,vision,Vision,mental process,instance of,"What do you see?
"
Paper,intermediate product,Plastic,chemical substance,subclass of,"The reflection of light from the pieces of wood, paper and plastic plate is the <::::, least and the reflected light is less bright or faded.
"
Shiny surface,surface,Surface,topological surface,subclass of,"----------------------------~ ~  Science 89 Therefore the surfaces which are smoothers or shinier reflect more light.
"
Glitter,light,Light,electromagnetic wave,subclass of,"On the contrary, the surfaces which are rougher or less glittering reflect less light.
"
Mirror reflection,optical phenomenon,Mirror,optical component,facet of,"The same phenomenon is applicable in case of falling light on the mirror.
"
BinckBank,business,London,city,headquarters location,"Now do the task below.
"
Tennis ball,sports equipment,Sports equipment,equipment,subclass of,"Required accessories: One tennis ball.
"
Tennis ball,sports equipment,Tennis,type of sport,sport,"Procedure: Take one tennis ball.
"
Throw it straight way to the wall,None,Straight way to the wall,None,instance of,"Throw it straight way to the wall.
"
Ball return,None,Association football,type of sport,sport,"How does the ball return back being bounced on the wall?
"
Straight path,road,Straight path,road,different from,"Does return in a straight way or any other way?
"
Basketball,type of sport,type of sport,type of sport,subclass of,"Now, throw the ball on the wall at an angle.
"
England,devolved nation within the UK,London,city,capital,"How does the ball return back now?
"
Straight way,way,An angle,road,opposite of,"Straight way nor making an angle?
"
Basketball,type of sport,Basketball,type of sport,uses,"Throw the ball on the wall making from different angles and see how it returns back.
"
Straight-twin,triangle,Straight-twin,triangle,opposite of,"When the ball was thrown straight way it returns back straight way.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Glasses,costume accessory,Fashion accessory,clothing,subclass of,"Required accessories: A plane mirror and a torch-light.
"
Face,anatomical structure,Mirror,optical component,part of,"Procedure: Keep the mirror on the floor of the room in such a way that its face or the smooth surface remains upward.
"
Mirror,optical component,Light,electromagnetic wave,use,"Throw light from the torch in a straight way on the mirror.
"
Fonna-12,Fonna,Fonna,None,instance of,"This light will be reflected back from the mirror and fall straight to the Science - Class--6, Fonna-12 - .
"
Wolfgang Amadeus Mozart,human,The Magic Flute,dramatico-musical work,notable work,"--.
"
Wolfgang Amadeus Mozart,human,The Magic Flute,dramatico-musical work,notable work,"---· ...
"
Lebanon,sovereign state,Rome,comune of Italy,capital,"·.
"
(-(-:-,Latin phrase,Latin phrase,language,part of,"~ - ""-:- .
"
Lebanon,sovereign state,Rome,comune of Italy,capital,"-.
"
Australia,sovereign state,New South Wales,state of Australia,contains administrative territorial entity,"- .....
"
Reflection oflight,optical phenomenon,Reflection of light,optical phenomenon,part of,"·, Fig. 9.7: Reflection oflight  90 Science roof.
"
Mirror,optical component,Light,electromagnetic wave,subclass of,"Now move the torch to throw the light on the mirror at an angle.
"
Light,electromagnetic wave,Mirror,optical component,part of,"You will see that when the angles are changing then the lights returning after falling on the mirror are also changing their directions.
"
Angle of reflection,angle,Angle,geometric shape,subclass of,"The angle created by the light falling on a mirror with the normal is called the angle of incidence and the angle created by the light reflecting back from the mirror with the normal is called angle of reflection.
"
Angle of incidence,angle,Angle of reflection,angle,opposite of,"It was found from the experiment that the angle of incidence is equal to the angle of reflection.
"
Angle of incidence,angular measure,Angle of reflection,angular measure,opposite of,"That is, Angle of incidence = Angle of reflection.
"
Glitter,light,Light,electromagnetic wave,subclass of,"But if the light reflected from the object falls on a smooth or glittering surface, an image of the object is formed on that surface.
"
Mirror,optical component,Reflector,optical component,subclass of,"The known example is the mirror or reflector and stagnant water.
"
Image,image,Mirror,optical component,has cause,"If we stand in front of a mirror, we can see our image.
"
Mirror of a dressing table,mirror,Mirror,optical component,subclass of,"Stand in front of a large mirror (it might be the mirror of a dressing table).
"
Image,image,Image,image,subclass of,"You will see your image.
"
Distance,physical quantity,Distance,physical quantity,subclass of,"• Is the distance of the image which is formed behind the mirror is equal to, greater than or smaller than the distance of your image.
"
Mirror,optical component,Mirror,optical component,part of,"• Go one step forward to the mirror.
"
Forward motion,motion,Back motion,motion,opposite of,"Does the image come forward the equal distance toward you or goes back?
"
Standing still,motion,Standing still,motion,opposite of,"Or, is it standing still at the ~ same spot?
"
Hand,cardinal body part,Image,image,part of,"Is the hand of the image also moving?
"
Right hand,cardinal body part,Left hand,cardinal body part,opposite of,"If it moves, which hand is moving -right hand or left hand?
"
Mirror,optical component,Mirror,optical component,part of,"• The answer to these questions will help you know about some important properties of the images formed on the mirror.
"
Mirror,optical component,Image,image,use,"Task : The distance of image formed on a mirror.
"
Candle,goods,Glass,material,made from material,"Required accessories: One large transparent glass and two candles.
"
Glass,material,Glass,material,subclass of,"Procedure: Place the glass sheet vertically on the table firmly so that it does not move.
"
Candle,goods,Candle,goods,subclass of,"Light a candle and keep it in front of the glass on the table.
"
Candle,goods,Lighting,industry,use,"You will see an image of the illuminating candle behind the glass.
"
Light,electromagnetic wave,Fire,physical phenomenon,part of,"Place the second candle behind the glass in such a position that it coincides with the flame of the image.
"
Lightning,weather,Candle,goods,uses,"It appears that the second candle is illuminating.
"
Candle,goods,Glass,material,made from material,"Now measure the distances of the first candles and the second candle from the glass.
"
Distance,physical quantity,Equation,formula,said to be the same as,"See whether both the distance is equal.
"
Finger,digit,Finger,digit,part of,"The interesting matter is, if you place your finger at the position of the second candle, it appears that your finger is burning.
"
New Age,social movement,Social movement,group of humans,subclass of,"Fig. 9.8: Fonnation of nnage The answers to the questions raised in this lesson are- a The image of you formed by the plane mirror is equal to your actual size.
"
Plane mirror,mirror,Mirror,optical component,subclass of,"b The distance of the image from the plane mirror is equal to the distance of you from the mirror.
"
Right,cardinal body part,Left,cardinal body part,opposite of,"c The image is laterally inverted, that is right and left side exchanges their positions.
"
Right hand,cardinal body part,Left hand,cardinal body part,opposite of,"If you move your right hand, it appears that the image is moving the left hand.
"
LESSONS 9-10,literary work,Phenomenon,None,main subject,"LESSONS 9 -10: SOME POPULAR OPTICAL PHENOMENA We all are familiar with following incident.
"
Hairdresser,profession,Hairdresser,profession,field of this occupation,"All of us go to saloon to get a haircut.
"
Mirror,optical component,Mirror,optical component,subclass of,"After cutting our hair the hair-dresser holds one reflector (mirror) behind us.
"
Hairdresser,profession,Hairdresser,profession,field of this occupation,"It helps us see the style of hair-cutting.
"
Head,cardinal body part,Head,cardinal body part,part of,"Have you ever thought of how you can see the back side of your head?
"
C::,mirror,Mirror,optical component,subclass of,"The image of the back side of your head is formed on c::, the mirror behind you.
"
Mirror,optical component,Light,electromagnetic wave,use,"The light coming from the image falls on the mirror in ~ front of you.
"
Mirror image,image,Image,image,subclass of,"As a result, an image is formed there like the image of the mirror ~  92 Science behind you.
"
Mirror,optical component,Periscope,lighthouse,part of,"It requires two plane mirrors to make a periscope.
"
Light,electromagnetic wave,Object,concrete object,part of,"When the light reflected from the second mirror enters our eyes, we are able to see the object which could not be seen directly.
"
Periscope periscope,mirror,Mirror,optical component,subclass of,"Fig. 9.10: Periscope Periscope is made by placing two strips of plane mirrors at the two ends of a long narrow tube.
"
One-of-a-kind mirror,mirror,Mirror,optical component,subclass of,"1\vo mirrors are fitted with the wall of the tube at an angle of 45° (fig 9.10).
"
Parallel reflection,reflecting,Reflecting,surface phenomenon,subclass of,"They are placed parallel to each other facing the reflecting sides that diverts the parallel lights falling on them at an angle of 900.
"
Periscope,optical telescope,Stadium,sports venue,part of,"Periscope is used to see the games in the stadium when it is too crowded.
"
Submarine,ship type,Marine,ship type,subclass of,"Moreover, periscope is also used to see the positions of the soldiers hiding in the bunker and to locate targets on the surface of the sea from the sub-marines.
"
Periscope,lighthouse,Lighthouse,building,subclass of,"You can easily make a periscope at home.
"
Plane mirror,mirror,Mirror,optical component,subclass of,"New words mirror, plane mirror, reflection, absorption, regular reflection, scattered reflection, dispersion, image, prism, angle of incidence, angle of reflection.
"
Light,electromagnetic wave,Light,electromagnetic wave,opposite of,"Things we have learned in this chapter: • Nothing can be seen without light.
"
Light,electromagnetic wave,Straight line,line,follows,"• Light travels in straight lines.
"
Angle of incidence,angle,Angle of reflection,angle,opposite of,"• The angle of incidence is equal to the angle of reflection.
"
Science 93,written work,Light,electromagnetic wave,main subject,"Science 93 • Light is generally reflected from all surfaces.
"
Smooth surface,surface,Surface, surface,subclass of,"• Regular reflection of light occurs from smooth or polished surfaces.
"
Mirror,optical component,Size,effect,has quality,"• The size of the image formed by a plane mirror is equal to the size of the object.
"
Inverted mirror,mirror,Mirror,optical component,subclass of,"• An image is laterally inverted on a plane mirror.
"
Distance,physical quantity,Image,image,calculated from,"• The distance of the object from the mirror is equal to the distance of the image from the mirror.
"
Fill in the blanks,exercise,Exercise,None,subclass of,"EXERCISES Fill in the blanks 1.
"
Angle of incidence,angular measure,Angle of reflection,angular measure,opposite of,"In the plane mirror the angle of incidence and the angle of reflection is __ _ 2.
"
Metre,unit of length,Distance,physical quantity,measured physical quantity,"If a person stands at a distance of 1 meter from a plane mirror, his distance from the image is ___ meter.
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Eye,anatomical structure,Ear,anatomical structure,part of,"If you touch your right ear standing in front of a plane mirror, its image will touch __ _ 4.
"
Light,electromagnetic wave,Earth,inner planet,part of,"When light falling on an object does not return back, what do we call it?
"
P,natural number,N,natural number,opposite of,"3 and 4 on the basis of the figure below: p A B N 0 N ~ 3.
"
LBON,currency,Currency,nan,instance of,"What is the value of LBON in the figure?
"
Science value,physical quantity,Angle,geometric shape,calculated from,"a) 0° c) 50° Short answer questions b) 40° d) 90° Science value of the angle of 1.
"
Darkroom,room,Room,architectural structure,subclass of,"Suppose you are in a dark-room.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Irregular reflection,reflection,Regular reflection,reflection,opposite of,"What is the difference between regular and diffused (irregular) reflections?
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Periscope,lighthouse,Lighthouse,building,subclass of,"Describe the construction of a periscope.
"
4.4.4,video game,Konami,video game developer,publisher,"4.
"
Regular reflection,quality,Irregular reflection,quality,opposite of,"Which of the following substances cause regular reflection and irregular reflection?
"
Marble,metamorphic rock,Marble,metamorphic rock,subclass of,"floor of marble c.
"
Shoe box,shoe,Shoe,footwear,subclass of,"shoe box e.
"
Door,device,Door,device,part of,"polished door b.
"
Flour,food ingredient,Flour,food ingredient,made from material,"scattered flour d.
"
